message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
108;6.534;0.000000;0.805637;2.084064;0.437587;2.249044;2.178215;0.015746;
109;6.59406;0.000000;0.805681;2.083676;0.437591;2.249094;2.178164;0.015746;
110;6.66124;0.000000;0.805746;2.083313;0.437588;2.249136;2.178121;0.015747;
111;6.71425;0.000000;0.805769;2.082951;0.437592;2.249117;2.178139;0.015747;
112;6.77404;0.000000;0.805784;2.082572;0.437592;2.249050;2.178209;0.015746;
113;6.84115;0.000000;0.805806;2.082184;0.437596;2.249100;2.178157;0.015746;
114;6.89702;0.000000;0.805838;2.081840;0.437595;2.249179;2.178076;0.015747;
115;6.95411;0.000000;0.805859;2.081540;0.437600;2.249120;2.178136;0.015746;
116;7.01406;0.000000;0.805879;2.081240;0.437605;2.249073;2.178183;0.015746;
117;7.07393;0.000000;0.805911;2.080922;0.437609;2.249108;2.178148;0.015746;
118;7.13391;0.000000;0.805931;2.080595;0.437614;2.249106;2.178150;0.015746;
119;7.19439;0.000000;0.805942;2.080286;0.437625;2.249082;2.178174;0.015746;
120;7.25389;0.000000;0.805958;2.079986;0.437630;2.249095;2.178161;0.015746;
121;7.31389;0.000000;0.805990;2.079695;0.437635;2.249085;2.178171;0.015746;
122;7.37407;0.000000;0.806024;2.079447;0.437633;2.249092;2.178163;0.015746;
123;7.46507;0.000000;0.806041;2.079173;0.437632;2.249143;2.178110;0.015746;
124;7.51807;0.000000;0.806045;2.078918;0.437632;2.249042;2.178214;0.015745;
125;7.58111;0.000000;0.806054;2.078653;0.437631;2.249059;2.178196;0.015746;
126;7.63812;0.000000;0.806066;2.078406;0.437630;2.249114;2.178140;0.015746;
127;7.69805;0.000000;0.806093;2.078185;0.437629;2.249088;2.178166;0.015746;
128;7.75806;0.000000;0.806114;2.077955;0.437628;2.249073;2.178181;0.015746;
129;7.82203;0.000000;0.806136;2.077725;0.437627;2.249082;2.178172;0.015746;
130;7.89706;0.000000;0.806145;2.077505;0.437626;2.249080;2.178173;0.015746;
131;7.95525;0.000000;0.806154;2.077275;0.437626;2.249090;2.178164;0.015746;
132;8.01008;0.000000;0.806159;2.077063;0.437625;2.249077;2.178177;0.015745;
133;8.07017;0.000000;0.806169;2.076843;0.437625;2.249099;2.178154;0.015746;
134;8.13014;0.000000;0.806185;2.076595;0.437624;2.249130;2.178122;0.015746;
135;8.19003;0.000000;0.806208;2.076401;0.437622;2.249107;2.178145;0.015746;
136;8.2499;0.000000;0.806218;2.076233;0.437622;2.249088;2.178165;0.015745;
137;8.3104;0.000000;0.806225;2.076065;0.437621;2.249033;2.178221;0.015745;
138;8.3699;0.000000;0.806235;2.075880;0.437621;2.249035;2.178219;0.015745;
139;8.42989;0.000000;0.806245;2.075694;0.437620;2.249073;2.178180;0.015745;
140;8.49009;0.000000;0.806259;2.075500;0.437619;2.249110;2.178142;0.015746;
141;8.55021;0.000000;0.806274;2.075323;0.437618;2.249089;2.178163;0.015745;
142;8.61005;0.000000;0.806281;2.075164;0.437618;2.249095;2.178157;0.015745;
143;8.67001;0.000000;0.806287;2.075005;0.437617;2.249100;2.178151;0.015745;
144;8.73003;0.000000;0.806290;2.074846;0.437617;2.249189;2.178061;0.015746;
145;8.7902;0.000000;0.806297;2.074705;0.437617;2.249196;2.178053;0.015746;
146;8.85006;0.000000;0.806313;2.074572;0.437616;2.249169;2.178081;0.015746;
147;8.91031;0.000000;0.806329;2.074431;0.437615;2.249164;2.178085;0.015746;
148;8.97014;0.000000;0.806340;2.074289;0.437614;2.249100;2.178151;0.015745;
149;9.03001;0.000000;0.806348;2.074148;0.437614;2.249084;2.178167;0.015745;
150;9.09026;0.000000;0.806351;2.074024;0.437613;2.249046;2.178206;0.015745;
151;9.15005;0.000000;0.806355;2.073901;0.437613;2.249043;2.178209;0.015745;
152;9.21007;0.000000;0.806359;2.073777;0.437613;2.249041;2.178211;0.015745;
153;9.27023;0.000000;0.806366;2.073644;0.437612;2.249085;2.178166;0.015745;
154;9.33011;0.000000;0.806374;2.073521;0.437612;2.249144;2.178085;0.015722;
155;9.39004;0.000000;0.806378;2.073406;0.437611;2.249143;2.178086;0.015722;
156;9.45008;0.000000;0.806382;2.073291;0.437611;2.249082;2.178149;0.015722;
157;9.51236;0.000000;0.806391;2.073185;0.437611;2.249034;2.178198;0.015722;
158;9.57207;0.000000;0.806394;2.073061;0.437610;2.249067;2.178164;0.015722;
159;9.63006;0.000000;0.806403;2.072955;0.437610;2.249102;2.178127;0.015722;
160;9.69005;0.000000;0.806412;2.072867;0.437609;2.249056;2.178174;0.015722;
161;9.77745;0.966156;0.806425;2.072778;0.437609;2.249082;2.178148;0.015722;
162;9.83007;0.974662;0.806403;2.072091;0.437609;2.249111;2.178098;0.015699;
163;9.89707;0.974662;0.806334;2.070277;0.437609;2.249320;2.177842;0.015654;
164;9.95125;0.974662;0.806252;2.068243;0.437612;2.248892;2.177048;0.014246;
165;10.0122;0.960530;0.806184;2.066437;0.437619;2.247646;2.176152;0.011783;
166;10.0721;0.957872;0.806121;2.064570;0.437653;2.246823;2.175455;0.010382;
167;10.132;0.957872;0.806071;2.062772;0.437694;2.246273;2.175159;0.009855;
168;10.1921;0.954796;0.806015;2.060939;0.437713;2.246061;2.174992;0.009631;
169;10.252;0.952709;0.805957;2.059142;0.437730;2.246044;2.174916;0.009721;
170;10.3122;0.952709;0.805890;2.057309;0.437736;2.246108;2.174880;0.009816;
171;10.372;0.956887;0.805838;2.055529;0.437736;2.246056;2.175029;0.009932;
172;10.4319;0.956887;0.805797;2.053765;0.437734;2.247030;2.175987;0.012258;
173;10.492;0.957094;0.805761;2.052010;0.437731;2.249395;2.178482;0.018199;
174;10.552;0.963690;0.805689;2.050274;0.437727;2.251449;2.180591;0.023327;
175;10.6121;0.963690;0.805614;2.048529;0.437713;2.253694;2.182892;0.028887;
176;10.6721;0.971328;0.805564;2.046774;0.437646;2.256201;2.185399;0.034374;
177;10.7321;0.962660;0.805550;2.045042;0.437585;-2.253785;-2.183201;-0.040054;
178;10.792;0.962660;0.805485;2.043297;0.437586;-2.251104;-2.180599;-0.045452;
179;10.8521;0.961664;0.805411;2.041604;0.437582;-2.248582;-2.178337;-0.050131;
180;10.912;0.969019;0.805341;2.039867;0.437537;-2.246275;-2.176101;-0.054845;
181;10.9721;0.969019;0.805283;2.038173;0.437473;-2.244215;-2.174179;-0.058905;
182;11.032;0.966663;0.805234;2.036478;0.437406;-2.242100;-2.172273;-0.063144;
183;11.092;0.966794;0.805185;2.034826;0.437351;-2.240169;-2.170439;-0.067167;
184;11.152;0.966794;0.805127;2.033158;0.437289;-2.238361;-2.168836;-0.070762;
185;11.215;0.965891;0.805089;2.031505;0.437230;-2.236638;-2.167194;-0.074365;
186;11.272;0.965891;0.805054;2.029825;0.437166;-2.234946;-2.165420;-0.078045;
187;11.3332;0.962709;0.805020;2.028198;0.437094;-2.233107;-2.163771;-0.081745;
188;11.3977;0.966772;0.804963;2.026537;0.437038;-2.231505;-2.162217;-0.085172;
189;11.452;0.970731;0.804886;2.024913;0.436971;-2.229916;-2.160730;-0.088377;
190;11.5139;0.970731;0.804788;2.023282;0.436908;-2.228283;-2.159205;-0.091806;
191;11.5721;0.970213;0.804740;2.021672;0.436827;-2.226579;-2.157647;-0.095263;
192;11.632;0.970213;0.804743;2.020057;0.436714;-2.224945;-2.156061;-0.098679;
193;11.6921;0.968037;0.804681;2.018483;0.436531;-2.223296;-2.154516;-0.101991;
194;11.752;0.965281;0.804629;2.016900;0.436335;-2.221590;-2.152894;-0.105478;
195;11.812;0.965281;0.804609;2.015348;0.436165;-2.219800;-2.151249;-0.109077;
196;11.872;0.967448;0.804576;2.013770;0.436035;-2.218150;-2.149716;-0.112364;
197;11.932;0.965337;0.804512;2.012213;0.435874;-2.216462;-2.148070;-0.115810;
198;11.9921;0.968987;0.804442;2.010656;0.435727;-2.214753;-2.146403;-0.119347;
199;12.052;0.970109;0.804389;2.009088;0.435568;-2.213075;-2.144850;-0.122595;
200;12.112;0.969324;0.804335;2.007538;0.435412;-2.211389;-2.143212;-0.125930;
201;12.172;0.970227;0.804294;2.006012;0.435246;-2.209879;-2.141688;-0.128947;
202;12.2321;0.970227;0.804249;2.004478;0.435081;-2.208172;-2.140095;-0.132393;
203;12.2919;0.972542;0.804208;2.002969;0.434914;-2.206490;-2.138586;-0.135690;
204;12.352;0.975261;0.804165;2.001460;0.434735;-2.204948;-2.137089;-0.138752;
205;12.4167;0.974151;0.804131;1.999977;0.434551;-2.203212;-2.135558;-0.142107;
206;12.4772;0.974650;0.804081;1.998494;0.434412;-2.201567;-2.134064;-0.145289;
207;12.5444;0.973631;0.804036;1.997029;0.434265;-2.199934;-2.132504;-0.148510;
208;12.5988;0.975194;0.803994;1.995580;0.434084;-2.198283;-2.130898;-0.151841;
209;12.656;0.973837;0.803929;1.994099;0.433884;-2.196593;-2.129324;-0.155126;
210;12.7168;0.975604;0.803882;1.992641;0.433685;-2.195152;-2.127908;-0.157864;
211;12.7841;0.974983;0.803838;1.991165;0.433481;-2.193549;-2.126365;-0.161053;
212;12.8367;0.974983;0.803799;1.989714;0.433340;-2.192025;-2.124887;-0.164042;
213;12.8962;0.976462;0.803738;1.988275;0.433171;-2.190393;-2.123319;-0.167228;
214;12.9561;0.975959;0.803700;1.986833;0.432959;-2.188823;-2.121832;-0.170254;
215;13.016;0.978396;0.803669;1.985433;0.432744;-2.187349;-2.120515;-0.172936;
216;13.0759;0.976153;0.803634;1.984016;0.432537;-2.185637;-2.118900;-0.176305;
217;13.1621;0.979177;0.803586;1.982707;0.432346;-2.184046;-2.117672;-0.179003;
218;13.2222;0.977792;0.803540;1.981299;0.432114;-2.182404;-2.116133;-0.182134;
