message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
120;7.26992;0.000000;0.809019;2.071478;0.187171;2.248986;2.178010;0.014999;
121;7.32977;0.000000;0.809059;2.071661;0.187175;2.249007;2.177988;0.014999;
122;7.38985;0.000000;0.809112;2.071836;0.187173;2.249016;2.177979;0.015000;
123;7.46766;0.000000;0.809165;2.072027;0.187171;2.248991;2.178005;0.014999;
124;7.52406;0.000000;0.809200;2.072193;0.187176;2.248998;2.177997;0.015000;
125;7.58694;0.000000;0.809231;2.072351;0.187175;2.249028;2.177966;0.015000;
126;7.6456;0.000000;0.809275;2.072508;0.187173;2.249059;2.177935;0.015000;
127;7.71376;0.000000;0.809335;2.072673;0.187177;2.249054;2.177940;0.015000;
128;7.77689;0.000000;0.809371;2.072839;0.187175;2.249026;2.177968;0.015000;
129;7.82981;0.000000;0.809402;2.073005;0.187174;2.249010;2.177985;0.015000;
130;7.88976;0.000000;0.809429;2.073163;0.187173;2.248992;2.178003;0.015000;
131;7.94984;0.000000;0.809455;2.073329;0.187179;2.248976;2.178020;0.015000;
132;8.0174;0.000000;0.809494;2.073460;0.187177;2.248980;2.178016;0.015000;
133;8.07025;0.000000;0.809523;2.073591;0.187176;2.248995;2.178000;0.015000;
134;8.12979;0.000000;0.809557;2.073722;0.187175;2.248998;2.177997;0.015000;
135;8.18984;0.000000;0.809603;2.073826;0.187179;2.249034;2.177960;0.015001;
136;8.24983;0.000000;0.809632;2.073957;0.187178;2.249014;2.177981;0.015001;
137;8.31339;0.000000;0.809653;2.074071;0.187177;2.249015;2.177979;0.015001;
138;8.3698;0.000000;0.809679;2.074171;0.187173;2.249024;2.177963;0.014964;
139;8.42994;0.000000;0.809708;2.074293;0.187178;2.249026;2.177961;0.014964;
140;8.49093;0.000000;0.809729;2.074416;0.187178;2.249005;2.177983;0.014964;
141;8.54975;0.000000;0.809758;2.074538;0.187177;2.248984;2.178005;0.014964;
142;8.61053;0.000000;0.809795;2.074634;0.187175;2.249007;2.177981;0.014964;
143;8.66977;0.000000;0.809828;2.074747;0.187174;2.248972;2.178016;0.014964;
144;8.7309;0.000000;0.809849;2.074852;0.187179;2.248961;2.178028;0.014964;
145;8.79981;0.000000;0.809865;2.074966;0.187178;2.248974;2.178014;0.014964;
146;8.85249;0.930620;0.809870;2.075001;0.187178;2.248966;2.178022;0.014964;
147;8.91266;0.936919;0.809852;2.074500;0.187178;2.249253;2.177728;0.014966;
148;8.97179;0.936919;0.809786;2.072627;0.187181;2.249459;2.177584;0.015073;
149;9.03184;0.930648;0.809705;2.070508;0.187185;2.250484;2.178222;0.017064;
150;9.09171;0.930648;0.809636;2.068625;0.187193;2.251042;2.179122;0.018881;
151;9.15727;0.937510;0.809583;2.066656;0.187221;2.251592;2.179659;0.020508;
152;9.21185;0.929971;0.809593;2.064879;0.187296;2.252470;2.180594;0.023567;
153;9.27167;0.929971;0.809546;2.063044;0.187327;2.253696;2.181922;0.027079;
154;9.33174;0.930571;0.809480;2.061253;0.187342;2.255200;2.183448;0.031057;
155;9.39687;0.931408;0.809406;2.059401;0.187357;2.256718;2.185135;0.035263;
156;9.45175;0.930888;0.809317;2.057646;0.187324;-2.254674;-2.183364;-0.040332;
157;9.51179;0.929037;0.809231;2.055950;0.187232;-2.252199;-2.181242;-0.045938;
158;9.57579;0.929037;0.809146;2.054227;0.187133;-2.249765;-2.179096;-0.051566;
159;9.63804;0.929037;0.809144;2.052511;0.187063;-2.247231;-2.176927;-0.057333;
160;9.69393;0.938164;0.809137;2.050745;0.187011;-2.244868;-2.174721;-0.062672;
161;9.75178;0.939818;0.809057;2.048926;0.186910;-2.242299;-2.172259;-0.068029;
162;9.81174;0.936375;0.809015;2.047150;0.186791;-2.239469;-2.169691;-0.073716;
163;9.87725;0.939434;0.808957;2.045397;0.186698;-2.236563;-2.167048;-0.079608;
