message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
103;6.28623;0.000000;0.807111;2.057248;0.187163;2.249016;2.177980;0.014993;
104;6.34621;0.000000;0.807178;2.057553;0.187161;2.249039;2.177955;0.014993;
105;6.40613;0.000000;0.807248;2.057831;0.187159;2.249048;2.177946;0.014993;
106;6.46606;0.000000;0.807315;2.058144;0.187163;2.249025;2.177970;0.014993;
107;6.53183;0.000000;0.807394;2.058465;0.187160;2.249004;2.177992;0.014993;
108;6.58606;0.000000;0.807476;2.058752;0.187158;2.249002;2.177994;0.014993;
109;6.64639;0.000000;0.807528;2.059013;0.187162;2.248997;2.177999;0.014993;
110;6.70785;0.000000;0.807572;2.059301;0.187161;2.248983;2.178013;0.014993;
111;6.76605;0.000000;0.807615;2.059563;0.187166;2.249013;2.177982;0.014994;
112;6.82611;0.000000;0.807667;2.059834;0.187164;2.249021;2.177974;0.014994;
113;6.89977;0.000000;0.807721;2.060077;0.187163;2.249038;2.177957;0.014994;
114;6.95419;0.000000;0.807760;2.060339;0.187168;2.249009;2.177986;0.014994;
115;7.02071;0.000000;0.807806;2.060584;0.187166;2.248990;2.178006;0.014994;
116;7.08729;0.000000;0.807855;2.060801;0.187165;2.249004;2.177992;0.014994;
117;7.14012;0.000000;0.807932;2.061018;0.187168;2.249017;2.177978;0.014995;
118;7.20013;0.000000;0.808005;2.061217;0.187165;2.249041;2.177954;0.014995;
119;7.26002;0.000000;0.808032;2.061427;0.187171;2.249053;2.177941;0.014995;
120;7.32015;0.000000;0.808065;2.061672;0.187170;2.249011;2.177985;0.014995;
121;7.38015;0.000000;0.808105;2.061872;0.187169;2.248998;2.177997;0.014995;
122;7.44019;0.000000;0.808156;2.062063;0.187173;2.248997;2.177999;0.014995;
123;7.50011;0.000000;0.808233;2.062271;0.187170;2.248950;2.178047;0.014995;
124;7.56017;0.000000;0.808267;2.062454;0.187169;2.248983;2.178013;0.014995;
125;7.6201;0.000000;0.808292;2.062638;0.187168;2.248993;2.178003;0.014995;
126;7.68251;0.000000;0.808330;2.062821;0.187173;2.248991;2.178005;0.014995;
127;7.74034;0.000000;0.808371;2.062978;0.187172;2.249009;2.177986;0.014995;
128;7.80026;0.000000;0.808417;2.063134;0.187170;2.249004;2.177992;0.014995;
129;7.86009;0.000000;0.808454;2.063309;0.187169;2.249012;2.177983;0.014996;
130;7.92003;0.000000;0.808487;2.063474;0.187174;2.248996;2.178000;0.014996;
131;7.98009;0.000000;0.808519;2.063623;0.187173;2.249001;2.177994;0.014996;
132;8.0461;0.000000;0.808552;2.063780;0.187172;2.249008;2.177988;0.014996;
133;8.1001;0.000000;0.808577;2.063955;0.187171;2.248957;2.178040;0.014995;
134;8.16009;0.000000;0.808599;2.064077;0.187170;2.248947;2.178050;0.014995;
135;8.21998;0.000000;0.808622;2.064208;0.187176;2.248986;2.178009;0.014996;
136;8.28012;0.000000;0.808657;2.064330;0.187174;2.249013;2.177983;0.014996;
137;8.34013;0.000000;0.808692;2.064452;0.187173;2.249003;2.177992;0.014996;
138;8.40007;0.000000;0.808739;2.064564;0.187171;2.248993;2.178003;0.014996;
139;8.46013;0.000000;0.808769;2.064686;0.187170;2.248995;2.178001;0.014996;
140;8.52012;0.000000;0.808787;2.064800;0.187176;2.249020;2.177975;0.014996;
141;8.58011;0.000000;0.808797;2.064914;0.187176;2.249010;2.177986;0.014996;
142;8.64277;0.000000;0.808815;2.065028;0.187175;2.249011;2.177984;0.014996;
143;8.71629;0.000000;0.808833;2.065150;0.187175;2.248990;2.178006;0.014996;
144;8.76823;0.000000;0.808855;2.065264;0.187174;2.249003;2.177993;0.014996;
145;8.8281;0.000000;0.808884;2.065368;0.187179;2.248991;2.178004;0.014996;
146;8.88821;0.000000;0.808922;2.065472;0.187177;2.248980;2.178016;0.014996;
147;8.94813;0.000000;0.808956;2.065559;0.187176;2.248990;2.178006;0.014996;
148;9.01792;0.000000;0.808982;2.065690;0.187175;2.248993;2.178002;0.014997;
149;9.06998;0.971624;0.808992;2.065724;0.187175;2.248974;2.178022;0.014996;
150;9.1301;0.970903;0.808969;2.065214;0.187175;2.249307;2.177681;0.014999;
151;9.19039;0.970707;0.808881;2.063369;0.187175;2.249586;2.177433;0.015047;
152;9.25018;0.958124;0.808785;2.061312;0.187178;2.250614;2.178010;0.017011;
153;9.31003;0.957175;0.808705;2.059520;0.187187;2.251279;2.179060;0.019173;
154;9.3701;0.967646;0.808618;2.057495;0.187203;2.252067;2.179852;0.021294;
155;9.43;0.957366;0.808593;2.055723;0.187262;2.253227;2.181101;0.024952;
156;9.49014;0.964558;0.808565;2.054044;0.187297;2.254580;2.182770;0.029157;
157;9.55347;0.970143;0.808534;2.052318;0.187312;2.255997;2.184517;0.033345;
158;9.61349;0.970143;0.808506;2.050536;0.187326;-2.255746;-2.184412;-0.037698;
159;9.67815;0.970802;0.808475;2.048800;0.187306;-2.253830;-2.182785;-0.042100;
160;9.73016;0.970802;0.808450;2.047153;0.187233;-2.251614;-2.180825;-0.047304;
161;9.79045;0.969161;0.808446;2.045401;0.187118;-2.249391;-2.178771;-0.052675;
162;9.85107;0.970274;0.808421;2.043729;0.187090;-2.247024;-2.176707;-0.058107;
163;9.91193;0.967483;0.808337;2.042033;0.187011;-2.244518;-2.174434;-0.063326;
164;9.97014;0.969948;0.808267;2.040309;0.186903;-2.242037;-2.172151;-0.068346;
165;10.0303;0.969948;0.808182;2.038548;0.186817;-2.239629;-2.169890;-0.073296;
166;10.0905;0.964466;0.808089;2.036809;0.186677;-2.237127;-2.167593;-0.078165;
167;10.1502;0.968064;0.808008;2.035063;0.186508;-2.234562;-2.165090;-0.083471;
168;10.21;0.969935;0.807925;2.033432;0.186409;-2.231773;-2.162364;-0.089254;
169;10.2701;0.973018;0.807900;2.031717;0.186334;-2.228950;-2.159833;-0.094766;
170;10.3301;0.973018;0.807865;2.030062;0.186252;-2.226020;-2.157081;-0.100700;
171;10.3901;0.974721;0.807834;2.028452;0.186158;-2.223049;-2.154169;-0.106925;
172;10.4501;0.975968;0.807786;2.026830;0.186001;-2.219957;-2.151336;-0.113071;
173;10.5101;0.975968;0.807714;2.025174;0.185837;-2.216811;-2.148381;-0.119359;
174;10.5702;0.973681;0.807679;2.023594;0.185702;-2.213642;-2.145329;-0.125715;
175;10.6301;0.977393;0.807625;2.021942;0.185545;-2.210559;-2.142505;-0.131694;
176;10.6901;0.974889;0.807528;2.020297;0.185391;-2.207477;-2.139474;-0.137662;
177;10.7501;0.973328;0.807503;2.018770;0.185214;-2.204236;-2.136304;-0.144211;
178;10.8102;0.973328;0.807459;2.017185;0.184998;-2.201048;-2.133321;-0.150357;
179;10.8702;0.973328;0.807427;2.015570;0.184807;-2.197791;-2.130398;-0.156504;
180;10.9301;0.978797;0.807382;2.014048;0.184626;-2.194521;-2.127364;-0.162802;
181;10.99;0.980508;0.807298;2.012472;0.184395;-2.191296;-2.124485;-0.168747;
182;11.05;0.980508;0.807242;2.010904;0.184214;-2.187982;-2.121373;-0.175042;
183;11.1102;0.985731;0.807237;2.009427;0.184021;-2.184561;-2.118153;-0.181614;
184;11.1701;0.984835;0.807199;2.007904;0.183798;-2.181170;-2.115060;-0.188005;
185;11.23;0.984589;0.807129;2.006309;0.183530;-2.177836;-2.111799;-0.194146;
186;11.2901;0.984589;0.807077;2.004802;0.183220;-2.174406;-2.108765;-0.200370;
187;11.35;0.987330;0.807045;2.003351;0.182971;-2.170885;-2.105648;-0.206657;
188;11.4101;0.984841;0.807005;2.001849;0.182720;-2.167556;-2.102337;-0.212923;
189;11.47;0.984841;0.806970;2.000372;0.182505;-2.164184;-2.099312;-0.218912;
190;11.5301;0.986778;0.806952;1.998879;0.182206;-2.160845;-2.096158;-0.224958;
191;11.6068;0.987788;0.806887;1.997359;0.181839;-2.157537;-2.093098;-0.230796;
192;11.6581;0.987788;0.806857;1.995974;0.181630;-2.154309;-2.090113;-0.236486;
193;11.7182;0.987788;0.806824;1.994544;0.181283;-2.150831;-2.086842;-0.242469;
194;11.778;0.990929;0.806758;1.993072;0.180991;-2.147508;-2.083642;-0.248296;
195;11.8496;0.991001;0.806719;1.991652;0.180684;-2.144118;-2.080476;-0.254146;
196;11.9021;0.991001;0.806700;1.990237;0.180373;-2.140839;-2.077312;-0.259986;
197;11.9623;0.990380;0.806646;1.988808;0.180034;-2.137327;-2.073946;-0.266129;
198;12.022;0.988701;0.806622;1.987433;0.179694;-2.133735;-2.070664;-0.272285;
199;12.0821;0.989517;0.806584;1.986033;0.179406;-2.130236;-2.067276;-0.278326;
200;12.1421;0.988117;0.806502;1.984593;0.179028;-2.126698;-2.063948;-0.284241;
201;12.2173;0.988117;0.806477;1.983191;0.178609;-2.123103;-2.060582;-0.290376;
202;12.2702;0.986389;0.806507;1.981983;0.178278;-2.119427;-2.057180;-0.296778;
203;12.33;0.986389;0.806378;1.980479;0.177924;-2.115917;-2.053512;-0.302777;
204;12.3903;0.980348;0.806346;1.979131;0.177542;-2.112123;-2.049982;-0.309230;
205;12.4614;0.982897;0.806331;1.977817;0.177160;-2.108462;-2.046640;-0.315348;
206;12.5168;0.978221;0.806322;1.976566;0.176799;-2.104703;-2.043350;-0.321481;
207;12.5741;0.979870;0.806247;1.975189;0.176405;-2.101091;-2.039860;-0.327357;
208;12.6413;0.979870;0.806218;1.973898;0.176004;-2.097413;-2.036361;-0.333626;
209;12.6943;0.978040;0.806180;1.972551;0.175573;-2.093817;-2.033038;-0.339318;
210;12.754;0.978262;0.806163;1.971203;0.175168;-2.090177;-2.029703;-0.345268;
211;12.814;0.972884;0.806105;1.969925;0.174733;-2.086603;-2.026299;-0.350857;
212;12.8739;0.972884;0.806055;1.968693;0.174314;-2.083035;-2.022981;-0.356574;
213;12.9341;0.967922;0.806017;1.967371;0.173872;-2.079594;-2.019752;-0.361886;
214;12.9941;0.964915;0.806007;1.966126;0.173482;-2.076038;-2.016447;-0.367617;
215;13.0541;0.963776;0.805964;1.964914;0.173006;-2.072434;-2.013125;-0.373311;
216;13.1141;0.963776;0.805942;1.963612;0.172536;-2.069018;-2.009888;-0.378525;
217;13.174;0.961508;0.805914;1.962375;0.172130;-2.065612;-2.006534;-0.383900;
218;13.234;0.955971;0.805882;1.961127;0.171608;-2.062185;-2.003370;-0.389069;
219;13.2941;0.954558;0.805897;1.959964;0.171193;-2.058698;-2.000145;-0.394587;
220;13.354;0.955388;0.805889;1.958776;0.170774;-2.055260;-1.996976;-0.399766;
221;13.414;0.955510;0.805787;1.957509;0.170222;-2.051972;-1.993759;-0.404457;
222;13.474;0.955510;0.805753;1.956294;0.169736;-2.048554;-1.990631;-0.409566;
223;13.534;0.942643;0.805748;1.955140;0.169328;-2.045039;-1.987336;-0.415076;
224;13.594;0.942643;0.805706;1.953945;0.168820;-2.041718;-1.984091;-0.419956;
225;13.6542;0.940443;0.805674;1.952784;0.168339;-2.038429;-1.981044;-0.424825;
226;13.714;0.936654;0.805654;1.951614;0.167881;-2.035203;-1.977979;-0.429426;
227;13.7741;0.936477;0.805567;1.950428;0.167325;-2.032078;-1.975030;-0.433658;
228;13.8341;0.938145;0.805599;1.949363;0.166869;-2.028628;-1.971857;-0.438895;
229;13.8941;0.941929;0.805558;1.948206;0.166386;-2.025380;-1.968955;-0.443340;
230;13.9541;0.931566;0.805481;1.947024;0.165836;-2.022217;-1.965914;-0.447722;
231;14.0141;0.925989;0.805461;1.945889;0.165329;-2.018880;-1.962937;-0.452351;
232;14.0742;0.927071;0.805435;1.944762;0.164828;-2.015617;-1.959839;-0.456954;
233;14.1342;0.928284;0.805409;1.943682;0.164307;-2.012294;-1.956872;-0.461582;
234;14.1941;0.920735;0.805367;1.942565;0.163775;-2.009144;-1.953856;-0.465925;
235;14.2542;0.918434;0.805332;1.941485;0.163281;-2.005847;-1.950816;-0.470433;
236;14.3142;0.918593;0.805331;1.940391;0.162744;-2.002570;-1.947952;-0.474870;
237;14.3742;0.913713;0.805362;1.939376;0.162273;-1.999300;-1.944786;-0.479897;
238;14.4342;0.915292;0.805301;1.938280;0.161729;-1.996019;-1.941792;-0.484078;
239;14.4942;0.906210;0.805223;1.937177;0.161143;-1.992779;-1.938768;-0.488283;
240;14.5541;0.907938;0.805228;1.936087;0.160643;-1.989634;-1.935752;-0.492758;
241;14.6141;0.903742;0.805227;1.935099;0.160142;-1.986336;-1.932673;-0.497309;
242;14.6773;0.902781;0.805202;1.934049;0.159566;-1.983167;-1.929674;-0.501572;
243;14.7341;0.899148;0.805207;1.933008;0.159021;-1.979959;-1.926754;-0.505685;
244;14.7941;0.897772;0.805163;1.931962;0.158488;-1.976835;-1.923914;-0.509625;
245;14.8542;0.893393;0.805139;1.930943;0.157906;-1.973711;-1.920914;-0.513607;
246;14.9141;0.890675;0.805123;1.929962;0.157362;-1.970447;-1.917922;-0.517938;
247;14.9741;0.890463;0.805088;1.928932;0.156811;-1.967273;-1.914962;-0.521958;
248;15.0341;0.890463;0.805019;1.927906;0.156230;-1.964096;-1.911998;-0.525955;
249;15.0941;0.885173;0.804978;1.926887;0.155639;-1.960881;-1.909123;-0.529852;
250;15.1542;0.884674;0.805003;1.925969;0.155175;-1.957651;-1.905966;-0.534394;
251;15.214;0.881334;0.804978;1.924966;0.154543;-1.954575;-1.903099;-0.538176;
252;15.2741;0.871596;0.804958;1.924019;0.153973;-1.951441;-1.900213;-0.542098;
253;15.3341;0.875364;0.804941;1.923073;0.153470;-1.948318;-1.897378;-0.546116;
254;15.3944;0.869187;0.804865;1.922108;0.152817;-1.945174;-1.894497;-0.549663;
255;15.454;0.867326;0.804878;1.921174;0.152272;-1.941927;-1.891534;-0.553849;
256;15.5141;0.867326;0.804852;1.920223;0.151689;-1.938785;-1.888736;-0.557708;
257;15.5741;0.860081;0.804823;1.919266;0.151068;-1.935711;-1.885853;-0.561448;
258;15.6341;0.860121;0.804826;1.918350;0.150548;-1.932554;-1.882955;-0.565356;
259;15.6942;0.859502;0.804797;1.917435;0.149997;-1.929414;-1.880061;-0.569223;
260;15.7543;0.858816;0.804756;1.916488;0.149335;-1.926346;-1.877259;-0.572729;
261;15.8141;0.858816;0.804731;1.915547;0.148759;-1.923224;-1.874326;-0.576469;
262;15.8813;0.848014;0.804702;1.914638;0.148132;-1.919996;-1.871482;-0.580258;
263;15.9481;0.843838;0.804682;1.913812;0.147585;-1.916808;-1.868740;-0.584008;
264;16.0253;0.840460;0.804652;1.912864;0.146957;-1.913495;-1.865396;-0.588093;
265;16.0904;0.842780;0.804570;1.912058;0.146378;-1.910243;-1.862919;-0.591654;
266;16.1502;0.837258;0.804649;1.911092;0.145706;-1.906932;-1.859221;-0.596235;
267;16.2103;0.843918;0.804720;1.910323;0.145297;-1.903405;-1.855752;-0.601251;
268;16.2701;0.841072;0.804619;1.909421;0.144594;-1.900106;-1.852845;-0.604661;
269;16.3301;0.828777;0.804570;1.908522;0.143981;-1.896816;-1.849644;-0.608632;
270;16.39;0.828777;0.804553;1.907658;0.143378;-1.893418;-1.846501;-0.612923;
271;16.45;0.828777;0.804571;1.906852;0.142787;-1.889970;-1.843255;-0.617329;
272;16.5101;0.816287;0.804548;1.905999;0.142242;-1.886652;-1.840091;-0.621415;
273;16.57;0.816287;0.804495;1.905159;0.141553;-1.883346;-1.837076;-0.625104;
274;16.6302;0.808068;0.804508;1.904385;0.140984;-1.879950;-1.833930;-0.629270;
275;16.7012;0.809208;0.804483;1.903582;0.140368;-1.876649;-1.830739;-0.633227;
276;16.7541;0.808950;0.804409;1.902740;0.139677;-1.873504;-1.827849;-0.636652;
277;16.8141;0.802609;0.804395;1.901905;0.139087;-1.870225;-1.824761;-0.640405;
278;16.8787;0.804199;0.804376;1.901107;0.138503;-1.866976;-1.821711;-0.644270;
279;16.9341;0.798414;0.804398;1.900346;0.137875;-1.863742;-1.818629;-0.648261;
280;16.9942;0.796992;0.804394;1.899589;0.137327;-1.860483;-1.815700;-0.652178;
281;17.0561;0.787834;0.804330;1.898719;0.136623;-1.857375;-1.812800;-0.655307;
282;17.1141;0.787834;0.804328;1.897953;0.136028;-1.854205;-1.809826;-0.659012;
283;17.1744;0.789070;0.804335;1.897199;0.135440;-1.851002;-1.806776;-0.662810;
284;17.2379;0.789070;0.804354;1.896426;0.134791;-1.847868;-1.803947;-0.666402;
285;17.2941;0.777289;0.804315;1.895678;0.134134;-1.844732;-1.801164;-0.669672;
286;17.3541;0.777289;0.804279;1.894921;0.133523;-1.841695;-1.798461;-0.672765;
287;17.4215;0.770732;0.804273;1.894216;0.132902;-1.838608;-1.795560;-0.676091;
288;17.4743;0.768531;0.804231;1.893444;0.132277;-1.835613;-1.792894;-0.679085;
289;17.5341;0.766586;0.804179;1.892695;0.131639;-1.832615;-1.790074;-0.682238;
290;17.6049;0.763186;0.804182;1.891961;0.130982;-1.829618;-1.787454;-0.685372;
291;17.656;0.763186;0.804182;1.891286;0.130377;-1.826645;-1.784644;-0.688557;
292;17.7161;0.758067;0.804209;1.890553;0.129839;-1.823671;-1.781956;-0.691899;
293;17.7762;0.750537;0.804168;1.889838;0.129173;-1.820626;-1.779281;-0.694917;
