message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
320;19.2404;0.834274;0.790585;1.991329;0.189079;1.537342;2.518784;3.132838;
321;19.3004;0.834274;0.790585;1.990591;0.188556;1.537605;2.515477;3.133152;
322;19.3604;0.829082;0.790535;1.989886;0.187983;1.537940;2.512152;3.133403;
323;19.4203;0.825262;0.790527;1.989175;0.187532;1.538125;2.508852;3.133525;
324;19.4804;0.822978;0.790543;1.988541;0.187017;1.538360;2.505442;3.133684;
325;19.5403;0.822978;0.790539;1.987880;0.186521;1.538595;2.502175;3.133847;
326;19.6004;0.818622;0.790510;1.987146;0.186002;1.539018;2.499116;3.134235;
327;19.6603;0.818690;0.790500;1.986462;0.185435;1.539316;2.495885;3.134480;
328;19.7204;0.818690;0.790476;1.985760;0.184945;1.539643;2.492749;3.134718;
329;19.7804;0.815392;0.790474;1.985062;0.184409;1.539863;2.489608;3.134840;
330;19.8403;0.813179;0.790442;1.984369;0.183876;1.540225;2.486497;3.135223;
331;19.9003;0.810572;0.790411;1.983715;0.183383;1.540557;2.483373;3.135572;
332;19.9603;0.808646;0.790416;1.983026;0.182848;1.540906;2.480392;3.135842;
333;20.0203;0.806386;0.790393;1.982350;0.182331;1.541234;2.477386;3.136050;
334;20.0804;0.806386;0.790350;1.981649;0.181776;1.541633;2.474510;3.136430;
335;20.1404;0.800965;0.790347;1.981008;0.181247;1.541910;2.471422;3.136640;
336;20.2003;0.800965;0.790400;1.980399;0.180849;1.541835;2.468193;3.136426;
337;20.2604;0.801007;0.790393;1.979758;0.180307;1.542192;2.465211;3.136661;
338;20.3204;0.796142;0.790299;1.979059;0.179696;1.542952;2.462609;3.137381;
339;20.3804;0.793251;0.790281;1.978443;0.179204;1.543292;2.459692;3.137618;
