message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
64;10.7293;0.938641;0.008455;0.999961;-0.002587;0.807291;0.977754;-0.007725;0.209611;2.026670;0.209582;-0.004302;-0.977782;0.421008;0.008468;0.999961;-0.002623;0.807267;0.976928;-0.007713;0.213431;2.024862;0.213403;-0.004370;-0.976955;0.420606;-0.027205;-0.000000;-0.000000;0.002229;-0.000000;0.000000;0.000514;0.058899;-0.000000;-0.004348;-0.012142;0.000000;
65;10.8024;0.938641;0.008369;0.999962;-0.002554;0.807279;0.977048;-0.007633;0.212881;2.025152;0.212853;-0.004277;-0.977075;0.420661;0.008478;0.999961;-0.002624;0.807253;0.976167;-0.007707;0.216883;2.023275;0.216854;-0.004400;-0.976194;0.420259;-0.027072;-0.000000;-0.000000;0.002216;-0.000000;0.000000;0.000514;0.058899;-0.000000;0.000000;0.000000;-0.000000;
66;10.8542;0.939682;0.008377;0.999962;-0.002556;0.807270;0.976311;-0.007627;0.216237;2.023562;0.216209;-0.004307;-0.976338;0.420299;0.008487;0.999961;-0.002634;0.807240;0.975400;-0.007698;0.220306;2.021697;0.220277;-0.004439;-0.975427;0.419908;-0.026940;-0.000000;-0.000000;0.002204;0.000000;0.000000;0.000663;0.058467;-0.000000;0.002485;-0.007195;-0.000000;
67;10.9255;0.941602;0.008555;0.999960;-0.002494;0.807235;0.975462;-0.007797;0.220031;2.021902;0.220003;-0.004315;-0.975490;0.419972;0.008496;0.999960;-0.002644;0.807226;0.974615;-0.007689;0.223758;2.020128;0.223728;-0.004478;-0.974641;0.419554;-0.026808;-0.000000;-0.000000;0.002191;0.000000;0.000000;0.000661;0.058996;-0.000000;-0.000045;0.008806;0.000000;
68;10.9802;0.946700;0.008529;0.999960;-0.002587;0.807204;0.974721;-0.007736;0.223292;2.020367;0.223263;-0.004426;-0.974748;0.419635;0.008506;0.999960;-0.002652;0.807213;0.973824;-0.007681;0.227174;2.018568;0.227144;-0.004514;-0.973851;0.419196;-0.026677;-0.000000;-0.000000;0.002179;0.000000;0.000000;0.000622;0.058437;-0.000000;-0.000638;-0.009308;0.000000;
69;11.0469;0.944228;0.008603;0.999959;-0.002734;0.807181;0.973957;-0.007760;0.226600;2.018777;0.226570;-0.004612;-0.973984;0.419238;0.008515;0.999960;-0.002671;0.807199;0.973030;-0.007670;0.230553;2.017017;0.230523;-0.004562;-0.973056;0.418834;-0.026547;-0.000000;-0.000000;0.002167;0.000000;0.000000;0.000821;0.057850;-0.000000;0.003306;-0.009796;-0.000000;
70;11.1171;0.940217;0.008536;0.999960;-0.002626;0.807172;0.973141;-0.007703;0.230080;2.017256;0.230050;-0.004520;-0.973168;0.418917;0.008524;0.999960;-0.002650;0.807185;0.972198;-0.007668;0.234035;2.015475;0.234005;-0.004571;-0.972225;0.418469;-0.026418;-0.000000;-0.000000;0.002154;-0.000000;0.000000;0.000147;0.059671;0.000000;-0.011234;0.030357;0.000000;
71;11.1699;0.942899;0.008477;0.999961;-0.002619;0.807186;0.972321;-0.007631;0.233526;2.015786;0.233497;-0.004527;-0.972347;0.418499;0.008534;0.999960;-0.002645;0.807172;0.971347;-0.007661;0.237540;2.013941;0.237511;-0.004597;-0.971374;0.418100;-0.026290;-0.000000;-0.000000;0.002142;0.000000;0.000000;0.000444;0.060117;-0.000000;0.004953;0.007428;-0.000000;
72;11.2335;0.942862;0.008601;0.999959;-0.002714;0.807195;0.971492;-0.007713;0.236947;2.014191;0.236917;-0.004674;-0.971519;0.418106;0.008543;0.999960;-0.002645;0.807159;0.970483;-0.007654;0.241049;2.012417;0.241019;-0.004626;-0.970509;0.417727;-0.026162;-0.000000;-0.000000;0.002130;-0.000000;0.000000;0.000506;0.060220;-0.000000;0.001035;0.001720;-0.000000;
73;11.2979;0.942862;0.008680;0.999959;-0.002755;0.807157;0.970618;-0.007763;0.240500;2.012646;0.240469;-0.004761;-0.970645;0.417716;0.008553;0.999960;-0.002644;0.807145;0.969606;-0.007647;0.244554;2.010901;0.244524;-0.004656;-0.969632;0.417350;-0.026035;-0.000000;-0.000000;0.002118;0.000000;0.000000;0.000506;0.060220;-0.000000;0.000000;-0.000000;-0.000000;
74;11.3499;0.942862;0.008637;0.999959;-0.002671;0.807136;0.969735;-0.007724;0.244038;2.011124;0.244007;-0.004698;-0.969762;0.417391;0.008562;0.999960;-0.002644;0.807132;0.968716;-0.007639;0.248056;2.009393;0.248026;-0.004685;-0.968742;0.416970;-0.025908;-0.000000;-0.000000;0.002106;0.000000;0.000000;0.000506;0.060220;-0.000000;0.000000;0.000000;-0.000000;
75;11.4099;0.943693;0.008609;0.999960;-0.002620;0.807127;0.968823;-0.007692;0.247636;2.009619;0.247606;-0.004670;-0.968850;0.417038;0.008572;0.999960;-0.002651;0.807119;0.967863;-0.007630;0.251363;2.007895;0.251333;-0.004721;-0.967889;0.416587;-0.025783;-0.000000;-0.000000;0.002093;0.000000;0.000000;0.000609;0.056923;-0.000000;0.001715;-0.054943;-0.000000;
76;11.4833;0.943693;0.008624;0.999959;-0.002686;0.807127;0.967991;-0.007674;0.250869;2.008085;0.250838;-0.004764;-0.968017;0.416617;0.008581;0.999960;-0.002658;0.807106;0.966999;-0.007621;0.254668;2.006405;0.254637;-0.004756;-0.967025;0.416200;-0.025658;-0.000000;-0.000000;0.002081;0.000000;0.000000;0.000609;0.056923;-0.000000;0.000000;0.000000;-0.000000;
77;11.5462;0.940768;0.008535;0.999960;-0.002636;0.807117;0.967142;-0.007585;0.254122;2.006659;0.254092;-0.004719;-0.967168;0.416259;0.008589;0.999960;-0.002664;0.807092;0.966146;-0.007612;0.257883;2.004923;0.257852;-0.004789;-0.966173;0.415810;-0.025534;-0.000000;-0.000000;0.002069;0.000000;0.000000;0.000563;0.055431;-0.000000;-0.000766;-0.024877;0.000000;
78;11.598;0.948878;0.008618;0.999959;-0.002742;0.807107;0.966328;-0.007622;0.257200;2.005117;0.257168;-0.004866;-0.966354;0.415834;0.008598;0.999959;-0.002674;0.807079;0.965282;-0.007602;0.261101;2.003450;0.261070;-0.004826;-0.965308;0.415416;-0.025410;-0.000000;-0.000000;0.002058;-0.000000;0.000000;0.000650;0.055532;-0.000000;0.001452;0.001690;-0.000000;
79;11.6579;0.948878;0.008603;0.999959;-0.002695;0.807088;0.965424;-0.007603;0.260574;2.003629;0.260543;-0.004843;-0.965450;0.415428;0.008607;0.999959;-0.002684;0.807066;0.964406;-0.007592;0.264316;2.001986;0.264285;-0.004864;-0.964432;0.415020;-0.025288;-0.000000;-0.000000;0.002046;0.000000;0.000000;0.000650;0.055532;-0.000000;0.000000;-0.000000;-0.000000;
80;11.7211;0.945252;0.008589;0.999960;-0.002613;0.807052;0.964476;-0.007594;0.264062;2.002159;0.264032;-0.004788;-0.964502;0.415061;0.008616;0.999959;-0.002686;0.807053;0.963506;-0.007584;0.267580;2.000530;0.267548;-0.004893;-0.963532;0.414621;-0.025165;-0.000000;-0.000000;0.002034;0.000000;0.000000;0.000510;0.056426;-0.000000;-0.002337;0.014906;0.000000;
81;11.7891;0.942504;0.008627;0.999959;-0.002766;0.807036;0.963645;-0.007575;0.267079;2.000714;0.267047;-0.004970;-0.963671;0.414658;0.008625;0.999959;-0.002693;0.807040;0.962601;-0.007574;0.270817;1.999082;0.270786;-0.004928;-0.962627;0.414219;-0.025044;-0.000000;-0.000000;0.002022;0.000000;0.000000;0.000602;0.056024;-0.000000;0.001527;-0.006714;-0.000000;
82;11.842;0.942511;0.008582;0.999959;-0.002766;0.807031;0.962760;-0.007515;0.270253;1.999303;0.270221;-0.004983;-0.962785;0.414268;0.008634;0.999959;-0.002701;0.807027;0.961715;-0.007564;0.273948;1.997642;0.273916;-0.004963;-0.961741;0.413814;-0.024923;-0.000000;-0.000000;0.002011;0.000000;0.000000;0.000599;0.054229;-0.000000;-0.000047;-0.029914;-0.000000;
83;11.902;0.937081;0.008636;0.999959;-0.002816;0.807030;0.961895;-0.007537;0.273316;1.997847;0.273284;-0.005069;-0.961920;0.413811;0.008643;0.999959;-0.002707;0.807015;0.960811;-0.007555;0.277100;1.996211;0.277069;-0.004995;-0.960837;0.413407;-0.024804;-0.000000;-0.000000;0.001999;0.000000;0.000000;0.000568;0.054653;-0.000000;-0.000519;0.007068;0.000000;
84;11.9619;0.943429;0.008576;0.999960;-0.002649;0.807019;0.960896;-0.007507;0.276806;1.996417;0.276775;-0.004919;-0.960922;0.413439;0.008652;0.999959;-0.002722;0.807002;0.959930;-0.007543;0.280140;1.994788;0.280108;-0.005037;-0.959955;0.412996;-0.024684;-0.000000;-0.000000;0.001988;-0.000000;0.000000;0.000716;0.052739;-0.000000;0.002464;-0.031892;-0.000000;
85;12.0338;0.947380;0.008524;0.999960;-0.002699;0.807002;0.960092;-0.007430;0.279584;1.995069;0.279553;-0.004975;-0.960117;0.413102;0.008660;0.999959;-0.002737;0.806989;0.959040;-0.007531;0.283169;1.993373;0.283137;-0.005077;-0.959066;0.412583;-0.024566;-0.000000;-0.000000;0.001976;0.000000;0.000000;0.000696;0.052622;-0.000000;-0.000319;-0.001961;0.000000;
86;12.0937;0.939559;0.008644;0.999959;-0.002630;0.806994;0.959111;-0.007547;0.282928;1.993584;0.282897;-0.004968;-0.959137;0.412663;0.008669;0.999959;-0.002754;0.806976;0.958148;-0.007518;0.286175;1.991966;0.286143;-0.005119;-0.958173;0.412168;-0.024448;-0.000000;-0.000000;0.001965;0.000000;0.000000;0.000742;0.052259;-0.000000;0.000767;-0.006037;-0.000000;
87;12.1537;0.939559;0.008651;0.999959;-0.002742;0.806985;0.958273;-0.007507;0.285756;1.992180;0.285723;-0.005100;-0.958299;0.412213;0.008678;0.999959;-0.002771;0.806964;0.957246;-0.007505;0.289179;1.990568;0.289146;-0.005162;-0.957271;0.411750;-0.024331;-0.000000;-0.000000;0.001954;-0.000000;0.000000;0.000742;0.052259;-0.000000;0.000000;0.000000;-0.000000;
88;12.2138;0.939559;0.008660;0.999959;-0.002757;0.806975;0.957387;-0.007495;0.288710;1.990749;0.288678;-0.005140;-0.957412;0.411810;0.008686;0.999958;-0.002789;0.806951;0.956334;-0.007492;0.292179;1.989177;0.292146;-0.005205;-0.956360;0.411330;-0.024214;-0.000000;-0.000000;0.001943;0.000000;0.000000;0.000742;0.052259;-0.000000;0.000000;-0.000000;-0.000000;
89;12.2737;0.945307;0.008686;0.999958;-0.002788;0.806966;0.956449;-0.007495;0.291803;1.989353;0.291770;-0.005201;-0.956474;0.411334;0.008695;0.999958;-0.002815;0.806938;0.955399;-0.007477;0.295223;1.987794;0.295190;-0.005256;-0.955424;0.410908;-0.024098;-0.000000;-0.000000;0.001932;0.000000;0.000000;0.000902;0.053072;-0.000000;0.002655;0.013536;-0.000000;
90;12.3337;0.945220;0.008675;0.999958;-0.002787;0.806955;0.955508;-0.007467;0.294870;1.987956;0.294837;-0.005221;-0.955533;0.410958;0.008704;0.999958;-0.002831;0.806926;0.954436;-0.007464;0.298323;1.986419;0.298289;-0.005298;-0.954461;0.410483;-0.023983;-0.000000;-0.000000;0.001920;0.000000;0.000000;0.000730;0.054094;-0.000000;-0.002864;0.017033;0.000000;
91;12.3938;0.945220;0.008691;0.999958;-0.002789;0.806939;0.954556;-0.007466;0.297937;1.986569;0.297904;-0.005252;-0.954582;0.410551;0.008714;0.999958;-0.002846;0.806914;0.953463;-0.007450;0.301419;1.985052;0.301386;-0.005340;-0.953487;0.410056;-0.023868;-0.000000;-0.000000;0.001909;-0.000000;0.000000;0.000730;0.054094;-0.000000;0.000000;-0.000000;-0.000000;
92;12.4539;0.945618;0.008667;0.999958;-0.002822;0.806925;0.953606;-0.007416;0.300965;1.985216;0.300931;-0.005299;-0.953631;0.410108;0.008722;0.999958;-0.002852;0.806901;0.952526;-0.007440;0.304367;1.983694;0.304333;-0.005372;-0.952551;0.409626;-0.023754;-0.000000;-0.000000;0.001898;-0.000000;0.000000;0.000554;0.051539;-0.000000;-0.002933;-0.042583;0.000000;
93;12.5275;0.945618;0.008698;0.999958;-0.002872;0.806903;0.952638;-0.007413;0.304015;1.983856;0.303981;-0.005380;-0.952663;0.409659;0.008731;0.999958;-0.002859;0.806889;0.951580;-0.007430;0.307311;1.982342;0.307277;-0.005403;-0.951605;0.409195;-0.023641;-0.000000;-0.000000;0.001887;0.000000;0.000000;0.000554;0.051539;-0.000000;0.000000;-0.000000;-0.000000;
94;12.5799;0.947718;0.008601;0.999959;-0.002835;0.806872;0.951729;-0.007316;0.306851;1.982559;0.306818;-0.005337;-0.951753;0.409242;0.008740;0.999958;-0.002859;0.806876;0.950637;-0.007422;0.310218;1.980999;0.310183;-0.005430;-0.950661;0.408761;-0.023529;-0.000000;-0.000000;0.001877;0.000000;0.000000;0.000460;0.050931;-0.000000;-0.001574;-0.010128;0.000000;
95;12.6401;0.943999;0.008703;0.999958;-0.002897;0.806870;0.950785;-0.007378;0.309763;1.981194;0.309729;-0.005450;-0.950809;0.408789;0.008749;0.999958;-0.002872;0.806864;0.949693;-0.007410;0.313094;1.979663;0.313060;-0.005467;-0.949718;0.408325;-0.023417;-0.000000;-0.000000;0.001866;-0.000000;0.000000;0.000648;0.050452;-0.000000;0.003139;-0.007974;-0.000000;
96;12.6999;0.943999;0.008728;0.999958;-0.002915;0.806855;0.949860;-0.007380;0.312588;1.979867;0.312553;-0.005497;-0.949884;0.408402;0.008757;0.999957;-0.002884;0.806852;0.948741;-0.007397;0.315968;1.978335;0.315933;-0.005503;-0.948766;0.407887;-0.023305;-0.000000;-0.000000;0.001855;-0.000000;0.000000;0.000648;0.050452;-0.000000;0.000000;0.000000;-0.000000;
97;12.7599;0.936026;0.008730;0.999958;-0.002930;0.806862;0.948894;-0.007359;0.315509;1.978536;0.315474;-0.005535;-0.948918;0.407919;0.008766;0.999957;-0.002864;0.806840;0.947770;-0.007395;0.318868;1.977015;0.318833;-0.005509;-0.947795;0.407448;-0.023195;-0.000000;-0.000000;0.001844;0.000000;0.000000;0.000105;0.050972;-0.000000;-0.009054;0.008666;0.000000;
98;12.8198;0.939665;0.008692;0.999958;-0.002853;0.806864;0.947870;-0.007331;0.318573;1.977206;0.318539;-0.005473;-0.947894;0.407526;0.008775;0.999957;-0.002847;0.806828;0.946791;-0.007392;0.321763;1.975702;0.321729;-0.005519;-0.946816;0.407006;-0.023085;-0.000000;-0.000000;0.001834;0.000000;0.000000;0.000174;0.050938;-0.000000;0.001162;-0.000567;-0.000000;
99;12.8838;0.947210;0.008660;0.999959;-0.002804;0.806854;0.946902;-0.007299;0.321441;1.975930;0.321407;-0.005439;-0.946926;0.407064;0.008783;0.999957;-0.002858;0.806815;0.945822;-0.007380;0.324602;1.974397;0.324567;-0.005554;-0.945846;0.406563;-0.022975;-0.000000;-0.000000;0.001823;0.000000;0.000000;0.000620;0.049996;-0.000000;0.007426;-0.015710;-0.000000;
100;12.9438;0.945734;0.008726;0.999958;-0.002878;0.806840;0.945976;-0.007322;0.324153;1.974592;0.324119;-0.005551;-0.946000;0.406594;0.008792;0.999957;-0.002912;0.806803;0.944890;-0.007354;0.327305;1.973100;0.327269;-0.005629;-0.944914;0.406117;-0.022866;-0.000000;-0.000000;0.001813;0.000000;0.000000;0.001319;0.047637;-0.000000;0.011644;-0.039309;-0.000000;
101;13.0075;0.947647;0.008799;0.999957;-0.002966;0.806808;0.945062;-0.007347;0.326809;1.973264;0.326773;-0.005679;-0.945086;0.406147;0.008800;0.999957;-0.002968;0.806791;0.943948;-0.007328;0.330014;1.971809;0.329978;-0.005706;-0.943971;0.405670;-0.022758;-0.000000;-0.000000;0.001802;0.000000;0.000000;0.001354;0.047799;-0.000000;0.000587;0.002697;-0.000000;
102;13.0747;0.947074;0.008815;0.999957;-0.002998;0.806794;0.944083;-0.007335;0.329628;1.971979;0.329591;-0.005736;-0.944106;0.405711;0.008808;0.999957;-0.003038;0.806779;0.943028;-0.007296;0.332633;1.970526;0.332596;-0.005795;-0.943051;0.405222;-0.022651;-0.000000;-0.000000;0.001792;-0.000000;0.000000;0.001570;0.046253;-0.000000;0.003606;-0.025770;-0.000000;
103;13.1293;0.943006;0.008769;0.999957;-0.003015;0.806781;0.943144;-0.007269;0.332306;1.970711;0.332269;-0.005757;-0.943167;0.405295;0.008817;0.999956;-0.003086;0.806768;0.942079;-0.007272;0.335311;1.969251;0.335274;-0.005864;-0.942102;0.404772;-0.022544;-0.000000;-0.000000;0.001782;0.000000;0.000000;0.001221;0.047343;-0.000000;-0.005817;0.018164;0.000000;
104;13.1858;0.950265;0.008802;0.999957;-0.002982;0.806786;0.942156;-0.007294;0.335096;1.969386;0.335060;-0.005759;-0.942179;0.404834;0.008826;0.999956;-0.003139;0.806756;0.941143;-0.007246;0.337932;1.967983;0.337894;-0.005937;-0.941165;0.404321;-0.022438;-0.000000;-0.000000;0.001772;0.000000;0.000000;0.001288;0.046375;-0.000000;0.001110;-0.016122;-0.000000;
105;13.2458;0.948654;0.008838;0.999956;-0.003220;0.806770;0.941286;-0.007233;0.337532;1.968144;0.337494;-0.006014;-0.941308;0.404339;0.008835;0.999956;-0.003189;0.806744;0.940178;-0.007220;0.340607;1.966722;0.340569;-0.006007;-0.940200;0.403868;-0.022332;-0.000000;-0.000000;0.001761;-0.000000;0.000000;0.001250;0.047398;-0.000000;-0.000634;0.017042;0.000000;
106;13.3093;0.948654;0.008839;0.999956;-0.003152;0.806733;0.940334;-0.007240;0.340177;1.966869;0.340139;-0.005971;-0.940356;0.403911;0.008844;0.999956;-0.003239;0.806732;0.939206;-0.007195;0.343280;1.965468;0.343242;-0.006078;-0.939227;0.403414;-0.022227;-0.000000;-0.000000;0.001751;0.000000;0.000000;0.001250;0.047398;-0.000000;0.000000;0.000000;-0.000000;
107;13.3848;0.946353;0.008825;0.999956;-0.003220;0.806731;0.939331;-0.007186;0.342936;1.965625;0.342898;-0.006051;-0.939353;0.403456;0.008853;0.999955;-0.003262;0.806720;0.938204;-0.007178;0.346007;1.964221;0.345969;-0.006123;-0.938226;0.402958;-0.022122;-0.000000;-0.000000;0.001741;0.000000;0.000000;0.000810;0.048417;-0.000000;-0.007335;0.016977;0.000000;
108;13.4417;0.946188;0.008754;0.999956;-0.003231;0.806736;0.938383;-0.007099;0.345525;1.964451;0.345487;-0.006057;-0.938404;0.403047;0.008862;0.999955;-0.003309;0.806709;0.937235;-0.007153;0.348625;1.962982;0.348586;-0.006191;-0.937257;0.402501;-0.022018;-0.000000;-0.000000;0.001731;0.000000;0.000000;0.001196;0.046512;-0.000000;0.006437;-0.031745;-0.000000;
109;13.498;0.949155;0.008898;0.999955;-0.003323;0.806718;0.937366;-0.007183;0.348271;1.963162;0.348231;-0.006213;-0.937388;0.402593;0.008872;0.999955;-0.003359;0.806697;0.936274;-0.007127;0.351198;1.961749;0.351158;-0.006261;-0.936295;0.402043;-0.021915;-0.000000;-0.000000;0.001721;0.000000;0.000000;0.001252;0.045767;-0.000000;0.000929;-0.012406;-0.000000;
110;13.5578;0.949155;0.008895;0.999955;-0.003426;0.806708;0.936431;-0.007128;0.350780;1.961936;0.350740;-0.006328;-0.936452;0.402076;0.008881;0.999955;-0.003410;0.806685;0.935306;-0.007100;0.353768;1.960524;0.353728;-0.006331;-0.935327;0.401583;-0.021812;-0.000000;-0.000000;0.001712;0.000000;0.000000;0.001252;0.045767;-0.000000;0.000000;0.000000;-0.000000;
111;13.6179;0.948067;0.008871;0.999955;-0.003372;0.806721;0.935431;-0.007107;0.353439;1.960696;0.353399;-0.006290;-0.935452;0.401629;0.008891;0.999955;-0.003453;0.806674;0.934312;-0.007076;0.356385;1.959306;0.356345;-0.006394;-0.934333;0.401122;-0.021710;-0.000000;-0.000000;0.001702;-0.000000;0.000000;0.001127;0.046657;-0.000000;-0.002082;0.014817;0.000000;
112;13.6779;0.948055;0.008867;0.999955;-0.003346;0.806695;0.934406;-0.007094;0.356138;1.959488;0.356098;-0.006284;-0.934427;0.401183;0.008900;0.999954;-0.003488;0.806662;0.933338;-0.007055;0.358931;1.958094;0.358890;-0.006450;-0.933358;0.400660;-0.021609;-0.000000;-0.000000;0.001692;0.000000;0.000000;0.000987;0.045421;-0.000000;-0.002332;-0.020590;0.000000;
113;13.7379;0.948055;0.008920;0.999954;-0.003524;0.806675;0.933487;-0.007063;0.358542;1.958262;0.358501;-0.006487;-0.933507;0.400728;0.008910;0.999954;-0.003523;0.806651;0.932356;-0.007034;0.361473;1.956890;0.361432;-0.006505;-0.932376;0.400197;-0.021508;-0.000000;-0.000000;0.001682;0.000000;0.000000;0.000987;0.045421;-0.000000;0.000000;0.000000;-0.000000;
114;13.7978;0.948055;0.008899;0.999954;-0.003543;0.806646;0.932496;-0.007019;0.361111;1.957063;0.361069;-0.006517;-0.932516;0.400275;0.008919;0.999954;-0.003557;0.806639;0.931367;-0.007012;0.364013;1.955692;0.363972;-0.006560;-0.931387;0.399733;-0.021407;-0.000000;-0.000000;0.001673;0.000000;0.000000;0.000987;0.045421;-0.000000;0.000000;0.000000;-0.000000;
115;13.8578;0.948055;0.008888;0.999954;-0.003531;0.806639;0.931523;-0.006996;0.363616;1.955861;0.363574;-0.006521;-0.931542;0.399786;0.008929;0.999954;-0.003592;0.806628;0.930372;-0.006991;0.366551;1.954501;0.366509;-0.006615;-0.930391;0.399268;-0.021308;-0.000000;-0.000000;0.001663;0.000000;0.000000;0.000987;0.045421;-0.000000;0.000000;-0.000000;-0.000000;
116;13.9178;0.946456;0.008898;0.999954;-0.003469;0.806634;0.930422;-0.007008;0.366422;1.954648;0.366381;-0.006488;-0.930442;0.399339;0.008939;0.999954;-0.003608;0.806617;0.929349;-0.006976;0.369138;1.953318;0.369095;-0.006652;-0.929368;0.398801;-0.021208;-0.000000;-0.000000;0.001654;0.000000;0.000000;0.000669;0.046362;-0.000000;-0.005301;0.015686;0.000000;
117;13.9825;0.949686;0.008978;0.999953;-0.003601;0.806626;0.929462;-0.007017;0.368852;1.953463;0.368809;-0.006658;-0.929481;0.398863;0.008949;0.999953;-0.003630;0.806605;0.928353;-0.006959;0.371633;1.952140;0.371591;-0.006695;-0.928372;0.398334;-0.021110;-0.000000;-0.000000;0.001644;0.000000;0.000000;0.000766;0.044778;-0.000000;0.001618;-0.026404;-0.000000;
118;14.0378;0.949686;0.008939;0.999953;-0.003630;0.806598;0.928486;-0.006952;0.371301;1.952290;0.371259;-0.006689;-0.928505;0.398390;0.008958;0.999953;-0.003651;0.806594;0.927352;-0.006942;0.374127;1.950970;0.374084;-0.006738;-0.927370;0.397865;-0.021012;-0.000000;-0.000000;0.001635;0.000000;0.000000;0.000766;0.044778;-0.000000;0.000000;0.000000;-0.000000;
119;14.098;0.954423;0.008921;0.999954;-0.003474;0.806584;0.927446;-0.006975;0.373893;1.951095;0.373852;-0.006558;-0.927465;0.397997;0.008968;0.999953;-0.003680;0.806583;0.926374;-0.006922;0.376542;1.949806;0.376499;-0.006786;-0.926392;0.397396;-0.020914;-0.000000;-0.000000;0.001626;0.000000;0.000000;0.000866;0.043429;-0.000000;0.001676;-0.022478;-0.000000;
120;14.1579;0.950881;0.008984;0.999953;-0.003709;0.806599;0.926551;-0.006929;0.376105;1.949941;0.376062;-0.006816;-0.926570;0.397451;0.008978;0.999953;-0.003690;0.806572;0.925392;-0.006910;0.378948;1.948649;0.378905;-0.006817;-0.925411;0.396926;-0.020817;-0.000000;-0.000000;0.001616;-0.000000;0.000000;0.000552;0.043304;-0.000000;-0.005231;-0.002093;0.000000;
121;14.2179;0.950281;0.008992;0.999953;-0.003649;0.806587;0.925489;-0.006940;0.378710;1.948772;0.378667;-0.006782;-0.925508;0.396977;0.008987;0.999953;-0.003719;0.806560;0.924425;-0.006890;0.381302;1.947499;0.381258;-0.006864;-0.924443;0.396455;-0.020721;-0.000000;-0.000000;0.001607;0.000000;0.000000;0.000861;0.042412;-0.000000;0.005152;-0.014858;-0.000000;
122;14.2779;0.955870;0.009016;0.999953;-0.003563;0.806557;0.924470;-0.006977;0.381190;1.947643;0.381147;-0.006731;-0.924490;0.396540;0.008997;0.999953;-0.003727;0.806549;0.923438;-0.006878;0.383685;1.946355;0.383641;-0.006894;-0.923456;0.395983;-0.020625;-0.000000;-0.000000;0.001598;0.000000;0.000000;0.000531;0.042984;-0.000000;-0.005500;0.009532;0.000000;
123;14.3379;0.949935;0.009114;0.999951;-0.003858;0.806515;0.923623;-0.006940;0.383239;1.946506;0.383193;-0.007056;-0.923641;0.396042;0.009006;0.999952;-0.003764;0.806538;0.922469;-0.006855;0.386009;1.945217;0.385965;-0.006949;-0.922487;0.395510;-0.020530;-0.000000;-0.000000;0.001589;0.000000;0.000000;0.000989;0.041962;-0.000000;0.007626;-0.017044;-0.000000;
124;14.4094;0.955735;0.009096;0.999951;-0.003863;0.806541;0.922649;-0.006903;0.385578;1.945384;0.385533;-0.007071;-0.922667;0.395587;0.009016;0.999952;-0.003765;0.806527;0.921457;-0.006846;0.388421;1.944086;0.388376;-0.006971;-0.921474;0.395037;-0.020435;-0.000000;-0.000000;0.001580;-0.000000;0.000000;0.000407;0.043591;-0.000000;-0.009704;0.027154;0.000000;
125;14.4737;0.955735;0.008981;0.999952;-0.003863;0.806549;0.921728;-0.006780;0.387778;1.944310;0.387733;-0.007043;-0.921745;0.395107;0.009026;0.999952;-0.003766;0.806516;0.920438;-0.006836;0.390830;1.942962;0.390785;-0.006994;-0.920455;0.394563;-0.020341;-0.000000;-0.000000;0.001571;0.000000;0.000000;0.000407;0.043591;-0.000000;0.000000;0.000000;-0.000000;
126;14.5299;0.949074;0.009037;0.999953;-0.003633;0.806513;0.920495;-0.006899;0.390694;1.943144;0.390650;-0.006875;-0.920514;0.394639;0.009036;0.999952;-0.003776;0.806505;0.919394;-0.006823;0.393279;1.941844;0.393234;-0.007025;-0.919411;0.394088;-0.020247;-0.000000;-0.000000;0.001562;0.000000;0.000000;0.000577;0.044371;-0.000000;0.002829;0.013010;-0.000000;
127;14.5899;0.948799;0.009132;0.999951;-0.003820;0.806497;0.919525;-0.006896;0.392970;1.942019;0.392924;-0.007101;-0.919543;0.394140;0.009046;0.999952;-0.003798;0.806494;0.918380;-0.006805;0.395642;1.940732;0.395597;-0.007067;-0.918397;0.393613;-0.020154;-0.000000;-0.000000;0.001553;0.000000;0.000000;0.000751;0.042856;-0.000000;0.002903;-0.025253;-0.000000;
128;14.6499;0.956810;0.009073;0.999952;-0.003799;0.806500;0.918493;-0.006832;0.395379;1.940899;0.395334;-0.007077;-0.918510;0.393699;0.009055;0.999952;-0.003840;0.806483;0.917379;-0.006779;0.397956;1.939626;0.397911;-0.007126;-0.917396;0.393137;-0.020061;-0.000000;-0.000000;0.001544;0.000000;0.000000;0.001076;0.042014;-0.000000;0.005422;-0.014035;-0.000000;
129;14.7099;0.948432;0.009060;0.999952;-0.003795;0.806498;0.917493;-0.006803;0.397694;1.939788;0.397649;-0.007085;-0.917510;0.393264;0.009065;0.999951;-0.003874;0.806472;0.916384;-0.006757;0.400243;1.938527;0.400197;-0.007178;-0.916401;0.392660;-0.019969;-0.000000;-0.000000;0.001535;-0.000000;0.000000;0.000950;0.041561;-0.000000;-0.002092;-0.007559;0.000000;
