message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
954;57.386;0.947389;0.817977;2.113212;0.429640;1.792318;2.995588;-2.907516;
955;57.446;0.949084;0.817954;2.111989;0.429454;1.788417;2.993096;-2.911406;
956;57.506;0.949031;0.817936;2.110758;0.429275;1.784633;2.990517;-2.915101;
957;57.566;0.947053;0.817925;2.109545;0.429114;1.781060;2.988018;-2.918660;
958;57.626;0.946534;0.817904;2.108331;0.428941;1.777746;2.985658;-2.921907;
959;57.686;0.943621;0.817890;2.107118;0.428765;1.774441;2.983320;-2.925146;
960;57.7463;0.939697;0.817875;2.105932;0.428535;1.771267;2.980897;-2.928345;
961;57.8061;0.943946;0.817857;2.104728;0.428383;1.768025;2.978393;-2.931525;
962;57.8661;0.939909;0.817838;2.103533;0.428179;1.765266;2.976104;-2.934223;
963;57.9262;0.943892;0.817818;2.102337;0.427950;1.762399;2.973694;-2.937048;
964;57.9861;0.945857;0.817795;2.101142;0.427805;1.759291;2.971169;-2.940113;
965;58.0461;0.946396;0.817776;2.099965;0.427590;1.756672;2.968942;-2.942702;
966;58.1065;0.946396;0.817758;2.098788;0.427396;1.754174;2.966545;-2.945184;
967;58.1701;0.950791;0.817739;2.097620;0.427216;1.751673;2.964170;-2.947647;
968;58.2301;0.950791;0.817719;2.096416;0.426943;1.749339;2.961705;-2.949898;
969;58.2901;0.944140;0.817701;2.095239;0.426723;1.746972;2.959285;-2.952201;
970;58.3502;0.946691;0.817681;2.094061;0.426521;1.744270;2.956711;-2.954852;
971;58.4101;0.950743;0.817655;2.092902;0.426400;1.741664;2.954240;-2.957416;
972;58.4701;0.950743;0.817637;2.091734;0.426207;1.739267;2.951823;-2.959750;
973;58.532;0.951323;0.817618;2.090593;0.425948;1.737393;2.949682;-2.961634;
974;58.5945;0.946017;0.817597;2.089442;0.425664;1.735383;2.947400;-2.963588;
975;58.6542;0.946017;0.817576;2.088328;0.425432;1.733303;2.945248;-2.965669;
976;58.7141;0.948829;0.817552;2.087178;0.425205;1.731302;2.943008;-2.967624;
977;58.7742;0.948560;0.817527;2.086054;0.424956;1.729250;2.940731;-2.969639;
978;58.8341;0.948013;0.817500;2.084913;0.424751;1.727237;2.938368;-2.971579;
979;58.8941;0.949559;0.817471;2.083781;0.424556;1.725533;2.936119;-2.973262;
980;58.9543;0.951042;0.817441;2.082649;0.424333;1.723521;2.933717;-2.975253;
981;59.0141;0.942623;0.817410;2.081525;0.424076;1.721814;2.931365;-2.976910;
982;59.074;0.948915;0.817377;2.080411;0.423887;1.720229;2.929197;-2.978472;
983;59.1339;0.948616;0.817343;2.079261;0.423612;1.717970;2.926555;-2.980619;
984;59.1939;0.947428;0.817308;2.078147;0.423339;1.716180;2.924125;-2.982411;
985;59.254;0.949074;0.817271;2.077051;0.423121;1.714471;2.921757;-2.984088;
986;59.314;0.947307;0.817233;2.075928;0.422898;1.712471;2.919128;-2.986054;
987;59.374;0.944238;0.817198;2.074840;0.422647;1.710813;2.916717;-2.987665;
988;59.434;0.949798;0.817160;2.073717;0.422429;1.709337;2.914504;-2.989077;
989;59.494;0.953551;0.817131;2.072639;0.422199;1.707882;2.912252;-2.990506;
990;59.554;0.945730;0.817097;2.071560;0.421906;1.706251;2.909841;-2.992150;
991;59.614;0.952590;0.817108;2.070489;0.421649;1.704569;2.907474;-2.993773;
992;59.6741;0.941073;0.817138;2.069408;0.421366;1.702764;2.904884;-2.995533;
993;59.7341;0.948121;0.817150;2.068345;0.421138;1.701166;2.902391;-2.997105;
994;59.7941;0.949859;0.817151;2.067264;0.420850;1.699822;2.900052;-2.998390;
995;59.8541;0.954111;0.817134;2.066194;0.420631;1.698498;2.897588;-2.999660;
996;59.9142;0.953328;0.817142;2.065122;0.420405;1.697014;2.895111;-3.001124;
997;59.9821;0.953441;0.817147;2.064103;0.420048;1.695690;2.892630;-3.002451;
998;60.0421;0.953278;0.817129;2.063006;0.419777;1.694263;2.890127;-3.003769;
999;60.1021;0.947097;0.817103;2.061935;0.419524;1.693145;2.887676;-3.004855;
1000;60.1621;0.947097;0.817088;2.060882;0.419304;1.691716;2.885031;-3.006250;
1001;60.2225;0.953130;0.817073;2.059828;0.419036;1.690529;2.882729;-3.007377;
1002;60.2821;0.953130;0.817057;2.058784;0.418722;1.689456;2.880443;-3.008397;
1003;60.3422;0.947014;0.817035;2.057731;0.418455;1.688314;2.878076;-3.009495;
1004;60.4027;0.947014;0.817013;2.056695;0.418133;1.687198;2.875855;-3.010603;
1005;60.4621;0.950625;0.817001;2.055659;0.417870;1.686238;2.873667;-3.011496;
1006;60.5221;0.953253;0.816972;2.054633;0.417598;1.685158;2.871361;-3.012559;
1007;60.5821;0.953419;0.816947;2.053624;0.417306;1.684131;2.868909;-3.013581;
1008;60.6422;0.950716;0.816924;2.052607;0.417055;1.683138;2.866661;-3.014565;
1009;60.7021;0.950002;0.816913;2.051597;0.416801;1.682140;2.864331;-3.015484;
1010;60.7635;0.950002;0.816910;2.050587;0.416492;1.681112;2.861962;-3.016474;
1011;60.8221;0.948757;0.816883;2.049569;0.416160;1.680096;2.859632;-3.017463;
1012;60.8821;0.948757;0.816848;2.048570;0.415895;1.679110;2.857322;-3.018421;
1013;60.9421;0.947061;0.816832;2.047560;0.415628;1.678168;2.854906;-3.019304;
1014;61.0022;0.948150;0.816821;2.046568;0.415307;1.677183;2.852597;-3.020268;
1015;61.0621;0.950346;0.816798;2.045558;0.415028;1.676514;2.850623;-3.020910;
1016;61.1221;0.950346;0.816779;2.044575;0.414753;1.675871;2.848462;-3.021533;
1017;61.1821;0.951469;0.816753;2.043557;0.414388;1.675351;2.846375;-3.022001;
1018;61.2421;0.951681;0.816716;2.042575;0.414076;1.674647;2.844403;-3.022629;
1019;61.3021;0.954239;0.816690;2.041601;0.413812;1.674054;2.842281;-3.023187;
1020;61.362;0.956243;0.816675;2.040609;0.413504;1.673175;2.840068;-3.024038;
1021;61.422;0.951426;0.816647;2.039626;0.413275;1.672451;2.838097;-3.024739;
1022;61.482;0.949654;0.816627;2.038660;0.413000;1.671768;2.835916;-3.025414;
1023;61.5421;0.953351;0.816550;2.037681;0.412623;1.671134;2.833731;-3.025983;
1024;61.6021;0.953740;0.816490;2.036718;0.412261;1.670424;2.831530;-3.026640;
1025;61.6621;0.948144;0.816497;2.035768;0.412020;1.669665;2.829229;-3.027372;
1026;61.7265;0.950906;0.816536;2.034807;0.411692;1.669062;2.827209;-3.027968;
1027;61.7821;0.949915;0.816615;2.033850;0.411379;1.668276;2.825013;-3.028687;
1028;61.8421;0.953520;0.816649;2.032906;0.411086;1.667630;2.823038;-3.029348;
1029;61.9023;0.952284;0.816614;2.031959;0.410752;1.667039;2.821058;-3.029928;
1030;61.9621;0.956011;0.816561;2.031013;0.410458;1.666466;2.819056;-3.030433;
1031;62.0221;0.952602;0.816507;2.030067;0.410156;1.666015;2.817026;-3.030848;
1032;62.0821;0.948376;0.816461;2.029139;0.409808;1.665757;2.815234;-3.031085;
1033;62.1424;0.952182;0.816435;2.028199;0.409506;1.665143;2.813192;-3.031645;
1034;62.2021;0.951919;0.816397;2.027279;0.409218;1.664398;2.810909;-3.032392;
1035;62.262;0.951919;0.816351;2.026332;0.408921;1.663796;2.808865;-3.032971;
1036;62.322;0.951919;0.816330;2.025401;0.408530;1.663241;2.806818;-3.033465;
1037;62.3821;0.953109;0.816321;2.024468;0.408205;1.662551;2.804738;-3.034108;
1038;62.4419;0.959888;0.816329;2.023561;0.407898;1.661906;2.802574;-3.034750;
1039;62.5019;0.959888;0.816355;2.022616;0.407598;1.661251;2.800532;-3.035313;
1040;62.562;0.958383;0.816345;2.021710;0.407292;1.660513;2.798353;-3.036027;
1041;62.622;0.958321;0.816323;2.020814;0.406993;1.659906;2.796269;-3.036607;
1042;62.682;0.958321;0.816306;2.019909;0.406613;1.659397;2.794323;-3.037081;
1043;62.742;0.955455;0.816259;2.018997;0.406303;1.658760;2.792364;-3.037699;
1044;62.802;0.954444;0.816226;2.018111;0.405970;1.658302;2.790436;-3.038138;
1045;62.862;0.954444;0.816201;2.017197;0.405687;1.657798;2.788550;-3.038596;
1046;62.9221;0.954550;0.816176;2.016328;0.405360;1.657212;2.786570;-3.039152;
1047;62.982;0.954911;0.816148;2.015441;0.404993;1.656677;2.784604;-3.039633;
1048;63.0465;0.955048;0.816133;2.014570;0.404630;1.656126;2.782703;-3.040189;
1049;63.1021;0.957056;0.816095;2.013675;0.404402;1.655579;2.780757;-3.040681;
1050;63.1621;0.958073;0.816070;2.012805;0.404117;1.655038;2.778897;-3.041203;
1051;63.222;0.953103;0.816075;2.011915;0.403669;1.654500;2.776971;-3.041695;
1052;63.282;0.953103;0.816061;2.011052;0.403331;1.653859;2.774826;-3.042321;
1053;63.3421;0.950014;0.816036;2.010173;0.403005;1.653227;2.772740;-3.042930;
1054;63.402;0.950014;0.816016;2.009303;0.402700;1.652698;2.770772;-3.043426;
1055;63.4621;0.950014;0.815989;2.008433;0.402332;1.652110;2.768599;-3.043966;
1056;63.5221;0.957863;0.815973;2.007552;0.401972;1.651525;2.766404;-3.044446;
1057;63.5829;0.957863;0.815939;2.006701;0.401660;1.651174;2.764694;-3.044744;
1058;63.6421;0.957863;0.815892;2.005850;0.401378;1.650665;2.762829;-3.045295;
1059;63.7021;0.955065;0.815884;2.004996;0.401030;1.650354;2.760990;-3.045581;
1060;63.7621;0.956324;0.815883;2.004113;0.400637;1.650102;2.759268;-3.045768;
1061;63.8221;0.956324;0.815879;2.003294;0.400314;1.649642;2.757401;-3.046206;
1062;63.8821;0.954756;0.815854;2.002431;0.399957;1.649325;2.755664;-3.046481;
1063;63.9456;0.956681;0.815812;2.001598;0.399674;1.648857;2.753732;-3.046897;
1064;64.0059;0.956748;0.815811;2.000760;0.399359;1.648388;2.751862;-3.047406;
1065;64.0641;0.958155;0.815796;1.999932;0.398973;1.648080;2.750000;-3.047697;
1066;64.1242;0.958155;0.815759;1.999107;0.398593;1.647603;2.748068;-3.048130;
1067;64.1842;0.959435;0.815726;1.998272;0.398292;1.647281;2.746226;-3.048380;
1068;64.2441;0.960071;0.815721;1.997478;0.397929;1.646944;2.744389;-3.048774;
1069;64.3041;0.960071;0.815705;1.996632;0.397591;1.646631;2.742607;-3.049016;
1070;64.3644;0.954234;0.815676;1.995832;0.397263;1.646153;2.740508;-3.049482;
1071;64.4241;0.957622;0.815663;1.994995;0.396917;1.645898;2.738678;-3.049697;
1072;64.4841;0.957622;0.815665;1.994191;0.396556;1.645770;2.737071;-3.049793;
1073;64.5441;0.956780;0.815629;1.993383;0.396217;1.645484;2.735267;-3.050061;
1074;64.6041;0.958122;0.815605;1.992573;0.395871;1.645064;2.733494;-3.050498;
1075;64.6641;0.953659;0.815583;1.991763;0.395536;1.644959;2.731882;-3.050553;
1076;64.7241;0.953062;0.815552;1.990953;0.395191;1.644652;2.730077;-3.050806;
1077;64.7842;0.959103;0.815542;1.990150;0.394839;1.644176;2.728120;-3.051248;
1078;64.8441;0.956105;0.815515;1.989341;0.394492;1.643741;2.726367;-3.051685;
1079;64.9041;0.960003;0.815499;1.988547;0.394133;1.643560;2.724634;-3.051836;
1080;64.9641;0.960003;0.815484;1.987762;0.393772;1.643149;2.722588;-3.052204;
1081;65.0241;0.960003;0.815471;1.986950;0.393453;1.642687;2.720668;-3.052605;
1082;65.0848;0.961898;0.815468;1.986172;0.393113;1.642411;2.718818;-3.052885;
1083;65.1441;0.959428;0.815424;1.985400;0.392772;1.642178;2.717110;-3.053098;
1084;65.2041;0.959428;0.815395;1.984635;0.392382;1.641838;2.715203;-3.053438;
1085;65.2641;0.958910;0.815379;1.983841;0.392041;1.641446;2.713318;-3.053803;
1086;65.3242;0.956954;0.815359;1.983056;0.391658;1.641146;2.711593;-3.054005;
1087;65.3841;0.963513;0.815328;1.982300;0.391340;1.640700;2.709758;-3.054442;
1088;65.4449;0.963513;0.815318;1.981522;0.391037;1.640206;2.707884;-3.054914;
1089;65.5041;0.963719;0.815329;1.980769;0.390637;1.639979;2.706301;-3.055121;
1090;65.5642;0.963163;0.815305;1.980011;0.390265;1.639685;2.704428;-3.055382;
1091;65.6241;0.959957;0.815264;1.979255;0.389902;1.639352;2.702643;-3.055671;
1092;65.6847;0.959957;0.815232;1.978499;0.389566;1.639049;2.700876;-3.055971;
1093;65.7441;0.961265;0.815208;1.977722;0.389228;1.638731;2.699127;-3.056254;
1094;65.8041;0.962882;0.815187;1.976982;0.388856;1.638529;2.697287;-3.056421;
1095;65.8641;0.960394;0.815178;1.976230;0.388513;1.638192;2.695522;-3.056774;
1096;65.9305;0.962566;0.815165;1.975489;0.388171;1.637825;2.693550;-3.057094;
1097;65.9921;0.966497;0.815161;1.974772;0.387757;1.637695;2.691872;-3.057214;
1098;66.0536;0.962183;0.815132;1.973996;0.387427;1.637497;2.690065;-3.057307;
1099;66.1121;0.966025;0.815106;1.973265;0.387099;1.637224;2.688187;-3.057548;
1100;66.1721;0.962676;0.815092;1.972513;0.386729;1.636954;2.686411;-3.057838;
1101;66.232;0.962676;0.815059;1.971755;0.386367;1.636790;2.684854;-3.057982;
1102;66.292;0.963977;0.815036;1.971050;0.385967;1.636571;2.683056;-3.058156;
1103;66.3521;0.961611;0.815005;1.970310;0.385630;1.636385;2.681354;-3.058313;
1104;66.412;0.961611;0.814980;1.969587;0.385268;1.636252;2.679816;-3.058429;
1105;66.4721;0.961809;0.814977;1.968852;0.384913;1.636061;2.678156;-3.058637;
1106;66.5321;0.961786;0.814975;1.968116;0.384589;1.635736;2.676405;-3.058936;
1107;66.592;0.961239;0.814962;1.967417;0.384187;1.635727;2.675024;-3.058907;
1108;66.652;0.960778;0.814947;1.966674;0.383836;1.635587;2.673460;-3.059010;
1109;66.712;0.960437;0.814918;1.965951;0.383469;1.635305;2.671619;-3.059256;
1110;66.772;0.960437;0.814876;1.965275;0.383069;1.635137;2.669812;-3.059402;
1111;66.832;0.963688;0.814852;1.964551;0.382796;1.634796;2.667976;-3.059699;
1112;66.892;0.963461;0.814829;1.963854;0.382429;1.634555;2.666322;-3.059928;
1113;66.9521;0.959574;0.814816;1.963155;0.382018;1.634459;2.664671;-3.060017;
1114;67.012;0.964072;0.814803;1.962447;0.381676;1.634108;2.662900;-3.060339;
1115;67.0721;0.966930;0.814789;1.961775;0.381297;1.634127;2.661470;-3.060356;
1116;67.132;0.966930;0.814754;1.961070;0.380963;1.633889;2.659790;-3.060594;
1117;67.1921;0.966500;0.814720;1.960374;0.380605;1.633509;2.657979;-3.060916;
1118;67.2521;0.961973;0.814711;1.959692;0.380209;1.633299;2.656446;-3.061094;
1119;67.3119;0.961973;0.814690;1.958985;0.379875;1.633023;2.654641;-3.061265;
1120;67.3719;0.967657;0.814681;1.958302;0.379501;1.632769;2.653006;-3.061551;
1121;67.434;0.965510;0.814676;1.957629;0.379098;1.632476;2.651335;-3.061831;
1122;67.494;0.963191;0.814645;1.956940;0.378780;1.632169;2.649640;-3.062078;
1123;67.5579;0.965939;0.814629;1.956277;0.378432;1.631943;2.647960;-3.062322;
1124;67.618;0.965939;0.814616;1.955586;0.378097;1.631692;2.646342;-3.062524;
1125;67.6785;0.969172;0.814605;1.954894;0.377692;1.631304;2.644529;-3.062862;
1126;67.7382;0.964721;0.814610;1.954227;0.377290;1.631073;2.642911;-3.063060;
1127;67.7981;0.970164;0.814570;1.953549;0.376928;1.630970;2.641358;-3.063120;
1128;67.8581;0.970164;0.814544;1.952868;0.376589;1.630555;2.639463;-3.063472;
1129;67.918;0.961918;0.814523;1.952223;0.376247;1.630339;2.637823;-3.063667;
1130;67.9781;0.964781;0.814496;1.951543;0.375880;1.630383;2.636396;-3.063553;
1131;68.0379;0.961154;0.814490;1.950877;0.375488;1.630147;2.634775;-3.063823;
1132;68.098;0.962895;0.814461;1.950233;0.375131;1.630188;2.633459;-3.063768;
1133;68.158;0.961289;0.814407;1.949566;0.374739;1.629890;2.631885;-3.064035;
1134;68.218;0.961289;0.814399;1.948918;0.374403;1.629735;2.630318;-3.064129;
1135;68.278;0.965865;0.814391;1.948261;0.374084;1.629426;2.628705;-3.064455;
1136;68.3381;0.964066;0.814387;1.947612;0.373685;1.629282;2.627135;-3.064576;
1137;68.398;0.964066;0.814371;1.946965;0.373285;1.629212;2.625787;-3.064634;
1138;68.458;0.966867;0.814335;1.946340;0.372933;1.628981;2.624166;-3.064897;
1139;68.5179;0.964420;0.814312;1.945676;0.372576;1.628661;2.622423;-3.065132;
1140;68.578;0.964420;0.814264;1.945044;0.372229;1.628463;2.620774;-3.065275;
1141;68.6381;0.966446;0.814274;1.944437;0.371856;1.628320;2.619122;-3.065409;
1142;68.6981;0.966446;0.814258;1.943799;0.371508;1.628145;2.617574;-3.065611;
1143;68.758;0.964811;0.814240;1.943161;0.371149;1.628113;2.616090;-3.065628;
1144;68.818;0.960856;0.814252;1.942526;0.370743;1.627842;2.614449;-3.065868;
1145;68.878;0.965095;0.814234;1.941888;0.370369;1.627601;2.612887;-3.066074;
1146;68.938;0.965095;0.814215;1.941250;0.370020;1.627468;2.611330;-3.066144;
1147;69.0005;0.960658;0.814170;1.940653;0.369703;1.627363;2.609838;-3.066259;
1148;69.0581;0.964382;0.814160;1.940003;0.369320;1.627206;2.608430;-3.066365;
1149;69.1185;0.964137;0.814146;1.939391;0.368917;1.627099;2.606892;-3.066524;
1150;69.1781;0.966680;0.814119;1.938800;0.368520;1.627089;2.605577;-3.066564;
1151;69.2381;0.964384;0.814095;1.938171;0.368168;1.626866;2.603924;-3.066703;
1152;69.2993;0.964384;0.814050;1.937537;0.367866;1.626590;2.602320;-3.066928;
1153;69.3581;0.965446;0.814044;1.936951;0.367487;1.626560;2.600900;-3.066991;
1154;69.4181;0.967070;0.814030;1.936319;0.367126;1.626316;2.599312;-3.067179;
1155;69.4781;0.966057;0.814014;1.935698;0.366747;1.625813;2.597444;-3.067639;
1156;69.5382;0.966057;0.814005;1.935112;0.366354;1.625850;2.596055;-3.067592;
1157;69.5981;0.964287;0.813986;1.934509;0.366003;1.625675;2.594523;-3.067728;
1158;69.6581;0.969186;0.813969;1.933887;0.365653;1.625318;2.592823;-3.068031;
1159;69.7181;0.964769;0.813950;1.933302;0.365266;1.625224;2.591302;-3.068118;
1160;69.7782;0.964769;0.813916;1.932711;0.364941;1.625057;2.589790;-3.068265;
1161;69.8381;0.963385;0.813892;1.932090;0.364562;1.624808;2.588306;-3.068496;
1162;69.8981;0.963385;0.813869;1.931497;0.364165;1.624671;2.586788;-3.068582;
1163;69.9582;0.968185;0.813856;1.930938;0.363832;1.624759;2.585496;-3.068449;
1164;70.0181;0.968185;0.813846;1.930323;0.363442;1.624595;2.584020;-3.068557;
1165;70.0781;0.963923;0.813830;1.929728;0.363101;1.624301;2.582396;-3.068843;
1166;70.1381;0.963923;0.813807;1.929171;0.362755;1.624244;2.581018;-3.068943;
1167;70.2;0.969235;0.813800;1.928574;0.362391;1.623980;2.579388;-3.069159;
1168;70.2581;0.968041;0.813778;1.927979;0.361990;1.623979;2.578014;-3.069134;
1169;70.3181;0.968863;0.813772;1.927428;0.361587;1.623798;2.576313;-3.069316;
1170;70.3781;0.968472;0.813730;1.926856;0.361226;1.623474;2.574459;-3.069588;
1171;70.4381;0.967997;0.813692;1.926264;0.360942;1.623137;2.572731;-3.069851;
1172;70.4981;0.967997;0.813691;1.925720;0.360550;1.623062;2.571120;-3.069973;
1173;70.5592;0.966141;0.813672;1.925162;0.360208;1.622897;2.569498;-3.070142;
1174;70.6181;0.961582;0.813651;1.924557;0.359776;1.622713;2.567869;-3.070205;
1175;70.6781;0.967296;0.813630;1.923999;0.359403;1.622568;2.566370;-3.070368;
1176;70.7384;0.964933;0.813588;1.923463;0.359131;1.622354;2.564758;-3.070590;
1177;70.7982;0.964604;0.813571;1.922875;0.358736;1.622177;2.563236;-3.070692;
1178;70.8582;0.965696;0.813608;1.922296;0.358347;1.622061;2.561793;-3.070760;
1179;70.9181;0.969977;0.813574;1.921767;0.357989;1.621898;2.560171;-3.070893;
1180;70.9782;0.969977;0.813561;1.921225;0.357607;1.621847;2.558806;-3.070952;
1181;71.0382;0.967102;0.813542;1.920647;0.357232;1.621623;2.557248;-3.071106;
1182;71.0982;0.964414;0.813510;1.920090;0.356878;1.621449;2.555749;-3.071279;
1183;71.1581;0.964414;0.813482;1.919550;0.356549;1.621216;2.554156;-3.071457;
1184;71.2181;0.967913;0.813466;1.918999;0.356179;1.620984;2.552518;-3.071701;
1185;71.2781;0.969952;0.813450;1.918439;0.355831;1.620679;2.550847;-3.071954;
1186;71.3381;0.969952;0.813433;1.917906;0.355472;1.620525;2.549326;-3.072050;
1187;71.3992;0.966550;0.813419;1.917354;0.355066;1.620149;2.547561;-3.072353;
1188;71.4581;0.965161;0.813391;1.916786;0.354724;1.619876;2.545880;-3.072593;
1189;71.5181;0.964100;0.813349;1.916277;0.354372;1.619615;2.544294;-3.072851;
1190;71.5782;0.968611;0.813341;1.915751;0.353998;1.619744;2.542979;-3.072701;
1191;71.6381;0.965116;0.813340;1.915214;0.353635;1.619478;2.541432;-3.072956;
1192;71.6981;0.963586;0.813333;1.914651;0.353257;1.619460;2.540176;-3.072909;
1193;71.7582;0.965278;0.813298;1.914131;0.352893;1.619371;2.538769;-3.072959;
1194;71.8181;0.966155;0.813303;1.913611;0.352531;1.619259;2.537410;-3.073078;
1195;71.8781;0.962410;0.813268;1.913081;0.352163;1.619148;2.535961;-3.073163;
1196;71.9381;0.967648;0.813249;1.912557;0.351814;1.619014;2.534495;-3.073292;
1197;71.9981;0.963997;0.813213;1.912046;0.351495;1.618885;2.533159;-3.073398;
1198;72.0581;0.969933;0.813199;1.911520;0.351111;1.618710;2.531570;-3.073534;
1199;72.1181;0.965787;0.813192;1.910975;0.350718;1.618556;2.530124;-3.073608;
1200;72.1783;0.965081;0.813174;1.910469;0.350345;1.618338;2.528503;-3.073864;
1201;72.2381;0.965081;0.813170;1.909969;0.349982;1.618170;2.527025;-3.074034;
1202;72.2981;0.964897;0.813130;1.909449;0.349625;1.618158;2.525682;-3.074012;
1203;72.3581;0.964247;0.813101;1.908917;0.349277;1.617953;2.524158;-3.074165;
1204;72.418;0.963081;0.813089;1.908409;0.348923;1.617953;2.522880;-3.074150;
1205;72.4781;0.963700;0.813060;1.907933;0.348582;1.617868;2.521473;-3.074221;
1206;72.538;0.960704;0.813062;1.907421;0.348171;1.617711;2.520095;-3.074390;
1207;72.598;0.960704;0.813057;1.906902;0.347804;1.617535;2.518804;-3.074553;
1208;72.658;0.961526;0.813029;1.906398;0.347483;1.617393;2.517399;-3.074673;
1209;72.7179;0.965387;0.812993;1.905904;0.347136;1.617419;2.516244;-3.074636;
1210;72.7781;0.967968;0.812995;1.905392;0.346760;1.617275;2.514817;-3.074684;
1211;72.838;0.967338;0.812985;1.904874;0.346381;1.617168;2.513510;-3.074734;
1212;72.8979;0.961332;0.812974;1.904402;0.346026;1.617068;2.512103;-3.074876;
1213;72.958;0.966075;0.812950;1.903915;0.345650;1.616939;2.510718;-3.074988;
1214;73.0179;0.963279;0.812913;1.903402;0.345320;1.616725;2.509214;-3.075148;
1215;73.078;0.965812;0.812882;1.902916;0.344977;1.616495;2.507697;-3.075380;
1216;73.1381;0.963530;0.812863;1.902446;0.344589;1.616353;2.506274;-3.075496;
1217;73.1981;0.966725;0.812870;1.901951;0.344232;1.616382;2.505093;-3.075447;
1218;73.258;0.968731;0.812835;1.901447;0.343913;1.616166;2.503653;-3.075585;
1219;73.3179;0.961582;0.812820;1.900948;0.343486;1.615882;2.502208;-3.075824;
1220;73.378;0.967464;0.812826;1.900481;0.343163;1.615768;2.500778;-3.075919;
1221;73.438;0.966270;0.812775;1.899999;0.342795;1.615466;2.499295;-3.076180;
1222;73.498;0.964481;0.812770;1.899497;0.342426;1.615400;2.498148;-3.076189;
1223;73.5581;0.960692;0.812755;1.899016;0.342092;1.615211;2.496793;-3.076351;
1224;73.618;0.960692;0.812724;1.898557;0.341740;1.615325;2.495747;-3.076256;
1225;73.6781;0.964623;0.812725;1.898091;0.341351;1.615261;2.494521;-3.076331;
1226;73.7381;0.962554;0.812691;1.897595;0.341006;1.615179;2.493397;-3.076381;
1227;73.7979;0.962490;0.812685;1.897112;0.340623;1.614942;2.492071;-3.076579;
1228;73.8581;0.959639;0.812664;1.896659;0.340286;1.615000;2.490992;-3.076495;
1229;73.918;0.962837;0.812638;1.896199;0.339949;1.614924;2.489766;-3.076578;
1230;73.9781;0.965451;0.812640;1.895723;0.339587;1.614827;2.488497;-3.076640;
1231;74.038;0.965546;0.812613;1.895225;0.339259;1.614594;2.487142;-3.076818;
1232;74.098;0.965784;0.812603;1.894779;0.338828;1.614484;2.485751;-3.076943;
1233;74.158;0.956829;0.812616;1.894328;0.338430;1.614476;2.484599;-3.076979;
1234;74.218;0.956829;0.812574;1.893852;0.338156;1.614391;2.483300;-3.077022;
1235;74.278;0.960802;0.812518;1.893380;0.337802;1.614333;2.482083;-3.077018;
1236;74.3381;0.959385;0.812523;1.892930;0.337428;1.614191;2.480718;-3.077148;
1237;74.4019;0.961993;0.812506;1.892504;0.337089;1.614020;2.479364;-3.077381;
1238;74.462;0.958399;0.812502;1.892038;0.336742;1.614003;2.478140;-3.077345;
1239;74.5219;0.963267;0.812457;1.891563;0.336377;1.613997;2.477060;-3.077339;
1240;74.5821;0.963267;0.812454;1.891105;0.336024;1.614052;2.475950;-3.077275;
1241;74.6421;0.960349;0.812423;1.890692;0.335667;1.614082;2.474768;-3.077247;
1242;74.7021;0.966184;0.812420;1.890234;0.335258;1.614124;2.473704;-3.077240;
1243;74.7621;0.967148;0.812432;1.889773;0.334941;1.613953;2.472317;-3.077385;
1244;74.822;0.965480;0.812400;1.889322;0.334659;1.613894;2.471122;-3.077410;
1245;74.882;0.959340;0.812400;1.888901;0.334265;1.613728;2.469829;-3.077607;
1246;74.942;0.964722;0.812387;1.888464;0.333886;1.613467;2.468356;-3.077837;
1247;75.004;0.961249;0.812342;1.888007;0.333552;1.613356;2.467191;-3.077871;
1248;75.064;0.960700;0.812295;1.887550;0.333210;1.613223;2.465964;-3.077981;
1249;75.1265;0.964170;0.812304;1.887126;0.332854;1.613016;2.464591;-3.078168;
1250;75.1841;0.963636;0.812274;1.886703;0.332491;1.613005;2.463344;-3.078179;
1251;75.244;0.961942;0.812251;1.886258;0.332177;1.613013;2.462196;-3.078134;
1252;75.3041;0.963670;0.812223;1.885816;0.331841;1.612947;2.460956;-3.078165;
1253;75.364;0.962704;0.812216;1.885377;0.331444;1.612870;2.459632;-3.078164;
1254;75.424;0.962704;0.812242;1.884948;0.331035;1.612798;2.458399;-3.078269;
1255;75.484;0.959802;0.812228;1.884530;0.330697;1.612735;2.457185;-3.078301;
1256;75.5441;0.959802;0.812208;1.884085;0.330367;1.612659;2.456031;-3.078349;
1257;75.604;0.959785;0.812172;1.883643;0.330037;1.612419;2.454720;-3.078553;
1258;75.6641;0.959934;0.812127;1.883213;0.329743;1.612380;2.453646;-3.078610;
1259;75.7239;0.962333;0.812105;1.882815;0.329405;1.612297;2.452439;-3.078697;
1260;75.784;0.964684;0.812115;1.882381;0.328958;1.612270;2.451298;-3.078684;
1261;75.8441;0.965631;0.812092;1.881945;0.328641;1.612202;2.450164;-3.078743;
1262;75.9041;0.962781;0.812053;1.881533;0.328334;1.612145;2.448965;-3.078804;
1263;75.9641;0.963070;0.812057;1.881128;0.327953;1.612201;2.447897;-3.078732;
1264;76.0241;0.967143;0.812061;1.880713;0.327608;1.612128;2.446638;-3.078815;
1265;76.084;0.961615;0.812050;1.880274;0.327267;1.612059;2.445413;-3.078821;
1266;76.144;0.965292;0.812023;1.879849;0.326954;1.611863;2.444047;-3.078966;
