message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
323;19.4739;0.000000;0.779391;2.078653;0.456677;-0.481261;2.989185;-0.040824
324;19.534;0.000000;0.779403;2.078686;0.456649;-0.476632;2.990374;-0.040065
325;19.5939;0.000000;0.779414;2.078720;0.456601;-0.472012;2.991454;-0.038865
326;19.6539;0.000000;0.779425;2.078763;0.456541;-0.467415;2.992494;-0.037392
327;19.714;0.000000;0.779439;2.078805;0.456459;-0.462857;2.993698;-0.036472
328;19.774;0.000000;0.779454;2.078838;0.456375;-0.458426;2.994999;-0.035624
329;19.834;0.000000;0.779465;2.078881;0.456367;-0.453980;2.996029;-0.034314
330;19.894;0.000000;0.779477;2.078915;0.456346;-0.449555;2.997177;-0.033226
331;19.9539;0.000000;0.779494;2.078948;0.456254;-0.445165;2.998556;-0.032613
332;20.0139;0.000000;0.779509;2.078999;0.456181;-0.440739;2.999738;-0.031483
333;20.074;0.000000;0.779520;2.079033;0.456134;-0.436387;3.000791;-0.030235
334;20.134;0.000000;0.779536;2.079067;0.456057;-0.432035;3.002085;-0.029523
335;20.194;0.000000;0.779548;2.079117;0.455971;-0.427792;3.003381;-0.028559
336;20.254;0.000000;0.779560;2.079160;0.455936;-0.423562;3.004436;-0.027409
337;20.3139;0.000000;0.779575;2.079202;0.455873;-0.419284;3.005648;-0.026533
338;20.3739;0.000000;0.779586;2.079236;0.455764;-0.415061;3.006851;-0.025222
339;20.434;0.000000;0.779597;2.079261;0.455676;-0.410906;3.008133;-0.024682
340;20.4939;0.000000;0.779604;2.079295;0.455591;-0.406757;3.009369;-0.023872
341;20.554;0.000000;0.779611;2.079329;0.455501;-0.402617;3.010597;-0.022812
342;20.614;0.000000;0.779598;2.079364;0.455427;-0.398491;3.011834;-0.021784
343;20.674;0.000000;0.779522;2.079392;0.455360;-0.394351;3.013084;-0.021039
344;20.734;0.000000;0.779483;2.079418;0.455278;-0.390283;3.014280;-0.020027
345;20.794;0.000000;0.779461;2.079445;0.455181;-0.386312;3.015521;-0.019133
346;20.854;0.000000;0.779444;2.079462;0.455085;-0.382408;3.016774;-0.018242
347;20.9139;0.000000;0.779414;2.079489;0.454995;-0.378470;3.018021;-0.017288
348;20.974;0.000000;0.779388;2.079507;0.454930;-0.374492;3.019353;-0.016947
349;21.0339;0.000000;0.779365;2.079507;0.454843;-0.370471;3.020582;-0.015940
350;21.0939;0.000000;0.779360;2.079516;0.454725;-0.366524;3.021853;-0.015115
351;21.154;0.000000;0.779359;2.079525;0.454609;-0.362623;3.023181;-0.014469
352;21.2139;0.000000;0.779356;2.079525;0.454574;-0.358731;3.024421;-0.013752
353;21.2739;0.000000;0.779349;2.079533;0.454476;-0.354852;3.025670;-0.013065
354;21.3339;0.000000;0.779344;2.079534;0.454342;-0.350993;3.026936;-0.011968
355;21.398;0.000000;0.779342;2.079534;0.454233;-0.347136;3.028182;-0.011099
356;21.4579;0.000000;0.779337;2.079542;0.454155;-0.343401;3.029499;-0.010533
357;21.5179;0.000000;0.779338;2.079542;0.454079;-0.339546;3.030819;-0.010030
358;21.578;0.000000;0.779336;2.079542;0.454008;-0.335783;3.032061;-0.009107
359;21.638;0.000000;0.779306;2.079552;0.453885;-0.332016;3.033359;-0.008298
360;21.698;0.000000;0.779300;2.079552;0.453754;-0.328355;3.034679;-0.007775
361;21.758;0.000000;0.779303;2.079552;0.453619;-0.324695;3.035969;-0.007103
362;21.818;0.000000;0.779308;2.079551;0.453512;-0.321021;3.037224;-0.006629
363;21.882;0.000000;0.779304;2.079552;0.453442;-0.317393;3.038384;-0.005611
364;21.942;0.000000;0.779300;2.079552;0.453342;-0.313829;3.039884;-0.005314
365;22.002;0.000000;0.779288;2.079552;0.453244;-0.310207;3.041110;-0.004571
366;22.062;0.000000;0.779284;2.079552;0.453132;-0.306586;3.042217;-0.003506
367;22.122;0.000000;0.779284;2.079552;0.452977;-0.303037;3.043694;-0.003412
368;22.182;0.000000;0.779289;2.079552;0.452850;-0.299511;3.044961;-0.002669
369;22.2419;0.000000;0.779289;2.079543;0.452753;-0.295986;3.046099;-0.001639
370;22.302;0.000000;0.779292;2.079543;0.452588;-0.292477;3.047549;-0.001560
371;22.362;0.000000;0.779290;2.079534;0.452435;-0.289032;3.048876;-0.000879
372;22.4219;0.000000;0.779289;2.079526;0.452346;-0.285580;3.050026;-0.000361
373;22.482;0.000000;0.779293;2.079517;0.452247;-0.282146;3.051343;0.000346
374;22.542;0.000000;0.779299;2.079500;0.452098;-0.278746;3.052781;0.000375
375;22.6019;0.000000;0.779301;2.079474;0.451992;-0.275267;3.053852;0.001313
376;22.6619;0.000000;0.779301;2.079431;0.451841;-0.271846;3.055144;0.002003
377;22.7219;0.000000;0.779298;2.079389;0.451664;-0.268413;3.056665;0.001974
378;22.7819;0.000000;0.779295;2.079363;0.451564;-0.265046;3.057706;0.003025
379;22.8419;0.000000;0.779300;2.079337;0.451409;-0.261706;3.059104;0.003253
380;22.9019;0.000000;0.779308;2.079303;0.451263;-0.258365;3.060515;0.003416
381;22.9619;0.000000;0.779314;2.079268;0.451169;-0.255059;3.061654;0.004286
382;23.0219;0.000000;0.779326;2.079242;0.451000;-0.251772;3.063068;0.004253
383;23.0819;0.000000;0.779338;2.079225;0.450827;-0.248539;3.064321;0.004759
384;23.1419;0.000000;0.779345;2.079207;0.450671;-0.245271;3.065540;0.005384
385;23.2019;0.000000;0.779356;2.079190;0.450524;-0.241960;3.066795;0.005697
386;23.2619;0.000000;0.779367;2.079172;0.450394;-0.238756;3.068098;0.006204
387;23.3219;0.000000;0.779377;2.079146;0.450255;-0.235521;3.069381;0.006292
388;23.3819;0.000000;0.779388;2.079129;0.450094;-0.232331;3.070597;0.007032
389;23.4419;0.000000;0.779399;2.079102;0.449914;-0.229135;3.071912;0.007406
390;23.5019;0.000000;0.779409;2.079085;0.449750;-0.225997;3.073162;0.007701
391;23.5619;0.000000;0.779419;2.079068;0.449605;-0.222857;3.074407;0.008026
392;23.6219;0.000000;0.779429;2.079041;0.449444;-0.219738;3.075658;0.008538
393;23.6819;0.000000;0.779439;2.079015;0.449280;-0.216612;3.076894;0.008886
394;23.7419;0.000000;0.779449;2.079006;0.449091;-0.213530;3.078212;0.009024
395;23.8019;0.000000;0.779459;2.078998;0.448920;-0.210395;3.079461;0.009276
396;23.8619;0.000000;0.779469;2.078980;0.448742;-0.207340;3.080713;0.009364
397;23.9219;0.000000;0.779478;2.078971;0.448568;-0.204358;3.081936;0.009922
398;23.9819;0.000000;0.779487;2.078954;0.448405;-0.201298;3.083168;0.010034
399;24.0459;0.000000;0.779500;2.078936;0.448248;-0.198303;3.084389;0.010172
400;24.1059;0.000000;0.779508;2.078902;0.448082;-0.195302;3.085635;0.010661
401;24.1659;0.000000;0.779517;2.078884;0.447901;-0.192343;3.086899;0.010959
402;24.2259;0.000000;0.779525;2.078867;0.447725;-0.189374;3.088115;0.011025
403;24.2859;0.000000;0.779537;2.078858;0.447551;-0.186437;3.089277;0.011272
404;24.3459;0.000000;0.779546;2.078849;0.447367;-0.183518;3.090523;0.011496
405;24.4059;0.000000;0.779558;2.078831;0.447178;-0.180617;3.091747;0.011809
406;24.4659;0.000000;0.779574;2.078813;0.447002;-0.177692;3.092983;0.011899
407;24.5258;0.000000;0.779585;2.078796;0.446827;-0.174785;3.094166;0.012201
408;24.5859;0.000000;0.779604;2.078778;0.446662;-0.171936;3.095337;0.012180
409;24.6459;0.000000;0.779653;2.078768;0.446478;-0.169071;3.096576;0.012230
410;24.7059;0.000000;0.779713;2.078757;0.446302;-0.166226;3.097708;0.012773
411;24.7659;0.000000;0.779757;2.078739;0.446117;-0.163403;3.098931;0.012528
412;24.826;0.000000;0.779793;2.078729;0.445917;-0.160602;3.100135;0.012756
413;24.886;0.000000;0.779828;2.078728;0.445726;-0.157829;3.101289;0.012943
414;24.946;0.000000;0.779884;2.078717;0.445538;-0.155052;3.102438;0.012935
415;25.006;0.000000;0.779911;2.078716;0.445341;-0.152294;3.103617;0.013216
416;25.066;0.000000;0.779933;2.078716;0.445175;-0.149498;3.104610;0.013726
417;25.126;0.000000;0.779961;2.078715;0.444957;-0.146730;3.105939;0.013223
418;25.186;0.000000;0.779987;2.078714;0.444768;-0.143982;3.107058;0.013553
419;25.246;0.000000;0.780000;2.078713;0.444600;-0.141241;3.108081;0.013548
420;25.306;0.000000;0.780015;2.078713;0.444384;-0.138522;3.109374;0.013287
421;25.3659;0.000000;0.780028;2.078712;0.444200;-0.135768;3.110461;0.013606
422;25.426;0.000000;0.780045;2.078711;0.444038;-0.133024;3.111396;0.013967
423;25.486;0.000000;0.780058;2.078711;0.443828;-0.130264;3.112647;0.013662
424;25.546;0.000000;0.780088;2.078718;0.443632;-0.127516;3.113747;0.013591
425;25.606;0.000000;0.780110;2.078718;0.443431;-0.124735;3.114907;0.013525
426;25.666;0.000000;0.780131;2.078725;0.443215;-0.121952;3.115962;0.013796
427;25.726;0.000000;0.780157;2.078724;0.442963;-0.119198;3.117081;0.013432
428;25.786;0.000000;0.780187;2.078723;0.442700;-0.116411;3.118214;0.013259
429;25.846;0.000000;0.780213;2.078731;0.442458;-0.113589;3.119274;0.013523
430;25.906;0.000000;0.780234;2.078747;0.442237;-0.110811;3.120339;0.013370
431;25.966;0.000000;0.780243;2.078764;0.442018;-0.107998;3.121385;0.013308
432;26.026;0.000000;0.780256;2.078798;0.441814;-0.105300;3.122428;0.013434
433;26.086;0.000000;0.780265;2.078832;0.441624;-0.102514;3.123448;0.013268
434;26.146;0.000000;0.780273;2.078857;0.441421;-0.099744;3.124462;0.013163
435;26.206;0.000000;0.780281;2.078891;0.441201;-0.096993;3.125515;0.013476
436;26.2659;0.000000;0.780290;2.078916;0.440986;-0.094237;3.126575;0.013050
437;26.3379;0.000000;0.780298;2.078967;0.440782;-0.091507;3.127569;0.012615
438;26.398;0.000000;0.780310;2.078992;0.440561;-0.088785;3.128548;0.013041
439;26.458;0.000000;0.780313;2.079009;0.440361;-0.085992;3.129544;0.012762
440;26.518;0.000000;0.780320;2.079026;0.440167;-0.083232;3.130524;0.012767
441;26.578;0.000000;0.780327;2.079060;0.439988;-0.080450;3.131525;0.012515
442;26.638;0.000000;0.780330;2.079094;0.439802;-0.077666;3.132495;0.012354
443;26.698;0.000000;0.780332;2.079119;0.439629;-0.074866;3.133411;0.012570
444;26.758;0.000000;0.780334;2.079136;0.439416;-0.072049;3.134430;0.012312
445;26.8179;0.000000;0.780337;2.079153;0.439217;-0.069229;3.135367;0.012173
446;26.8779;0.000000;0.780339;2.079179;0.439027;-0.066458;3.136309;0.012129
447;26.938;0.000000;0.780340;2.079196;0.438846;-0.063670;3.137254;0.011600
448;26.9979;0.000000;0.780341;2.079213;0.438667;-0.060880;3.138164;0.011612
449;27.0579;0.000000;0.780343;2.079230;0.438490;-0.058072;3.139071;0.011300
450;27.1179;0.000000;0.780344;2.079238;0.438305;-0.055230;3.139990;0.010954
451;27.1859;0.000000;0.780345;2.079255;0.438145;-0.052367;3.140800;0.011144
452;27.246;0.000000;0.780346;2.079281;0.437937;0.049620;-3.140607;-0.010730
453;27.306;0.000000;0.780348;2.079306;0.437731;0.046781;-3.139838;-0.010591
454;27.3659;0.000000;0.780349;2.079332;0.437519;0.043944;-3.139068;-0.010355
455;27.4259;0.000000;0.780350;2.079349;0.437332;0.041127;-3.138301;-0.010309
456;27.4859;0.000000;0.780350;2.079366;0.437156;0.038362;-3.137457;-0.009783
457;27.548;0.000000;0.780350;2.079374;0.437006;0.035431;-3.136719;-0.009570
458;27.608;0.000000;0.780350;2.079391;0.436851;0.032654;-3.135950;-0.009260
459;27.668;0.000000;0.780350;2.079417;0.436688;0.029842;-3.135211;-0.009234
460;27.728;0.000000;0.780351;2.079443;0.436509;0.026999;-3.134433;-0.008695
461;27.788;0.000000;0.780347;2.079468;0.436331;0.024157;-3.133734;-0.008502
462;27.8479;0.000000;0.780347;2.079477;0.436152;0.021319;-3.132961;-0.008344
463;27.908;0.000000;0.780342;2.079485;0.435986;0.018499;-3.132222;-0.008182
464;27.968;0.000000;0.780334;2.079503;0.435818;0.015700;-3.131492;-0.007408
465;28.028;0.000000;0.780329;2.079520;0.435663;0.012882;-3.130814;-0.007462
466;28.0879;0.000000;0.780308;2.079538;0.435499;0.010050;-3.130077;-0.007132
467;28.148;0.000000;0.780246;2.079565;0.435330;0.007235;-3.129350;-0.006800
468;28.208;0.000000;0.780188;2.079575;0.435174;0.004426;-3.128680;-0.006335
469;28.268;0.000000;0.780154;2.079585;0.435010;0.001615;-3.127978;-0.006223
470;28.328;0.000000;0.780124;2.079594;0.434848;-0.001157;-3.127303;-0.005723
471;28.39;0.000000;0.780098;2.079604;0.434698;-0.003948;-3.126633;-0.005669
472;28.45;0.000000;0.780077;2.079613;0.434564;-0.006718;-3.125980;-0.005260
473;28.51;0.000000;0.780034;2.079623;0.434434;-0.009502;-3.125309;-0.004627
474;28.57;0.000000;0.780015;2.079623;0.434299;-0.012338;-3.124620;-0.004504
475;28.63;0.000000;0.780001;2.079624;0.434168;-0.015134;-3.123970;-0.003899
476;28.69;0.000000;0.779979;2.079624;0.434037;-0.017918;-3.123328;-0.003931
477;28.764;0.000000;0.779944;2.079625;0.433910;-0.020747;-3.122700;-0.003481
478;28.8239;0.000000;0.779913;2.079626;0.433784;-0.023490;-3.122071;-0.003030
479;28.8839;0.000000;0.779890;2.079627;0.433658;-0.026282;-3.121414;-0.002482
480;28.944;0.000000;0.779876;2.079627;0.433531;-0.029059;-3.120809;-0.002314
481;29.0039;0.000000;0.779858;2.079628;0.433411;-0.031883;-3.120210;-0.001888
482;29.064;0.000000;0.779843;2.079628;0.433287;-0.034623;-3.119588;-0.001623
483;29.132;0.000000;0.779825;2.079629;0.433172;-0.037462;-3.119009;-0.001129
484;29.192;0.000000;0.779810;2.079621;0.433044;-0.040211;-3.118390;-0.000542
485;29.254;0.000000;0.779792;2.079621;0.432944;-0.042998;-3.117883;-0.000172
486;29.314;0.000000;0.779768;2.079605;0.432816;-0.045801;-3.117265;-0.000091
487;29.374;0.000000;0.779741;2.079589;0.432699;-0.048593;-3.116699;0.000789
488;29.434;0.000000;0.779718;2.079572;0.432589;-0.051377;-3.116139;0.000842
489;29.494;0.000000;0.779698;2.079530;0.432477;-0.054202;-3.115559;0.001308
490;29.554;0.000000;0.779682;2.079488;0.432376;-0.057042;-3.115038;0.001873
491;29.614;0.000000;0.779671;2.079462;0.432269;-0.059835;-3.114517;0.002281
492;29.674;0.000000;0.779659;2.079420;0.432163;-0.062604;-3.113992;0.002911
493;29.734;0.000000;0.779647;2.079369;0.432050;-0.065473;-3.113465;0.003415
494;29.794;0.000000;0.779636;2.079344;0.431932;-0.068264;-3.112914;0.003730
495;29.854;0.000000;0.779621;2.079310;0.431823;-0.071032;-3.112432;0.004365
496;29.914;0.000000;0.779610;2.079276;0.431724;-0.073835;-3.111973;0.004906
497;29.9739;0.000000;0.779599;2.079242;0.431623;-0.076661;-3.111502;0.004939
498;30.034;0.000000;0.779592;2.079225;0.431528;-0.079449;-3.111027;0.005451
499;30.0939;0.000000;0.779586;2.079200;0.431450;-0.082231;-3.110574;0.006187
500;30.154;0.000000;0.779579;2.079174;0.431362;-0.085035;-3.110132;0.006574
501;30.214;0.000000;0.779572;2.079140;0.431276;-0.087820;-3.109700;0.006960
502;30.274;0.000000;0.779566;2.079115;0.431171;-0.090605;-3.109291;0.007444
503;30.3339;0.000000;0.779564;2.079081;0.431043;-0.093401;-3.108854;0.008087
504;30.3939;0.000000;0.779557;2.079047;0.430941;-0.096184;-3.108453;0.008540
505;30.4539;0.000000;0.779555;2.079012;0.430868;-0.098969;-3.108050;0.008835
506;30.5139;0.000000;0.779552;2.078987;0.430804;-0.101753;-3.107657;0.009259
507;30.5739;0.000000;0.779550;2.078970;0.430740;-0.104517;-3.107262;0.009874
508;30.6339;0.000000;0.779547;2.078944;0.430674;-0.107297;-3.106889;0.010490
509;30.6959;0.000000;0.779545;2.078910;0.430592;-0.110090;-3.106489;0.011138
510;30.756;0.000000;0.779542;2.078876;0.430521;-0.112854;-3.106150;0.011659
511;30.8159;0.000000;0.779541;2.078850;0.430445;-0.115620;-3.105846;0.012149
512;30.876;0.000000;0.779539;2.078825;0.430363;-0.118384;-3.105502;0.012639
513;30.9359;0.000000;0.779537;2.078791;0.430299;-0.121166;-3.105193;0.013066
514;30.9959;0.000000;0.779536;2.078765;0.430209;-0.123948;-3.104870;0.013495
515;31.0619;0.000000;0.779535;2.078739;0.430109;-0.126763;-3.104555;0.013956
516;31.122;0.000000;0.779533;2.078705;0.430020;-0.129510;-3.104265;0.014415
517;31.182;0.000000;0.779532;2.078679;0.429928;-0.132241;-3.103987;0.014907
518;31.2419;0.000000;0.779531;2.078654;0.429885;-0.135007;-3.103717;0.015368
519;31.306;0.000000;0.779529;2.078620;0.429839;-0.137839;-3.103455;0.015798
520;31.3659;0.000000;0.779527;2.078586;0.429769;-0.140621;-3.103192;0.016227
521;31.4259;0.000000;0.779530;2.078551;0.429685;-0.143401;-3.102915;0.016689
522;31.486;0.000000;0.779529;2.078526;0.429629;-0.146184;-3.102661;0.017088
523;31.546;0.000000;0.779532;2.078500;0.429593;-0.148970;-3.102441;0.017423
524;31.606;0.000000;0.779539;2.078457;0.429542;-0.151785;-3.102205;0.017789
525;31.6659;0.000000;0.779546;2.078431;0.429491;-0.154553;-3.101969;0.018156
526;31.726;0.000000;0.779561;2.078396;0.429439;-0.157338;-3.101754;0.018459
527;31.786;0.000000;0.779618;2.078360;0.429361;-0.160136;-3.101525;0.018890
528;31.8459;0.000000;0.779675;2.078333;0.429288;-0.162910;-3.101323;0.019924
529;31.916;0.000000;0.779720;2.078314;0.429237;-0.165678;-3.101148;0.021435
530;31.9759;0.000000;0.779745;2.078305;0.429221;-0.180841;-3.100348;0.022343
531;32.0359;0.000000;0.779757;2.078304;0.429215;-0.200179;-3.099248;0.022723
532;32.0959;0.000000;0.779769;2.078304;0.429215;-0.219258;-3.098045;0.023065
533;32.1559;0.000000;0.779782;2.078295;0.429209;-0.238143;-3.096740;0.023403
534;32.2159;0.000000;0.779794;2.078294;0.429209;-0.257190;-3.095307;0.023743
535;32.276;0.000000;0.779802;2.078294;0.429210;-0.275808;-3.093794;0.024076
536;32.336;0.000000;0.779806;2.078294;0.429210;-0.294366;-3.092175;0.024406
537;32.396;0.000000;0.779810;2.078294;0.429210;-0.313135;-3.090423;0.024708
538;32.456;0.000000;0.779814;2.078294;0.429210;-0.331808;-3.088569;0.025039
539;32.5159;0.000000;0.779819;2.078294;0.429210;-0.350354;-3.086614;0.025335
540;32.576;0.000000;0.779819;2.078294;0.429210;-0.368837;-3.084556;0.025661
541;32.6359;0.000000;0.779819;2.078294;0.429210;-0.387443;-3.082373;0.025989
542;32.696;0.000000;0.779823;2.078293;0.429210;-0.405969;-3.080087;0.026315
543;32.7559;0.000000;0.779823;2.078293;0.429210;-0.424464;-3.077693;0.026639
544;32.8159;0.000000;0.779823;2.078293;0.429210;-0.442946;-3.075189;0.026963
545;32.8759;0.000000;0.779823;2.078293;0.429210;-0.461397;-3.072576;0.027254
546;32.9359;0.000000;0.779827;2.078293;0.429210;-0.479799;-3.069860;0.027575
547;32.9959;0.000000;0.779827;2.078293;0.429210;-0.498185;-3.067036;0.027895
548;33.0559;0.000000;0.779827;2.078293;0.429210;-0.516671;-3.064083;0.028215
549;33.1159;0.000000;0.779827;2.078293;0.429210;-0.534957;-3.061051;0.028532
550;33.1759;0.000000;0.779827;2.078293;0.429210;-0.553375;-3.057885;0.028851
551;33.2359;0.000000;0.779827;2.078293;0.429210;-0.571808;-3.054603;0.029169
552;33.2959;0.000000;0.779827;2.078293;0.429210;-0.590272;-3.051199;0.029455
553;33.3579;0.000000;0.779827;2.078293;0.429210;-0.607952;-3.047832;0.029727
554;33.4179;0.000000;0.779827;2.078293;0.429210;-0.627138;-3.044059;0.030025
555;33.4779;0.000000;0.779827;2.078293;0.429210;-0.645191;-3.040392;0.030271
556;33.5379;0.000000;0.779827;2.078293;0.429210;-0.663273;-3.036608;0.030517
557;33.5979;0.000000;0.779827;2.078293;0.429210;-0.681465;-3.032688;0.030764
558;33.658;0.000000;0.779827;2.078293;0.429210;-0.699601;-3.028667;0.031010
559;33.7178;0.000000;0.779827;2.078293;0.429210;-0.717845;-3.024512;0.031288
560;33.778;0.000000;0.779827;2.078302;0.429210;-0.736001;-3.020263;0.031565
561;33.8379;0.000000;0.779827;2.078302;0.429210;-0.754245;-3.015874;0.031811
562;33.8979;0.000000;0.779827;2.078302;0.429210;-0.772316;-3.011421;0.032116
563;33.9579;0.000000;0.779827;2.078302;0.429210;-0.790377;-3.006856;0.032420
564;34.0179;0.000000;0.779827;2.078302;0.429210;-0.808445;-3.002176;0.032723
565;34.0779;0.000000;0.779827;2.078302;0.429210;-0.826371;-2.997419;0.033024
566;34.1379;0.000000;0.779827;2.078302;0.429210;-0.844416;-2.992515;0.033325
567;34.1978;0.000000;0.779827;2.078302;0.429210;-0.862383;-2.987518;0.033625
568;34.2579;0.000000;0.779827;2.078302;0.429210;-0.880451;-2.982377;0.033925
569;34.3179;0.000000;0.779827;2.078302;0.429212;-0.898362;-2.977172;0.034187
570;34.3779;0.000000;0.779827;2.078302;0.429212;-0.916239;-2.971854;0.034483
571;34.4379;0.000000;0.779827;2.078302;0.429212;-0.933988;-2.966459;0.034776
572;34.4979;0.000000;0.779827;2.078302;0.429212;-0.951803;-2.960929;0.035070
573;34.558;0.000000;0.779827;2.078302;0.429212;-0.969585;-2.955294;0.035362
574;34.618;0.000000;0.779827;2.078302;0.429212;-0.987367;-2.949542;0.035654
575;34.678;0.000000;0.779827;2.078310;0.429212;-1.005148;-2.943673;0.035945
576;34.738;0.000000;0.779827;2.078310;0.429212;-1.022829;-2.937720;0.036234
577;34.7979;0.000000;0.779827;2.078310;0.429212;-1.040395;-2.931689;0.036520
578;34.8579;0.000000;0.779827;2.078310;0.429212;-1.057990;-2.925532;0.036806
579;34.918;0.000000;0.779827;2.078310;0.429212;-1.075613;-2.919248;0.037091
580;34.978;0.000000;0.779827;2.078310;0.429212;-1.093167;-2.912870;0.037375
581;35.0379;0.000000;0.779827;2.078310;0.429212;-1.110699;-2.906381;0.037658
582;35.0979;0.000000;0.779827;2.078310;0.429212;-1.128178;-2.899794;0.037939
583;35.158;0.000000;0.779827;2.078310;0.429212;-1.145696;-2.893072;0.038220
584;35.218;0.000000;0.779827;2.078310;0.429212;-1.163049;-2.886295;0.038497
585;35.2779;0.000000;0.779827;2.078310;0.429212;-1.180284;-2.879447;0.038772
586;35.338;0.000000;0.779827;2.078310;0.429212;-1.197604;-2.872445;0.039048
587;35.398;0.000000;0.779827;2.078310;0.429212;-1.214837;-2.865360;0.039322
588;35.458;0.000000;0.779827;2.078310;0.429212;-1.232090;-2.858145;0.039595
589;35.5179;0.000000;0.779827;2.078310;0.429212;-1.249331;-2.850815;0.039867
590;35.578;0.000000;0.779827;2.078310;0.429212;-1.266561;-2.843368;0.040139
591;35.6379;0.000000;0.779827;2.078310;0.429212;-1.283654;-2.835859;0.040407
592;35.6979;0.000000;0.779827;2.078310;0.429212;-1.300672;-2.828262;0.040674
593;35.7579;0.000000;0.779827;2.078310;0.429212;-1.317632;-2.820578;0.040968
594;35.8179;0.000000;0.779827;2.078310;0.429212;-1.334591;-2.812765;0.041232
595;35.8779;0.000000;0.779828;2.078310;0.429215;-1.351568;-2.804824;0.041459
596;35.9379;0.000000;0.779828;2.078310;0.429215;-1.368419;-2.796816;0.041720
597;35.9979;0.000000;0.779828;2.078310;0.429215;-1.385284;-2.788677;0.041981
598;36.0579;0.000000;0.779828;2.078310;0.429215;-1.402071;-2.780453;0.042239
599;36.118;0.000000;0.779828;2.078310;0.429215;-1.418809;-2.772129;0.042497
600;36.178;0.000000;0.779828;2.078310;0.429215;-1.435408;-2.763751;0.042751
601;36.2379;0.000000;0.779828;2.078310;0.429215;-1.452003;-2.755251;0.043004
602;36.2979;0.000000;0.779828;2.078310;0.429215;-1.468533;-2.746660;0.043256
603;36.3579;0.000000;0.779828;2.078310;0.429215;-1.485148;-2.737899;0.043508
604;36.4179;0.000000;0.779828;2.078310;0.429215;-1.501651;-2.729071;0.043758
605;36.4779;0.000000;0.779828;2.078310;0.429215;-1.518101;-2.720144;0.044006
606;36.5379;0.000000;0.779828;2.078310;0.429215;-1.534470;-2.711135;0.044252
607;36.5979;0.000000;0.779828;2.078310;0.429215;-1.550727;-2.702062;0.044496
608;36.6579;0.000000;0.779828;2.078310;0.429215;-1.567018;-2.692841;0.044740
609;36.7179;0.000000;0.779828;2.078310;0.429215;-1.583183;-2.683566;0.044981
610;36.7779;0.000000;0.779828;2.078310;0.429215;-1.599399;-2.674143;0.045249
611;36.8379;0.000000;0.779828;2.078310;0.429215;-1.615570;-2.664605;0.045489
612;36.8979;0.000000;0.779828;2.078310;0.429215;-1.631626;-2.655006;0.045726
613;36.958;0.000000;0.779828;2.078310;0.429215;-1.647597;-2.645328;0.045961
614;37.018;0.000000;0.779828;2.078310;0.429215;-1.663497;-2.635564;0.046194
615;37.078;0.000000;0.779828;2.078310;0.429215;-1.679354;-2.625696;0.046425
616;37.1379;0.000000;0.779828;2.078310;0.429215;-1.695095;-2.615770;0.046654
617;37.198;0.000000;0.779828;2.078310;0.429215;-1.710921;-2.605658;0.046884
618;37.258;0.000000;0.779828;2.078310;0.429215;-1.726644;-2.595480;0.047111
619;37.3179;0.000000;0.779828;2.078319;0.429215;-1.742323;-2.585197;0.047338
620;37.3779;0.000000;0.779828;2.078319;0.429215;-1.757869;-2.574867;0.047561
621;37.4379;0.000000;0.779828;2.078319;0.429215;-1.773340;-2.564455;0.047782
622;37.4979;0.000000;0.779828;2.078319;0.429215;-1.788806;-2.553912;0.048003
623;37.558;0.000000;0.779828;2.078319;0.429215;-1.804099;-2.543354;0.048220
624;37.618;0.000000;0.779828;2.078319;0.429215;-1.819496;-2.532587;0.048438
625;37.684;0.000000;0.779828;2.078319;0.429215;-1.834664;-2.521846;0.048652
626;37.7439;0.000000;0.779828;2.078319;0.429215;-1.850153;-2.510738;0.048869
627;37.804;0.000000;0.779828;2.078319;0.429215;-1.865138;-2.499855;0.049079
628;37.864;0.000000;0.779828;2.078319;0.429215;-1.880182;-2.488792;0.049289
629;37.924;0.000000;0.779828;2.078319;0.429215;-1.895283;-2.477548;0.049498
630;37.984;0.000000;0.779828;2.078319;0.429215;-1.910155;-2.466336;0.049704
631;38.044;0.000000;0.779828;2.078319;0.429215;-1.925029;-2.454984;0.049908
632;38.104;0.000000;0.779828;2.078319;0.429215;-1.939916;-2.443480;0.050113
633;38.164;0.000000;0.779828;2.078319;0.429215;-1.954755;-2.431885;0.050341
634;38.224;0.000000;0.779828;2.078319;0.429215;-1.969306;-2.420361;0.050539
635;38.284;0.000000;0.779828;2.078319;0.429215;-1.983935;-2.408633;0.050736
636;38.344;0.000000;0.779828;2.078319;0.429215;-1.998507;-2.396806;0.050933
637;38.404;0.000000;0.779828;2.078319;0.429215;-2.012957;-2.384936;0.051127
638;38.464;0.000000;0.779828;2.078319;0.429215;-2.027364;-2.372956;0.051319
639;38.524;0.000000;0.779828;2.078319;0.429215;-2.041712;-2.360880;0.051510
640;38.584;0.000000;0.779828;2.078319;0.429215;-2.056002;-2.348706;0.051699
641;38.644;0.000000;0.779828;2.078319;0.429215;-2.070091;-2.336557;0.051884
642;38.704;0.000000;0.779828;2.078319;0.429215;-2.084148;-2.324291;0.052069
643;38.764;0.000000;0.779828;2.078319;0.429215;-2.098221;-2.311862;0.052252
644;38.824;0.000000;0.779828;2.078319;0.429215;-2.112284;-2.299292;0.052435
