message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
123;7.39514;0.971651;0.804166;2.146835;0.091735;-2.222397;-2.153160;-0.102439;
124;7.45509;0.973685;0.804151;2.145432;0.091640;-2.218911;-2.149836;-0.109516;
125;7.51506;0.973591;0.804120;2.144149;0.091524;-2.215229;-2.146470;-0.116786;
126;7.57513;0.976036;0.804073;2.142931;0.091397;-2.211232;-2.142892;-0.124619;
127;7.63504;0.976909;0.804032;2.141623;0.091285;-2.207285;-2.139223;-0.132557;
128;7.69508;0.978034;0.804050;2.140410;0.091216;-2.203230;-2.135442;-0.140717;
129;7.75516;0.977308;0.804067;2.139088;0.091104;-2.199240;-2.131622;-0.148823;
130;7.81509;0.981313;0.803997;2.137708;0.090871;-2.195293;-2.127916;-0.156148;
131;7.87511;0.982378;0.803909;2.136360;0.090691;-2.191404;-2.124215;-0.163125;
132;7.93503;0.982378;0.803845;2.135093;0.090506;-2.187315;-2.120550;-0.170438;
133;7.99608;0.983472;0.803768;2.133783;0.090293;-2.183348;-2.116675;-0.177758;
134;8.05513;0.980470;0.803689;2.132437;0.090073;-2.179289;-2.112915;-0.185113;
135;8.11804;0.987924;0.803615;2.131081;0.089900;-2.175177;-2.108909;-0.192794;
136;8.18406;0.987900;0.803520;2.129811;0.089647;-2.170982;-2.105012;-0.200415;
137;8.23712;0.989618;0.803425;2.128634;0.089449;-2.166700;-2.100964;-0.208243;
138;8.29739;0.992696;0.803322;2.127392;0.089223;-2.162288;-2.096762;-0.216222;
139;8.35703;0.993815;0.803208;2.126057;0.088956;-2.158122;-2.092720;-0.223744;
140;8.42404;0.993815;0.803214;2.124771;0.088691;-2.153772;-2.088475;-0.231677;
141;8.47913;0.997165;0.803285;2.123555;0.088475;-2.149312;-2.084200;-0.239839;
142;8.53909;0.997039;0.803305;2.122367;0.088182;-2.144837;-2.079990;-0.247927;
143;8.59913;0.994980;0.803301;2.121139;0.087917;-2.140462;-2.075829;-0.255681;
144;8.65916;0.993728;0.803292;2.119829;0.087617;-2.136065;-2.071617;-0.263364;
145;8.71912;0.993728;0.803270;2.118642;0.087328;-2.131349;-2.067280;-0.271391;
146;8.77908;0.988535;0.803282;2.117389;0.087029;-2.126685;-2.062887;-0.279433;
147;8.83903;0.988535;0.803229;2.116172;0.086684;-2.121868;-2.058464;-0.287462;
148;8.89908;0.985804;0.803192;2.114970;0.086396;-2.116990;-2.053887;-0.295690;
149;8.95921;0.981188;0.803172;2.113821;0.086065;-2.111927;-2.049211;-0.304075;
150;9.01912;0.981188;0.803145;2.112661;0.085761;-2.106810;-2.044461;-0.312521;
151;9.07911;0.981188;0.803096;2.111470;0.085387;-2.101765;-2.039692;-0.320864;
