message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
645;39.068;0.000000;0.779819;2.078302;0.429249;-2.126106;-2.286811;0.052587
646;39.128;0.000000;0.779819;2.078302;0.429249;-2.140019;-2.274072;0.052766
647;39.188;0.000000;0.779819;2.078302;0.429249;-2.153745;-2.261353;0.052941
648;39.248;0.000000;0.779819;2.078302;0.429249;-2.167371;-2.248574;0.053114
649;39.308;0.000000;0.779819;2.078302;0.429249;-2.180885;-2.235750;0.053285
650;39.368;0.000000;0.779819;2.078302;0.429249;-2.194470;-2.222703;0.053456
651;39.438;0.000000;0.779819;2.078302;0.429249;-2.197777;-2.219502;0.053497
652;39.498;0.000000;0.779819;2.078302;0.429249;-2.197790;-2.219490;0.053497
653;39.57;0.000000;0.779819;2.078302;0.429249;-2.197741;-2.219538;0.053497
654;39.6299;0.000000;0.779819;2.078302;0.429249;-2.197729;-2.219549;0.053497
655;39.6899;0.000000;0.779819;2.078302;0.429249;-2.197729;-2.219549;0.053497
656;39.75;0.000000;0.779819;2.078302;0.429249;-2.197729;-2.219549;0.053497
657;39.81;0.000000;0.779819;2.078302;0.429249;-2.197753;-2.219526;0.053497
658;39.8699;0.000000;0.779819;2.078302;0.429249;-2.197790;-2.219490;0.053497
659;39.93;0.000000;0.779819;2.078302;0.429249;-2.197899;-2.219384;0.053499
660;39.99;0.000000;0.779819;2.078302;0.429249;-2.198180;-2.219112;0.053502
661;40.0499;0.000000;0.779819;2.078302;0.429249;-2.198497;-2.218805;0.053506
662;40.11;0.000000;0.779819;2.078302;0.429249;-2.198802;-2.218509;0.053510
663;40.17;0.000000;0.779819;2.078302;0.429249;-2.199058;-2.218261;0.053513
664;40.23;0.000000;0.779819;2.078302;0.429249;-2.199375;-2.217953;0.053517
665;40.29;0.000000;0.779819;2.078302;0.429249;-2.199692;-2.217646;0.053521
666;40.35;0.000000;0.779819;2.078302;0.429249;-2.199948;-2.217397;0.053524
667;40.41;0.000000;0.779818;2.078294;0.429249;-2.200214;-2.217137;0.053527
668;40.4699;0.000000;0.779819;2.078302;0.429249;-2.200472;-2.216888;0.053531
669;40.53;0.000000;0.779818;2.078294;0.429249;-2.200763;-2.216605;0.053534
670;40.59;0.000000;0.779818;2.078294;0.429249;-2.201031;-2.216344;0.053538
671;40.65;0.000000;0.779819;2.078302;0.429249;-2.201312;-2.216071;0.053541
672;40.71;0.000000;0.779818;2.078294;0.429249;-2.201603;-2.215788;0.053545
673;40.7699;0.000000;0.779818;2.078294;0.429249;-2.201859;-2.215539;0.053548
674;40.83;0.000000;0.779819;2.078302;0.429249;-2.202104;-2.215302;0.053551
675;40.8899;0.000000;0.779818;2.078294;0.429249;-2.202370;-2.215042;0.053554
676;40.9499;0.000000;0.779818;2.078294;0.429249;-2.202638;-2.214781;0.053558
677;41.0099;0.000000;0.779819;2.078302;0.429249;-2.202834;-2.214591;0.053561
678;41.07;0.000000;0.779818;2.078294;0.429249;-2.203161;-2.214272;0.053564
679;41.13;0.000000;0.779818;2.078294;0.429249;-2.203429;-2.214011;0.053567
680;41.1899;0.000000;0.779819;2.078302;0.429249;-2.203674;-2.213773;0.053571
681;41.2499;0.000000;0.779818;2.078294;0.429249;-2.203891;-2.213561;0.053573
682;41.3099;0.000000;0.779818;2.078294;0.429249;-2.204159;-2.213300;0.053577
683;41.3699;0.000000;0.779819;2.078302;0.429249;-2.204404;-2.213062;0.053580
684;41.4299;0.000000;0.779818;2.078294;0.429249;-2.204633;-2.212838;0.053583
685;41.49;0.000000;0.779818;2.078294;0.429249;-2.204901;-2.212577;0.053586
686;41.5499;0.000000;0.779818;2.078294;0.429249;-2.205168;-2.212316;0.053589
687;41.61;0.000000;0.779818;2.078294;0.429249;-2.205412;-2.212079;0.053592
688;41.6699;0.000000;0.779819;2.078302;0.429249;-2.205644;-2.211853;0.053596
689;41.7299;0.000000;0.779818;2.078285;0.429249;-2.205896;-2.211605;0.053598
690;41.7899;0.000000;0.779819;2.078302;0.429249;-2.206118;-2.211390;0.053602
691;41.8499;0.000000;0.779818;2.078294;0.429249;-2.206348;-2.211165;0.053604
692;41.9099;0.000000;0.779818;2.078294;0.429249;-2.206566;-2.210952;0.053607
693;41.9699;0.000000;0.779818;2.078294;0.429249;-2.206809;-2.210714;0.053610
694;42.0299;0.000000;0.779818;2.078294;0.429249;-2.207052;-2.210477;0.053613
695;42.0899;0.000000;0.779818;2.078294;0.429249;-2.207271;-2.210263;0.053615
696;42.1499;0.000000;0.779818;2.078294;0.429249;-2.207514;-2.210026;0.053618
697;42.2099;0.000000;0.779818;2.078294;0.429249;-2.207733;-2.209812;0.053621
698;42.2699;0.000000;0.779818;2.078294;0.429249;-2.207939;-2.209610;0.053624
699;42.3299;0.000000;0.779818;2.078294;0.429249;-2.208182;-2.209372;0.053627
700;42.3899;0.000000;0.779818;2.078294;0.429249;-2.208434;-2.209145;0.053653
701;42.4499;0.000000;0.779818;2.078294;0.429249;-2.208665;-2.208919;0.053656
702;42.51;0.000000;0.779818;2.078294;0.429249;-2.208895;-2.208694;0.053659
703;42.5699;0.000000;0.779818;2.078294;0.429249;-2.209090;-2.208503;0.053662
704;42.6299;0.000000;0.779818;2.078294;0.429249;-2.209308;-2.208290;0.053664
705;42.6899;0.000000;0.779818;2.078294;0.429249;-2.209527;-2.208076;0.053667
706;42.7499;0.000000;0.779818;2.078294;0.429249;-2.209709;-2.207897;0.053669
707;42.8099;0.000000;0.779818;2.078294;0.429249;-2.209939;-2.207672;0.053672
708;42.8699;0.000000;0.779818;2.078294;0.429249;-2.210194;-2.207422;0.053675
709;42.9299;0.000000;0.779818;2.078294;0.429249;-2.210388;-2.207232;0.053678
710;42.9899;0.000000;0.779818;2.078294;0.429249;-2.210606;-2.207018;0.053680
711;43.0499;0.000000;0.779818;2.078294;0.429249;-2.210801;-2.206827;0.053683
712;43.1099;0.000000;0.779818;2.078294;0.429249;-2.210995;-2.206637;0.053685
713;43.1699;0.000000;0.779818;2.078294;0.429249;-2.211213;-2.206423;0.053688
714;43.2299;0.000000;0.779818;2.078294;0.429249;-2.211419;-2.206221;0.053691
715;43.2899;0.000000;0.779818;2.078294;0.429249;-2.211577;-2.206066;0.053693
716;43.3499;0.000000;0.779818;2.078294;0.429249;-2.211843;-2.205805;0.053696
717;43.4101;0.000000;0.779818;2.078294;0.429249;-2.212025;-2.205626;0.053698
718;43.4699;0.000000;0.779818;2.078294;0.429249;-2.212186;-2.205450;0.053677
719;43.5301;0.000000;0.779818;2.078294;0.429249;-2.212404;-2.205235;0.053679
720;43.59;0.000000;0.779818;2.078294;0.429249;-2.212610;-2.205033;0.053682
721;43.65;0.000000;0.779818;2.078294;0.429249;-2.212813;-2.204853;0.053708
722;43.7099;0.000000;0.779818;2.078294;0.429249;-2.213056;-2.204615;0.053711
723;43.7699;0.000000;0.779818;2.078294;0.429249;-2.213237;-2.204436;0.053713
724;43.8299;0.000000;0.779818;2.078294;0.429249;-2.213419;-2.204257;0.053715
725;43.89;0.000000;0.779818;2.078294;0.429249;-2.213601;-2.204079;0.053718
726;43.9499;0.000000;0.779818;2.078294;0.429249;-2.213746;-2.203936;0.053719
727;44.01;0.000000;0.779818;2.078294;0.429249;-2.213940;-2.203746;0.053722
728;44.07;0.000000;0.779818;2.078294;0.429249;-2.214146;-2.203543;0.053724
729;44.13;0.000000;0.779818;2.078294;0.429249;-2.214352;-2.203341;0.053727
730;44.1932;0.000000;0.779818;2.078294;0.429249;-2.214534;-2.203162;0.053729
731;44.25;0.000000;0.779818;2.078294;0.429249;-2.214727;-2.202971;0.053732
732;44.3099;0.000000;0.779818;2.078294;0.429249;-2.214933;-2.202769;0.053734
733;44.37;0.000000;0.779818;2.078294;0.429249;-2.215127;-2.202578;0.053737
734;44.43;0.000000;0.779818;2.078294;0.429249;-2.215296;-2.202411;0.053739
735;44.4901;0.000000;0.779818;2.078294;0.429249;-2.215442;-2.202268;0.053741
736;44.55;0.000000;0.779818;2.078294;0.429249;-2.215635;-2.202078;0.053743
737;44.626;0.000000;0.779818;2.078294;0.429249;-2.215817;-2.201899;0.053745
738;44.686;0.000000;0.779818;2.078294;0.429249;-2.215974;-2.201744;0.053747
739;44.746;0.000000;0.779818;2.078294;0.429249;-2.216168;-2.201553;0.053750
740;44.806;0.000000;0.779818;2.078294;0.429249;-2.216376;-2.201329;0.053729
741;44.866;0.000000;0.779818;2.078294;0.429249;-2.216582;-2.201126;0.053731
742;44.926;0.000000;0.779818;2.078294;0.429249;-2.216739;-2.200971;0.053733
743;44.9941;0.000000;0.779818;2.078294;0.429249;-2.216885;-2.200828;0.053735
744;45.054;0.000000;0.779818;2.078294;0.429249;-2.217042;-2.200673;0.053737
745;45.114;0.000000;0.779818;2.078294;0.429249;-2.217196;-2.200540;0.053762
746;45.174;0.000000;0.779818;2.078294;0.429249;-2.217354;-2.200385;0.053764
747;45.234;0.000000;0.779818;2.078294;0.429249;-2.217501;-2.200220;0.053743
748;45.2941;0.000000;0.779818;2.078294;0.429249;-2.217659;-2.200065;0.053745
749;45.354;0.000000;0.779818;2.078294;0.429249;-2.217813;-2.199932;0.053770
750;45.414;0.000000;0.779818;2.078294;0.429249;-2.218055;-2.199693;0.053773
751;45.4739;0.000000;0.779818;2.078294;0.429249;-2.218236;-2.199514;0.053775
752;45.5339;0.000000;0.779818;2.078294;0.429249;-2.218384;-2.199349;0.053754
753;45.594;0.000000;0.779818;2.078294;0.429249;-2.218551;-2.199204;0.053779
754;45.654;0.000000;0.779818;2.078294;0.429249;-2.218708;-2.199049;0.053781
755;45.714;0.000000;0.779818;2.078294;0.429249;-2.218889;-2.198870;0.053783
756;45.774;0.000000;0.779818;2.078294;0.429249;-2.219037;-2.198704;0.053762
757;45.8499;0.000000;0.779818;2.078294;0.429249;-2.219182;-2.198561;0.053764
758;45.91;0.000000;0.779818;2.078294;0.429249;-2.219361;-2.198404;0.053789
759;45.97;0.000000;0.779818;2.078294;0.429249;-2.219506;-2.198261;0.053791
760;46.03;0.000000;0.779818;2.078294;0.429249;-2.219614;-2.198153;0.053792
761;46.09;0.000000;0.779818;2.078294;0.429249;-2.219762;-2.197988;0.053771
762;46.1601;0.000000;0.779818;2.078294;0.429249;-2.219965;-2.197807;0.053797;
763;46.2228;0.000000;0.779818;2.078294;0.429249;-2.220001;-2.197771;0.053797;
764;46.2823;0.000000;0.779845;2.078660;0.429105;-2.220207;-2.197575;0.053795;
765;46.3422;0.000000;0.780373;2.080063;0.427987;-2.220164;-2.197717;0.053867;
766;46.4022;0.000000;0.781456;2.082520;0.426118;-2.219928;-2.198127;0.053991;
767;46.4696;0.000000;0.782690;2.085357;0.424074;-2.219826;-2.198411;0.054111;
768;46.5222;0.000000;0.783819;2.088049;0.422051;-2.219975;-2.198456;0.054249;
769;46.5822;0.000000;0.784902;2.090611;0.420073;-2.220142;-2.198454;0.054357;
770;46.6422;0.000000;0.785939;2.093197;0.418086;-2.220233;-2.198418;0.054363;
771;46.7044;0.000000;0.786975;2.095780;0.416115;-2.219819;-2.197841;0.053150;
772;46.7632;0.000000;0.788005;2.098283;0.414178;-2.219634;-2.197610;0.052763;
773;46.8222;0.000000;0.789014;2.100697;0.412269;-2.219753;-2.197606;0.053078;
774;46.8822;0.000000;0.789983;2.103108;0.410428;-2.219755;-2.197803;0.053432;
775;46.9423;0.000000;0.790901;2.105377;0.408689;-2.219834;-2.197892;0.053670;
776;47.0023;0.000000;0.791765;2.107512;0.406994;-2.220010;-2.197870;0.053866;
777;47.0622;0.000000;0.792649;2.109643;0.405338;-2.220068;-2.197924;0.054014;
778;47.1223;0.000000;0.793561;2.111796;0.403699;-2.220073;-2.197892;0.054005;
779;47.1823;0.000000;0.794429;2.113892;0.402090;-2.219954;-2.197790;0.053755;
780;47.2422;0.000000;0.795239;2.115904;0.400485;-2.219902;-2.197682;0.053605;
781;47.3021;0.000000;0.796087;2.117964;0.398885;-2.219882;-2.197698;0.053602;
782;47.3621;0.000000;0.796896;2.119932;0.397323;-2.219927;-2.197756;0.053693;
783;47.4221;0.000000;0.797691;2.121825;0.395781;-2.219988;-2.197802;0.053815;
784;47.4821;0.000000;0.798469;2.123634;0.394283;-2.220070;-2.197793;0.053876;
785;47.5423;0.000000;0.799186;2.125384;0.392830;-2.220112;-2.197806;0.053946;
786;47.6021;0.000000;0.799882;2.127075;0.391407;-2.220128;-2.197781;0.053947;
787;47.6624;0.000000;0.800576;2.128804;0.389982;-2.220063;-2.197735;0.053839;
788;47.7221;0.000000;0.801285;2.130518;0.388564;-2.220033;-2.197706;0.053761;
789;47.7941;0.000000;0.801922;2.132084;0.387228;-2.220122;-2.197618;0.053780;
790;47.8541;0.000000;0.802633;2.133734;0.385885;-2.219966;-2.197770;0.053764;
791;47.9141;0.000000;0.803291;2.135315;0.384608;-2.219900;-2.197786;0.053702;
792;47.9742;0.000000;0.803917;2.136774;0.383374;-2.219942;-2.197750;0.053700;
793;48.038;0.000000;0.804494;2.138181;0.382188;-2.219951;-2.197741;0.053697;
794;48.0981;0.000000;0.805102;2.139608;0.380992;-2.219951;-2.197793;0.053773;
795;48.1581;0.000000;0.805666;2.140974;0.379855;-2.219992;-2.197804;0.053797;
796;48.218;0.000000;0.806198;2.142253;0.378732;-2.220053;-2.197785;0.053866;
797;48.2781;0.000000;0.806721;2.143507;0.377653;-2.220073;-2.197776;0.053877;
798;48.3381;0.000000;0.807241;2.144744;0.376543;-2.220065;-2.197793;0.053886;
799;48.3981;0.000000;0.807759;2.145974;0.375462;-2.220054;-2.197833;0.053917;
800;48.4582;0.000000;0.808244;2.147160;0.374400;-2.220022;-2.197787;0.053837;
801;48.5181;0.000000;0.808728;2.148285;0.373398;-2.220039;-2.197708;0.053777;
802;48.5781;0.000000;0.809169;2.149401;0.372349;-2.220014;-2.197712;0.053759;
803;48.6381;0.000000;0.809636;2.150502;0.371334;-2.220031;-2.197715;0.053784;
804;48.6982;0.000000;0.810099;2.151586;0.370344;-2.219981;-2.197775;0.053771;
805;48.7581;0.000000;0.810508;2.152588;0.369391;-2.219983;-2.197786;0.053791;
806;48.8181;0.000000;0.810942;2.153584;0.368472;-2.220004;-2.197819;0.053853;
807;48.8781;0.000000;0.811338;2.154553;0.367551;-2.219987;-2.197817;0.053814;
808;48.938;0.000000;0.811723;2.155442;0.366676;-2.219991;-2.197734;0.053743;
809;48.9999;0.000000;0.812120;2.156377;0.365799;-2.219928;-2.197742;0.053695;
810;49.0582;0.000000;0.812470;2.157239;0.364940;-2.219896;-2.197726;0.053630;
811;49.1185;0.000000;0.812814;2.158066;0.364108;-2.219907;-2.197716;0.053642;
812;49.1782;0.000000;0.813148;2.158831;0.363324;-2.219893;-2.197768;0.053693;
813;49.2383;0.000000;0.813450;2.159576;0.362563;-2.219931;-2.197780;0.053729;
814;49.3018;0.000000;0.813770;2.160324;0.361798;-2.219987;-2.197762;0.053780;
815;49.3583;0.000000;0.814080;2.161045;0.361041;-2.220057;-2.197741;0.053816;
816;49.4182;0.000000;0.814394;2.161802;0.360287;-2.220030;-2.197806;0.053866;
817;49.4859;0.000000;0.814670;2.162459;0.359568;-2.220058;-2.197780;0.053855;
818;49.5412;0.000000;0.814956;2.163091;0.358865;-2.220073;-2.197795;0.053900;
819;49.603;0.000000;0.815238;2.163714;0.358205;-2.220035;-2.197831;0.053887;
820;49.6583;0.000000;0.815449;2.164279;0.357530;-2.220066;-2.197805;0.053907;
821;49.7184;0.000000;0.815693;2.164874;0.356885;-2.219991;-2.197833;0.053850;
822;49.7782;0.000000;0.815922;2.165441;0.356240;-2.219947;-2.197851;0.053814;
823;49.8382;0.000000;0.816154;2.165956;0.355648;-2.219972;-2.197806;0.053811;
824;49.8982;0.000000;0.816374;2.166460;0.355010;-2.219967;-2.197781;0.053772;
825;49.9582;0.000000;0.816552;2.166963;0.354441;-2.219937;-2.197779;0.053732;
826;50.0181;0.000000;0.816741;2.167421;0.353863;-2.219952;-2.197762;0.053748;
827;50.0782;0.000000;0.816938;2.167872;0.353287;-2.219995;-2.197727;0.053749;
828;50.1381;0.000000;0.817092;2.168301;0.352732;-2.219988;-2.197742;0.053748;
829;50.1981;0.000000;0.817278;2.168733;0.352172;-2.219961;-2.197785;0.053783;
830;50.2582;0.000000;0.817450;2.169156;0.351688;-2.219962;-2.197812;0.053803;
831;50.3181;0.000000;0.817615;2.169542;0.351144;-2.219972;-2.197806;0.053800;
832;50.3782;0.000000;0.817779;2.169893;0.350624;-2.219965;-2.197815;0.053796;
833;50.4381;0.000000;0.817959;2.170254;0.350143;-2.219997;-2.197816;0.053849;
834;50.4982;0.000000;0.818083;2.170611;0.349650;-2.219967;-2.197848;0.053844;
835;50.5581;0.000000;0.818156;2.170938;0.349221;-2.219969;-2.197847;0.053839;
836;50.6181;0.000000;0.818311;2.171253;0.348732;-2.219956;-2.197859;0.053833;
837;50.6781;0.000000;0.818471;2.171568;0.348246;-2.219925;-2.197877;0.053841;
838;50.7381;0.000000;0.818608;2.171846;0.347842;-2.220003;-2.197796;0.053834;
839;50.7981;0.000000;0.818716;2.172131;0.347369;-2.220012;-2.197763;0.053806;
840;50.8581;0.000000;0.818798;2.172414;0.346940;-2.219995;-2.197777;0.053798;
841;50.9181;0.000000;0.818900;2.172707;0.346545;-2.219943;-2.197827;0.053791;
842;50.9781;0.000000;0.819018;2.172975;0.346080;-2.219918;-2.197837;0.053797;
843;51.0381;0.000000;0.819105;2.173196;0.345699;-2.219928;-2.197820;0.053787;
844;51.0981;0.000000;0.819193;2.173408;0.345329;-2.219995;-2.197767;0.053797;
845;51.1581;0.000000;0.819285;2.173630;0.344917;-2.219981;-2.197775;0.053787;
846;51.2181;0.000000;0.819376;2.173842;0.344572;-2.219977;-2.197771;0.053776;
847;51.2781;0.000000;0.819460;2.174045;0.344239;-2.219972;-2.197767;0.053765;
848;51.3381;0.000000;0.819522;2.174247;0.343935;-2.219972;-2.197770;0.053789;
849;51.3982;0.000000;0.819609;2.174441;0.343548;-2.219953;-2.197779;0.053777;
850;51.4583;0.000000;0.819692;2.174635;0.343203;-2.219899;-2.197824;0.053765;
851;51.5182;0.000000;0.819744;2.174791;0.342896;-2.219935;-2.197777;0.053752;
852;51.5783;0.000000;0.819793;2.174964;0.342578;-2.219937;-2.197787;0.053760;
853;51.6382;0.000000;0.819851;2.175121;0.342224;-2.219913;-2.197799;0.053746;
854;51.6982;0.000000;0.819893;2.175240;0.341925;-2.219942;-2.197778;0.053752;
855;51.7663;0.000000;0.819981;2.175372;0.341628;-2.219961;-2.197768;0.053759;
856;51.8264;0.000000;0.820048;2.175493;0.341362;-2.219955;-2.197782;0.053764;
857;51.8983;0.000000;0.820106;2.175623;0.341026;-2.219949;-2.197796;0.053770;
858;51.9696;0.000000;0.820147;2.175733;0.340751;-2.219965;-2.197787;0.053776;
859;52.0223;0.000000;0.820200;2.175854;0.340481;-2.219971;-2.197790;0.053782;
860;52.0823;0.000000;0.820239;2.175982;0.340236;-2.219941;-2.197827;0.053787;
861;52.1422;0.000000;0.820262;2.176091;0.339957;-2.219945;-2.197830;0.053793;
862;52.2023;0.000000;0.820298;2.176201;0.339682;-2.219937;-2.197846;0.053798;
863;52.2621;0.000000;0.820349;2.176312;0.339394;-2.219966;-2.197825;0.053803;
864;52.3259;0.000000;0.820384;2.176422;0.339178;-2.219986;-2.197822;0.053844;
865;52.4019;0.000000;0.820393;2.176512;0.338954;-2.219976;-2.197838;0.053849;
866;52.4739;0.968367;0.820426;2.176586;0.338668;-2.219976;-2.197821;0.053831;
867;52.5262;0.968498;0.820458;2.176211;0.338548;-2.220234;-2.197541;0.053816;
868;52.5899;0.969044;0.820555;2.174925;0.338542;-2.220386;-2.197243;0.053593;
869;52.6463;0.965754;0.820677;2.173236;0.338576;-2.220210;-2.196905;0.052527;
870;52.7139;0.960938;0.820772;2.171689;0.338641;-2.219526;-2.196277;0.050133;
871;52.7698;0.963623;0.820797;2.170191;0.338687;-2.218461;-2.195259;0.047180;
872;52.8269;0.965593;0.820666;2.168710;0.338723;-2.217347;-2.194237;0.044295;
873;52.8939;0.965905;0.820554;2.167239;0.338725;-2.215931;-2.192894;0.040944;
874;52.9463;0.966123;0.820458;2.165824;0.338681;-2.214314;-2.191131;0.037132;
875;53.0061;0.966123;0.820404;2.164394;0.338691;-2.212706;-2.189408;0.033304;
876;53.0661;0.965246;0.820340;2.162992;0.338710;-2.211087;-2.187792;0.029740;
877;53.1262;0.968102;0.820320;2.161601;0.338735;-2.209462;-2.186146;0.026079;
878;53.1861;0.965576;0.820292;2.160219;0.338750;-2.207949;-2.184641;0.022631;
879;53.2463;0.965576;0.820256;2.158855;0.338765;-2.206179;-2.182860;0.018601;
880;53.3061;0.966569;0.820257;2.157493;0.338754;-2.204646;-2.181211;0.014976;
881;53.3661;0.968611;0.820237;2.156130;0.338684;-2.203146;-2.179597;0.011408;
882;53.4262;0.967680;0.820200;2.154758;0.338596;-2.201581;-2.177967;0.007700;
883;53.4863;0.967405;0.820174;2.153395;0.338548;-2.199981;-2.176300;0.003987;
884;53.5463;0.967405;0.820157;2.152043;0.338494;-2.198399;-2.174675;0.000248;
885;53.6062;0.966701;0.820145;2.150664;0.338451;-2.196949;-2.173027;-0.003390;
886;53.6662;0.966781;0.820129;2.149293;0.338429;-2.195348;-2.171317;-0.007147;
887;53.7262;0.964000;0.820116;2.147951;0.338387;-2.193804;-2.169758;-0.010683;
888;53.7863;0.964414;0.820113;2.146608;0.338325;-2.192356;-2.168156;-0.014046;
889;53.8462;0.963398;0.820091;2.145257;0.338232;-2.190781;-2.166495;-0.017704;
890;53.9061;0.963398;0.820076;2.143923;0.338179;-2.189292;-2.164896;-0.021070;
891;53.9661;0.965228;0.820052;2.142590;0.338146;-2.187698;-2.163138;-0.024729;
892;54.0261;0.963655;0.820031;2.141292;0.338050;-2.186061;-2.161546;-0.028252;
893;54.0861;0.963003;0.820027;2.139969;0.337958;-2.184477;-2.159868;-0.031740;
894;54.1461;0.964192;0.820020;2.138663;0.337893;-2.182834;-2.158222;-0.035239;
895;54.214;0.965854;0.820012;2.137358;0.337838;-2.181346;-2.156472;-0.038660;
896;54.2661;0.964625;0.820007;2.136044;0.337720;-2.179869;-2.154857;-0.041928;
897;54.3261;0.968403;0.819974;2.134747;0.337590;-2.178342;-2.153329;-0.045147;
898;54.3864;0.967144;0.819947;2.133442;0.337489;-2.176750;-2.151565;-0.048664;
899;54.4462;0.969133;0.819936;2.132137;0.337399;-2.175273;-2.149971;-0.051912;
900;54.5063;0.967418;0.819917;2.130823;0.337297;-2.173701;-2.148304;-0.055338;
901;54.5662;0.967418;0.819887;2.129527;0.337220;-2.172194;-2.146725;-0.058618;
902;54.6261;0.968733;0.819847;2.128249;0.337117;-2.170588;-2.145108;-0.062015;
903;54.6863;0.969843;0.819818;2.126962;0.336977;-2.169041;-2.143412;-0.065436;
904;54.7462;0.969843;0.819820;2.125694;0.336864;-2.167394;-2.141699;-0.068905;
905;54.8139;0.969921;0.819827;2.124417;0.336785;-2.165867;-2.140058;-0.071994;
906;54.8661;0.970041;0.819825;2.123185;0.336657;-2.164400;-2.138586;-0.074789;
907;54.9261;0.971187;0.819800;2.121916;0.336453;-2.162692;-2.136795;-0.078144;
908;54.9861;0.971187;0.819776;2.120675;0.336353;-2.161134;-2.135186;-0.081329;
909;55.0462;0.969396;0.819755;2.119425;0.336214;-2.159574;-2.133526;-0.084547;
910;55.1061;0.969396;0.819728;2.118174;0.336005;-2.158027;-2.131854;-0.087721;
911;55.166;0.969396;0.819714;2.116933;0.335889;-2.156520;-2.130243;-0.090779;
912;55.2261;0.970975;0.819696;2.115684;0.335707;-2.155035;-2.128654;-0.093754;
913;55.2861;0.970975;0.819679;2.114434;0.335555;-2.153397;-2.126833;-0.097161;
914;55.3461;0.970626;0.819669;2.113175;0.335448;-2.151885;-2.125150;-0.100369;
915;55.4062;0.969690;0.819651;2.111944;0.335287;-2.150354;-2.123487;-0.103578;
916;55.4662;0.969690;0.819635;2.110721;0.335116;-2.148803;-2.121892;-0.106703;
917;55.5261;0.970262;0.819619;2.109489;0.334955;-2.147152;-2.120260;-0.109903;
918;55.5861;0.971652;0.819601;2.108284;0.334797;-2.145630;-2.118616;-0.113004;
919;55.6462;0.971681;0.819577;2.107062;0.334601;-2.144094;-2.116911;-0.116162;
920;55.7061;0.970258;0.819552;2.105875;0.334408;-2.142491;-2.115266;-0.119309;
921;55.7662;0.970258;0.819534;2.104679;0.334250;-2.140943;-2.113633;-0.122397;
922;55.8262;0.971583;0.819513;2.103475;0.334074;-2.139437;-2.111969;-0.125407;
923;55.8861;0.972789;0.819488;2.102288;0.333879;-2.137876;-2.110411;-0.128430;
924;55.9461;0.974205;0.819465;2.101093;0.333720;-2.136394;-2.108861;-0.131324;
925;56.0061;0.973829;0.819436;2.099915;0.333515;-2.134979;-2.107351;-0.134064;
926;56.0661;0.973829;0.819408;2.098738;0.333337;-2.133435;-2.105680;-0.137117;
927;56.1262;0.975384;0.819379;2.097551;0.333158;-2.132021;-2.104053;-0.140003;
928;56.1862;0.975451;0.819342;2.096365;0.332929;-2.130398;-2.102462;-0.143063;
929;56.2461;0.975451;0.819305;2.095170;0.332721;-2.128817;-2.100728;-0.146240;
930;56.3062;0.978820;0.819268;2.093993;0.332516;-2.127287;-2.099087;-0.149258;
931;56.3662;0.977867;0.819231;2.092833;0.332317;-2.125801;-2.097512;-0.152171;
932;56.4262;0.977867;0.819191;2.091665;0.332118;-2.124232;-2.095849;-0.155260;
933;56.4861;0.980141;0.819157;2.090524;0.331938;-2.122721;-2.094360;-0.158154;
934;56.5462;0.976789;0.819115;2.089374;0.331703;-2.121307;-2.092782;-0.161010;
935;56.6062;0.978371;0.819078;2.088241;0.331487;-2.119820;-2.091213;-0.163887;
936;56.6662;0.978371;0.819040;2.087118;0.331278;-2.118359;-2.089722;-0.166744;
937;56.7262;0.978206;0.819014;2.085977;0.331036;-2.116962;-2.088199;-0.169502;
938;56.7862;0.978833;0.819044;2.084834;0.330816;-2.115486;-2.086663;-0.172388;
939;56.8462;0.978833;0.819060;2.083718;0.330561;-2.113991;-2.085124;-0.175293;
940;56.9063;0.978833;0.819069;2.082584;0.330370;-2.112599;-2.083624;-0.178042;
941;56.9662;0.981079;0.819078;2.081469;0.330143;-2.111167;-2.082123;-0.180835;
942;57.0262;0.980375;0.819104;2.080343;0.329904;-2.109516;-2.080477;-0.183954;
943;57.0861;0.980761;0.819098;2.079210;0.329639;-2.107987;-2.078733;-0.186871;
944;57.1462;0.980761;0.819075;2.078086;0.329387;-2.106418;-2.077036;-0.189795;
945;57.2062;0.980890;0.819054;2.076971;0.329168;-2.104741;-2.075276;-0.192988;
946;57.2663;0.981946;0.819038;2.075864;0.328896;-2.103131;-2.073579;-0.196008;
947;57.3263;0.983272;0.819020;2.074758;0.328672;-2.101533;-2.071837;-0.198990;
948;57.3863;0.982145;0.818998;2.073652;0.328434;-2.099923;-2.070119;-0.201898;
949;57.4462;0.983459;0.818982;2.072572;0.328179;-2.098318;-2.068523;-0.204764;
950;57.5062;0.982030;0.818959;2.071474;0.327950;-2.096571;-2.066825;-0.207911;
951;57.5661;0.982527;0.818938;2.070413;0.327671;-2.095013;-2.065200;-0.210753;
952;57.6261;0.984717;0.818917;2.069342;0.327345;-2.093397;-2.063460;-0.213723;
953;57.6863;0.983510;0.818909;2.068270;0.327122;-2.091650;-2.061695;-0.216887;
954;57.7464;0.985291;0.818884;2.067199;0.326848;-2.089940;-2.059869;-0.220024;
955;57.8063;0.982136;0.818869;2.066137;0.326592;-2.088265;-2.058177;-0.223079;
956;57.8663;0.981819;0.818845;2.065066;0.326342;-2.086615;-2.056380;-0.226091;
