message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
174;10.4501;0.981082;0.789950;2.100558;0.130212;1.504156;2.840573;3.104807;
175;10.5101;0.981082;0.789984;2.099386;0.129836;1.505516;2.834270;3.106159;
176;10.5701;0.976363;0.789965;2.098235;0.129477;1.506652;2.827920;3.107329;
177;10.6299;0.974492;0.789918;2.097079;0.129095;1.507779;2.821728;3.108390;
178;10.6903;0.974492;0.789864;2.095983;0.128698;1.508991;2.815446;3.109497;
179;10.7516;0.969763;0.789832;2.094892;0.128360;1.509963;2.808974;3.110514;
180;10.8143;0.964612;0.789784;2.093799;0.127976;1.511125;2.802676;3.111523;
181;10.8701;0.960080;0.789780;2.092677;0.127582;1.512084;2.796497;3.112467;
182;10.9301;0.957363;0.789735;2.091489;0.127174;1.512876;2.790454;3.113249;
183;10.9901;0.956039;0.789702;2.090401;0.126804;1.513625;2.784223;3.113991;
184;11.0501;0.954142;0.789710;2.089359;0.126423;1.514307;2.778008;3.114584;
185;11.1124;0.953303;0.789672;2.088279;0.125994;1.515227;2.772067;3.115469;
186;11.1701;0.950001;0.789610;2.087135;0.125559;1.516146;2.766093;3.116383;
187;11.2301;0.952065;0.789547;2.086000;0.125102;1.517154;2.760356;3.117247;
188;11.2905;0.952065;0.789529;2.085040;0.124740;1.517606;2.753952;3.117654;
189;11.3501;0.946564;0.789517;2.083929;0.124293;1.518340;2.748083;3.118379;
190;11.4101;0.946564;0.789485;2.082840;0.123852;1.519075;2.742226;3.118996;
191;11.4704;0.938408;0.789477;2.081785;0.123390;1.519750;2.736219;3.119598;
192;11.5302;0.939646;0.789448;2.080768;0.122955;1.520346;2.730313;3.120112;
193;11.5901;0.933054;0.789447;2.079748;0.122506;1.520997;2.724332;3.120658;
194;11.65;0.933054;0.789392;2.078684;0.122001;1.521897;2.718661;3.121515;
195;11.7113;0.930012;0.789398;2.077639;0.121559;1.522329;2.712670;3.121836;
196;11.77;0.930012;0.789377;2.076567;0.121075;1.523005;2.706780;3.122552;
197;11.8301;0.922262;0.789373;2.075596;0.120621;1.523474;2.700730;3.122865;
198;11.8942;0.922262;0.789289;2.074575;0.120132;1.524382;2.695020;3.123755;
199;11.9503;0.915827;0.789266;2.073537;0.119606;1.525036;2.689333;3.124323;
200;12.01;0.915827;0.789219;2.072510;0.119091;1.525752;2.683548;3.124915;
201;12.07;0.906262;0.789181;2.071533;0.118616;1.526335;2.677554;3.125539;
202;12.1301;0.904501;0.789156;2.070554;0.118126;1.526828;2.671618;3.125956;
203;12.19;0.902962;0.789139;2.069537;0.117605;1.527457;2.665891;3.126458;
204;12.25;0.902962;0.789088;2.068490;0.117050;1.528080;2.660255;3.127148;
205;12.3101;0.896552;0.789095;2.067592;0.116624;1.528528;2.654086;3.127535;
206;12.3701;0.894707;0.789077;2.066657;0.116107;1.528889;2.648204;3.127762;
207;12.43;0.891351;0.789039;2.065707;0.115559;1.529609;2.642473;3.128386;
208;12.4901;0.888691;0.788977;2.064655;0.114969;1.530384;2.636990;3.129179;
209;12.55;0.883432;0.788989;2.063706;0.114474;1.530826;2.631258;3.129543;
210;12.6103;0.883432;0.788954;2.062794;0.113948;1.531343;2.625362;3.130059;
211;12.6703;0.879246;0.788951;2.061834;0.113483;1.531750;2.619716;3.130462;
212;12.7301;0.879246;0.788914;2.060852;0.112900;1.532359;2.614078;3.130929;
213;12.7901;0.872620;0.788918;2.059936;0.112333;1.532784;2.608005;3.131338;
214;12.8572;0.872620;0.788891;2.059037;0.111800;1.533267;2.602172;3.131717;
215;12.9101;0.869663;0.788850;2.058117;0.111254;1.533888;2.596695;3.132199;
216;12.9701;0.869388;0.788804;2.057142;0.110656;1.534537;2.591281;3.132791;
217;13.0304;0.869388;0.788798;2.056272;0.110127;1.534900;2.585341;3.133057;
218;13.09;0.854173;0.788758;2.055334;0.109553;1.535483;2.579611;3.133522;
219;13.1501;0.854173;0.788714;2.054446;0.108973;1.536006;2.573796;3.133925;
220;13.2101;0.851425;0.788704;2.053481;0.108396;1.536460;2.568115;3.134341;
221;13.2701;0.848915;0.788685;2.052659;0.107886;1.536827;2.561868;3.134698;
222;13.3301;0.843133;0.788698;2.051813;0.107337;1.537011;2.555649;3.134710;
223;13.39;0.839506;0.788711;2.050957;0.106797;1.537282;2.549340;3.134963;
224;13.4501;0.834520;0.788616;2.050000;0.106099;1.538131;2.543483;3.135699;
225;13.5101;0.834374;0.788640;2.049172;0.105558;1.538305;2.537052;3.135866;
226;13.5701;0.834374;0.788620;2.048302;0.104976;1.538798;2.530967;3.136330;
227;13.6301;0.827759;0.788607;2.047435;0.104339;1.539250;2.524960;3.136616;
228;13.6901;0.819154;0.788596;2.046601;0.103795;1.539531;2.518596;3.136876;
229;13.75;0.819154;0.788581;2.045755;0.103180;1.540005;2.512493;3.137293;
230;13.8118;0.817242;0.788553;2.044892;0.102554;1.540448;2.506548;3.137586;
231;13.8701;0.806669;0.788515;2.044065;0.101925;1.540890;2.500397;3.138011;
232;13.9375;0.806613;0.788458;2.043257;0.101275;1.541475;2.494340;3.138586;
233;13.9901;0.800437;0.788439;2.042413;0.100632;1.541893;2.488398;3.138912;
234;14.0501;0.800437;0.788397;2.041567;0.099993;1.542360;2.482496;3.139286;
235;14.1121;0.795930;0.788416;2.040803;0.099420;1.542554;2.476157;3.139314;
236;14.17;0.795930;0.788457;2.040059;0.098839;1.542636;2.469940;3.139311;
237;14.2299;0.791658;0.788352;2.039173;0.098116;1.543431;2.464470;3.140009;
