message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
129;7.83746;0.953810;0.812118;2.367812;0.187465;2.251954;2.180170;0.024542;
130;7.89617;0.973685;0.812007;2.363990;0.187339;2.252818;2.180744;0.027230;
131;7.95598;0.945282;0.811819;2.360866;0.187291;2.255380;2.183346;0.032655;
132;8.01604;0.951369;0.811660;2.357771;0.187225;-2.255888;-2.184558;-0.038297;
133;8.07601;0.966497;0.811558;2.354383;0.187137;-2.253335;-2.182136;-0.044030;
134;8.13601;0.958289;0.811455;2.351145;0.187097;-2.250171;-2.179359;-0.050865;
135;8.19609;0.978513;0.811360;2.347845;0.186975;-2.246755;-2.176147;-0.058366;
136;8.25601;0.967236;0.811250;2.344674;0.186877;-2.242754;-2.172613;-0.066742;
137;8.31747;0.967236;0.811142;2.341394;0.186744;-2.238616;-2.168694;-0.075644;
138;8.37741;0.979290;0.811030;2.338237;0.186532;-2.233773;-2.164421;-0.085371;
139;8.43742;0.979290;0.810978;2.335011;0.186401;-2.228969;-2.159649;-0.095837;
140;8.49598;0.980722;0.810824;2.331876;0.186168;-2.223826;-2.155014;-0.106241;
141;8.55748;0.984464;0.810731;2.328750;0.185911;-2.218595;-2.150088;-0.116996;
142;8.61742;0.984223;0.810637;2.325566;0.185610;-2.213177;-2.144986;-0.127918;
143;8.67741;0.982573;0.810515;2.322455;0.185282;-2.207758;-2.139815;-0.138881;
144;8.7361;0.987115;0.810425;2.319446;0.184950;-2.202026;-2.134178;-0.150474;
145;8.79601;0.990678;0.810355;2.316356;0.184588;-2.196303;-2.128699;-0.161891;
146;8.86763;0.990678;0.810286;2.313249;0.184152;-2.190562;-2.123390;-0.173044;
147;8.92;0.990190;0.810219;2.310255;0.183735;-2.184658;-2.117991;-0.184341;
148;8.98006;0.991140;0.810071;2.307226;0.183225;-2.178337;-2.112472;-0.195861;
149;9.04;0.994706;0.810009;2.304226;0.182745;-2.172065;-2.106669;-0.207519;
150;9.1043;0.992578;0.809950;2.301264;0.182218;-2.165897;-2.100889;-0.219030;
151;9.15996;0.989933;0.809842;2.298276;0.181641;-2.159751;-2.095181;-0.230318;
152;9.22;0.989933;0.809769;2.295338;0.181069;-2.153444;-2.088968;-0.242032;
153;9.28;0.990041;0.809676;2.292458;0.180473;-2.147109;-2.083196;-0.253411;
154;9.34011;0.981416;0.809573;2.289582;0.179833;-2.140683;-2.077205;-0.264726;
155;9.39995;0.983650;0.809525;2.286623;0.179214;-2.134478;-2.071100;-0.275995;
156;9.46493;0.977725;0.809404;2.283838;0.178526;-2.127839;-2.064992;-0.287403;
157;9.52001;0.979753;0.809361;2.281057;0.177846;-2.121019;-2.058646;-0.298998;
158;9.57984;0.972288;0.809264;2.278205;0.177076;-2.114305;-2.052092;-0.310425;
159;9.63993;0.967110;0.809202;2.275430;0.176295;-2.107419;-2.045584;-0.322009;
160;9.6998;0.967110;0.809149;2.272779;0.175536;-2.100180;-2.038906;-0.334039;
161;9.75982;0.954437;0.809131;2.270165;0.174777;-2.092899;-2.032237;-0.346155;
162;9.81995;0.957589;0.809047;2.267408;0.173844;-2.085959;-2.025853;-0.357164;
163;9.87999;0.949490;0.808971;2.264607;0.172871;-2.079032;-2.019395;-0.367904;
164;9.9401;0.949490;0.808859;2.261962;0.171913;-2.071935;-2.012924;-0.378728;
165;10.0001;0.947332;0.808773;2.259237;0.170922;-2.065174;-2.006515;-0.389189;
166;10.0599;0.935121;0.808700;2.256620;0.169921;-2.058126;-2.000007;-0.399864;
167;10.1201;0.935121;0.808646;2.254053;0.168915;-2.051103;-1.993330;-0.410583;
168;10.1799;0.926860;0.808579;2.251393;0.167890;-2.044261;-1.986839;-0.420992;
169;10.24;0.917342;0.808574;2.248864;0.166850;-2.037343;-1.980374;-0.431359;
170;10.2999;0.915787;0.808449;2.246423;0.165841;-2.030147;-1.973648;-0.442061;
171;10.3599;0.915787;0.808411;2.243851;0.164772;-2.023276;-1.967005;-0.452413;
172;10.4199;0.904764;0.808360;2.241413;0.163662;-2.016299;-1.960121;-0.462727;
173;10.4798;0.898989;0.808295;2.238950;0.162520;-2.009322;-1.953457;-0.472900;
174;10.5399;0.898989;0.808229;2.236496;0.161284;-2.002452;-1.947133;-0.482606;
175;10.6139;0.883785;0.808098;2.234155;0.160107;-1.995794;-1.941597;-0.491793;
176;10.6794;0.883785;0.807972;2.231752;0.158801;-1.988466;-1.934294;-0.502099;
177;10.734;0.880566;0.807894;2.229396;0.157607;-1.981460;-1.927929;-0.511780;
178;10.8112;0.864579;0.807768;2.227039;0.156342;-1.974386;-1.921268;-0.521522;
179;10.8639;0.861787;0.807650;2.224820;0.155105;-1.967515;-1.915263;-0.530702;
180;10.924;0.858598;0.807523;2.222449;0.153731;-1.960170;-1.908208;-0.540717;
181;10.9851;0.852241;0.807527;2.220248;0.152577;-1.952923;-1.901315;-0.550625;
182;11.0442;0.852241;0.807564;2.217884;0.151227;-1.946138;-1.894876;-0.559502;
183;11.104;0.851626;0.807600;2.215726;0.149913;-1.938999;-1.888076;-0.568817;
184;11.181;0.828962;0.807612;2.213534;0.148549;-1.931825;-1.881295;-0.578112;
185;11.234;0.825618;0.807566;2.211503;0.147142;-1.924697;-1.874966;-0.587024;
186;11.294;0.825618;0.807559;2.209226;0.145689;-1.916969;-1.867128;-0.597181;
187;11.354;0.806871;0.807509;2.207161;0.144324;-1.909398;-1.859977;-0.606804;
188;11.414;0.797142;0.807475;2.205046;0.142805;-1.901762;-1.852818;-0.616170;
189;11.4739;0.788480;0.807439;2.203008;0.141357;-1.893765;-1.845606;-0.625880;
190;11.5454;0.781375;0.807385;2.200867;0.139797;-1.886087;-1.838442;-0.634948;
191;11.598;0.781375;0.807370;2.198971;0.138398;-1.878418;-1.831526;-0.644108;
192;11.658;0.781375;0.807303;2.196905;0.136859;-1.870572;-1.824531;-0.653107;
193;11.7268;0.767512;0.807314;2.195038;0.135479;-1.862730;-1.817256;-0.662528;
194;11.7779;0.752325;0.807249;2.192985;0.133881;-1.855450;-1.810316;-0.670830;
195;11.8379;0.752325;0.807210;2.191138;0.132328;-1.847751;-1.803165;-0.679808;
196;11.898;0.740242;0.807200;2.189260;0.130786;-1.840030;-1.795811;-0.688877;
197;11.9673;0.750057;0.807143;2.187412;0.129134;-1.832545;-1.788857;-0.697349;
