message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
644;38.838;0.000000;0.779827;2.078302;0.429240;-2.112321;-2.299312;0.052421
645;38.8979;0.000000;0.779827;2.078302;0.429240;-2.126108;-2.286839;0.052599
646;38.9579;0.000000;0.779827;2.078302;0.429240;-2.140047;-2.274077;0.052778
647;39.0179;0.000000;0.779827;2.078302;0.429240;-2.153760;-2.261369;0.052953
648;39.0779;0.000000;0.779827;2.078302;0.429240;-2.167423;-2.248556;0.053126
649;39.138;0.000000;0.779827;2.078302;0.429240;-2.180937;-2.235731;0.053297
650;39.1979;0.000000;0.779827;2.078302;0.429240;-2.194534;-2.222672;0.053467
651;39.2579;0.000000;0.779827;2.078302;0.429240;-2.197817;-2.219495;0.053508
652;39.3179;0.000000;0.779827;2.078302;0.429240;-2.197866;-2.219448;0.053509
653;39.3779;0.000000;0.779827;2.078302;0.429240;-2.197854;-2.219459;0.053509
654;39.4379;0.000000;0.779827;2.078302;0.429240;-2.197817;-2.219495;0.053508
655;39.4979;0.000000;0.779827;2.078302;0.429240;-2.197817;-2.219495;0.053508
656;39.558;0.000000;0.779827;2.078302;0.429240;-2.197817;-2.219495;0.053508
657;39.6179;0.000000;0.779827;2.078302;0.429240;-2.197854;-2.219459;0.053509
658;39.678;0.000000;0.779827;2.078302;0.429240;-2.197866;-2.219448;0.053509
659;39.7379;0.000000;0.779827;2.078302;0.429240;-2.198000;-2.219318;0.053511
660;39.7979;0.000000;0.779827;2.078302;0.429242;-2.198278;-2.219042;0.053478
661;39.8579;0.000000;0.779827;2.078302;0.429242;-2.198571;-2.218758;0.053481
662;39.9179;0.000000;0.779827;2.078302;0.429242;-2.198839;-2.218498;0.053485
663;39.9779;0.000000;0.779827;2.078302;0.429242;-2.199132;-2.218214;0.053488
664;40.0379;0.000000;0.779827;2.078302;0.429242;-2.199424;-2.217931;0.053492
665;40.0999;0.000000;0.779827;2.078302;0.429242;-2.199754;-2.217611;0.053496
666;40.1599;0.000000;0.779827;2.078302;0.429242;-2.199997;-2.217374;0.053499
667;40.2199;0.000000;0.779827;2.078302;0.429242;-2.200241;-2.217138;0.053502
668;40.2799;0.000000;0.779827;2.078302;0.429242;-2.200521;-2.216866;0.053506
669;40.34;0.000000;0.779827;2.078302;0.429242;-2.200765;-2.216629;0.053509
670;40.4;0.000000;0.779827;2.078302;0.429242;-2.201045;-2.216357;0.053512
671;40.46;0.000000;0.779827;2.078302;0.429242;-2.201337;-2.216073;0.053516
672;40.5199;0.000000;0.779827;2.078302;0.429242;-2.201618;-2.215800;0.053519
673;40.5799;0.000000;0.779827;2.078302;0.429242;-2.201861;-2.215563;0.053522
674;40.6399;0.000000;0.779827;2.078302;0.429242;-2.202165;-2.215267;0.053526
675;40.6999;0.000000;0.779827;2.078302;0.429242;-2.202421;-2.215019;0.053529
676;40.7599;0.000000;0.779827;2.078302;0.429242;-2.202665;-2.214782;0.053532
677;40.8199;0.000000;0.779827;2.078302;0.429242;-2.202908;-2.214545;0.053535
678;40.8799;0.000000;0.779827;2.078302;0.429242;-2.203200;-2.214260;0.053539
679;40.94;0.000000;0.779827;2.078302;0.429242;-2.203431;-2.214035;0.053542
680;40.9999;0.000000;0.779827;2.078302;0.429242;-2.203662;-2.213810;0.053545
681;41.0599;0.000000;0.779827;2.078302;0.429242;-2.203930;-2.213549;0.053548
682;41.1199;0.000000;0.779827;2.078302;0.429242;-2.204210;-2.213277;0.053552
683;41.18;0.000000;0.779827;2.078302;0.429242;-2.204417;-2.213075;0.053554
684;41.2399;0.000000;0.779827;2.078302;0.429242;-2.204648;-2.212850;0.053557
685;41.2999;0.000000;0.779827;2.078302;0.429242;-2.204928;-2.212577;0.053561
686;41.36;0.000000;0.779827;2.078302;0.429242;-2.205195;-2.212316;0.053564
687;41.4199;0.000000;0.779827;2.078302;0.429242;-2.205450;-2.212067;0.053567
688;41.4799;0.000000;0.779827;2.078302;0.429242;-2.205681;-2.211842;0.053570
689;41.5399;0.000000;0.779827;2.078302;0.429242;-2.205924;-2.211604;0.053573
690;41.5999;0.000000;0.779827;2.078302;0.429242;-2.206155;-2.211379;0.053576
691;41.6599;0.000000;0.779827;2.078302;0.429242;-2.206338;-2.211201;0.053578
692;41.72;0.000000;0.779827;2.078302;0.429242;-2.206629;-2.210916;0.053582
693;41.7799;0.000000;0.779827;2.078302;0.429242;-2.206860;-2.210691;0.053585
694;41.8399;0.000000;0.779827;2.078302;0.429240;-2.207082;-2.210481;0.053624
695;41.8999;0.000000;0.779827;2.078302;0.429240;-2.207312;-2.210255;0.053627
696;41.9599;0.000000;0.779827;2.078302;0.429240;-2.207531;-2.210041;0.053630
697;42.0199;0.000000;0.779827;2.078302;0.429240;-2.207750;-2.209828;0.053632
698;42.0799;0.000000;0.779827;2.078302;0.429240;-2.207956;-2.209626;0.053635
699;42.1399;0.000000;0.779827;2.078302;0.429240;-2.208187;-2.209400;0.053638
700;42.1999;0.000000;0.779827;2.078302;0.429240;-2.208454;-2.209139;0.053641
701;42.2599;0.000000;0.779827;2.078302;0.429240;-2.208697;-2.208901;0.053644
702;42.3199;0.000000;0.779827;2.078302;0.429240;-2.208915;-2.208687;0.053647
703;42.3899;0.000000;0.779827;2.078302;0.429240;-2.209122;-2.208485;0.053649
704;42.4499;0.000000;0.779827;2.078302;0.429240;-2.209304;-2.208307;0.053652
705;42.5099;0.000000;0.779827;2.078302;0.429240;-2.209510;-2.208105;0.053654
706;42.5698;0.000000;0.779827;2.078302;0.429240;-2.209717;-2.207903;0.053657
707;42.6299;0.000000;0.779827;2.078302;0.429240;-2.209935;-2.207689;0.053659
708;42.6899;0.000000;0.779827;2.078302;0.429240;-2.210190;-2.207440;0.053663
709;42.7499;0.000000;0.779827;2.078302;0.429240;-2.210432;-2.207202;0.053666
710;42.8099;0.000000;0.779827;2.078302;0.429240;-2.210639;-2.207000;0.053668
711;42.8699;0.000000;0.779827;2.078302;0.429240;-2.210833;-2.206809;0.053671
712;42.93;0.000000;0.779827;2.078302;0.429240;-2.211015;-2.206631;0.053673
713;42.9899;0.000000;0.779827;2.078302;0.429240;-2.211221;-2.206429;0.053675
714;43.0499;0.000000;0.779827;2.078302;0.429240;-2.211463;-2.206191;0.053678
715;43.1099;0.000000;0.779827;2.078302;0.429240;-2.211657;-2.206001;0.053681
716;43.17;0.000000;0.779827;2.078302;0.429240;-2.211839;-2.205822;0.053683
717;43.23;0.000000;0.779827;2.078302;0.429240;-2.212009;-2.205656;0.053685
718;43.2899;0.000000;0.779827;2.078302;0.429240;-2.212227;-2.205441;0.053688
719;43.3499;0.000000;0.779827;2.078302;0.429240;-2.212409;-2.205263;0.053690
720;43.4099;0.000000;0.779827;2.078302;0.429240;-2.212591;-2.205084;0.053693
721;43.4699;0.000000;0.779827;2.078302;0.429240;-2.212785;-2.204894;0.053695
722;43.5299;0.000000;0.779823;2.078302;0.429240;-2.213039;-2.204644;0.053698
723;43.5898;0.000000;0.779823;2.078302;0.429240;-2.213270;-2.204418;0.053701
724;43.6499;0.000000;0.779823;2.078302;0.429240;-2.213476;-2.204216;0.053703
725;43.71;0.000000;0.779823;2.078302;0.429240;-2.213597;-2.204096;0.053705
726;43.77;0.000000;0.779823;2.078302;0.429240;-2.213730;-2.203966;0.053707
727;43.8299;0.000000;0.779823;2.078302;0.429240;-2.213948;-2.203751;0.053709
728;43.8899;0.000000;0.779823;2.078302;0.429240;-2.214154;-2.203549;0.053712
729;43.9499;0.000000;0.779823;2.078302;0.429240;-2.214360;-2.203346;0.053714
730;44.0099;0.000000;0.779823;2.078302;0.429240;-2.214554;-2.203156;0.053717
731;44.0779;0.000000;0.779823;2.078302;0.429240;-2.214759;-2.202953;0.053719
732;44.1379;0.000000;0.779823;2.078302;0.429240;-2.214965;-2.202751;0.053722
733;44.1979;0.000000;0.779823;2.078302;0.429240;-2.215147;-2.202572;0.053724
734;44.2579;0.000000;0.779823;2.078302;0.429240;-2.215316;-2.202405;0.053726
735;44.3219;0.000000;0.779823;2.078302;0.429240;-2.215462;-2.202262;0.053728
736;44.3819;0.000000;0.779823;2.078302;0.429240;-2.215631;-2.202095;0.053730
737;44.4479;0.000000;0.779823;2.078302;0.429240;-2.215801;-2.201928;0.053732
738;44.5079;0.000000;0.779823;2.078302;0.429240;-2.215982;-2.201750;0.053735
739;44.5739;0.000000;0.779823;2.078302;0.429240;-2.216188;-2.201547;0.053737
740;44.634;0.000000;0.779823;2.078302;0.429240;-2.216406;-2.201332;0.053740
741;44.694;0.000000;0.779823;2.078302;0.429240;-2.216611;-2.201130;0.053742
742;44.754;0.000000;0.779823;2.078302;0.429240;-2.216744;-2.200999;0.053744
743;44.814;0.000000;0.779823;2.078302;0.429240;-2.216902;-2.200844;0.053746
744;44.8739;0.000000;0.779823;2.078302;0.429240;-2.217071;-2.200677;0.053748
745;44.9339;0.000000;0.779823;2.078302;0.429240;-2.217253;-2.200498;0.053750
746;44.9939;0.000000;0.779823;2.078302;0.429240;-2.217374;-2.200379;0.053752
747;45.0539;0.000000;0.779823;2.078302;0.429240;-2.217507;-2.200247;0.053754
748;45.114;0.000000;0.779823;2.078302;0.429240;-2.217700;-2.200056;0.053756
749;45.1799;0.000000;0.779823;2.078302;0.429240;-2.217869;-2.199889;0.053758
750;45.2399;0.000000;0.779823;2.078302;0.429240;-2.218063;-2.199699;0.053760
751;45.2999;0.000000;0.779823;2.078302;0.429240;-2.218220;-2.199543;0.053762
752;45.3599;0.000000;0.779823;2.078302;0.429240;-2.218414;-2.199353;0.053765
753;45.4259;0.000000;0.779823;2.078302;0.429240;-2.218559;-2.199209;0.053767
754;45.4859;0.000000;0.779823;2.078302;0.429240;-2.218692;-2.199078;0.053768
755;45.5459;0.000000;0.779823;2.078302;0.429240;-2.218885;-2.198887;0.053771
756;45.6059;0.000000;0.779823;2.078302;0.429240;-2.219078;-2.198696;0.053773
757;45.6659;0.000000;0.779823;2.078302;0.429240;-2.219223;-2.198553;0.053775
758;45.7259;0.000000;0.779823;2.078302;0.429240;-2.219332;-2.198445;0.053776
759;45.7859;0.000000;0.779823;2.078302;0.429240;-2.219489;-2.198290;0.053778
760;45.8459;0.000000;0.779823;2.078302;0.429240;-2.219634;-2.198147;0.053780
761;45.9059;0.000000;0.779823;2.078302;0.429240;-2.219779;-2.198004;0.053782
762;45.972;0.000000;0.779823;2.078302;0.429240;-2.825563;3.103085;-1.244767;
763;46.0242;0.000000;0.779823;2.078302;0.429240;-2.825563;3.103085;-1.244724;
764;46.0841;0.000000;0.779845;2.078848;0.429227;-2.824708;3.103082;-1.243733;
765;46.145;0.000000;0.780217;2.080675;0.429135;-2.821837;3.103071;-1.241019;
766;46.2041;0.000000;0.781084;2.083431;0.428573;-2.817997;3.103060;-1.237450;
767;46.2641;0.000000;0.782006;2.086301;0.427986;-2.813985;3.103049;-1.233535;
768;46.3293;0.000000;0.782826;2.088974;0.427493;-2.809797;3.103032;-1.229249;
769;46.3841;0.000000;0.783638;2.091583;0.426933;-2.806216;3.103023;-1.225577;
770;46.4441;0.000000;0.784384;2.094103;0.426528;-2.813486;3.103137;-1.232769;
771;46.5041;0.000000;0.785078;2.096542;0.426044;-2.832597;3.103398;-1.251803;
772;46.57;0.000000;0.785766;2.098933;0.425623;-2.832000;3.103281;-1.251205;
773;46.6242;0.000000;0.786430;2.101250;0.425264;-2.829595;3.103192;-1.248786;
774;46.6842;0.000000;0.787080;2.103537;0.424862;-2.829979;3.103177;-1.249256;
775;46.7441;0.000000;0.787758;2.105749;0.424468;-2.827852;3.103141;-1.247094;
776;46.8041;0.000000;0.788412;2.107904;0.424116;-2.825818;3.103105;-1.245021;
777;46.8641;0.000000;0.789024;2.109976;0.423834;-2.824423;3.103077;-1.243596;
778;46.9241;0.000000;0.789612;2.111990;0.423434;-2.824540;3.103079;-1.243677;
779;46.984;0.000000;0.790227;2.114008;0.423105;-2.826176;3.103099;-1.245310;
780;47.044;0.000000;0.790801;2.115950;0.422818;-2.826923;3.103107;-1.246051;
781;47.104;0.000000;0.791363;2.117860;0.422596;-2.827218;3.103109;-1.246366;
782;47.164;0.000000;0.791897;2.119711;0.422227;-2.826178;3.103081;-1.245310;
783;47.224;0.000000;0.792452;2.121565;0.421916;-2.824442;3.103070;-1.243602;
784;47.284;0.000000;0.793003;2.123370;0.421643;-2.823895;3.103060;-1.243056;
785;47.3441;0.000000;0.793518;2.125141;0.421493;-2.822800;3.103055;-1.241922;
786;47.4092;0.000000;0.794062;2.126811;0.421189;-2.822466;3.103046;-1.241593;
787;47.464;0.000000;0.794545;2.128438;0.420906;-2.825157;3.103084;-1.244247;
788;47.524;0.000000;0.795017;2.130067;0.420713;-2.826837;3.103109;-1.245945;
789;47.5842;0.000000;0.795524;2.131664;0.420486;-2.826625;3.103099;-1.245757;
790;47.644;0.000000;0.796018;2.133176;0.420285;-2.824926;3.103084;-1.244050;
791;47.704;0.000000;0.796450;2.134618;0.420154;-2.823425;3.103058;-1.242536;
792;47.7641;0.000000;0.796896;2.136044;0.420037;-2.823899;3.103066;-1.243052;
793;47.8241;0.000000;0.797326;2.137437;0.419781;-2.825448;3.103086;-1.244624;
794;47.884;0.000000;0.797782;2.138823;0.419540;-2.826590;3.103088;-1.245780;
795;47.944;0.000000;0.798193;2.140148;0.419371;-2.828677;3.103125;-1.247843;
796;48.004;0.000000;0.798590;2.141456;0.419226;-2.828407;3.103110;-1.247542;
797;48.064;0.000000;0.799006;2.142757;0.419041;-2.827040;3.103096;-1.246168;
798;48.1293;0.000000;0.799398;2.143989;0.418802;-2.825269;3.103077;-1.244386;
799;48.1902;0.000000;0.799740;2.145107;0.418735;-2.824098;3.103076;-1.243183;
800;48.2502;0.000000;0.800119;2.146288;0.418682;-2.822919;3.103063;-1.242064;
801;48.3102;0.000000;0.800469;2.147443;0.418606;-2.822291;3.103055;-1.241423;
802;48.3812;0.000000;0.800815;2.148546;0.418469;-2.822766;3.103059;-1.241900;
803;48.434;0.000000;0.801141;2.149552;0.418273;-2.824925;3.103079;-1.243983;
804;48.494;0.000000;0.801522;2.150650;0.418134;-2.825928;3.103088;-1.245043;
805;48.5541;0.000000;0.801818;2.151692;0.418058;-2.825987;3.103086;-1.245122;
806;48.6142;0.000000;0.802136;2.152692;0.418017;-2.825599;3.103079;-1.244781;
807;48.6741;0.000000;0.802457;2.153622;0.417970;-2.825319;3.103072;-1.244511;
808;48.734;0.000000;0.802745;2.154525;0.417887;-2.825591;3.103071;-1.244753;
809;48.794;0.000000;0.803057;2.155422;0.417740;-2.825281;3.103076;-1.244436;
810;48.854;0.000000;0.803342;2.156344;0.417639;-2.825014;3.103070;-1.244201;
811;48.9142;0.000000;0.803630;2.157196;0.417583;-2.825798;3.103086;-1.244982;
812;48.9741;0.000000;0.803904;2.158004;0.417530;-2.826218;3.103085;-1.245371;
813;49.0341;0.000000;0.804127;2.158810;0.417458;-2.828101;3.103111;-1.247298;
814;49.0942;0.000000;0.804392;2.159592;0.417354;-2.828997;3.103127;-1.248198;
815;49.1557;0.000000;0.804659;2.160331;0.417313;-2.828495;3.103116;-1.247608;
816;49.2141;0.000000;0.804921;2.161079;0.417281;-2.828416;3.103122;-1.247559;
817;49.2742;0.000000;0.805161;2.161773;0.417235;-2.826951;3.103101;-1.246066;
818;49.3341;0.000000;0.805396;2.162468;0.417186;-2.826437;3.103102;-1.245566;
819;49.3941;0.000000;0.805604;2.163134;0.417141;-2.825528;3.103086;-1.244664;
820;49.4542;0.000000;0.805806;2.163748;0.417105;-2.824620;3.103083;-1.243746;
821;49.5142;0.000000;0.806014;2.164380;0.417048;-2.823764;3.103067;-1.242923;
822;49.5742;0.000000;0.806219;2.165003;0.416928;-2.823357;3.103069;-1.242549;
823;49.6341;0.000000;0.806418;2.165572;0.416787;-2.822595;3.103054;-1.241783;
824;49.6943;0.000000;0.806622;2.166143;0.416733;-2.822782;3.103060;-1.241953;
825;49.7541;0.000000;0.806805;2.166695;0.416709;-2.822482;3.103062;-1.241639;
826;49.8142;0.000000;0.806969;2.167228;0.416691;-2.822802;3.103057;-1.241936;
827;49.8742;0.000000;0.807168;2.167720;0.416672;-2.825169;3.103085;-1.244260;
828;49.9341;0.000000;0.807351;2.168264;0.416655;-2.827975;3.103117;-1.247139;
829;49.994;0.000000;0.807511;2.168779;0.416630;-2.828322;3.103112;-1.247486;
830;50.0543;0.000000;0.807679;2.169234;0.416601;-2.828686;3.103119;-1.247846;
831;50.1141;0.000000;0.807832;2.169715;0.416570;-2.827539;3.103099;-1.246714;
832;50.1741;0.000000;0.807996;2.170169;0.416541;-2.827386;3.103102;-1.246558;
833;50.2342;0.000000;0.808151;2.170624;0.416507;-2.826718;3.103099;-1.245908;
834;50.2949;0.000000;0.808311;2.171052;0.416470;-2.825651;3.103080;-1.244841;
835;50.3541;0.000000;0.808467;2.171436;0.416442;-2.825606;3.103082;-1.244724;
836;50.4211;0.000000;0.808610;2.171872;0.416405;-2.824526;3.103063;-1.243675;
837;50.4801;0.000000;0.808741;2.172290;0.416366;-2.823912;3.103061;-1.243083;
838;50.5401;0.000000;0.808871;2.172681;0.416327;-2.823853;3.103063;-1.243038;
839;50.6;0.000000;0.809010;2.173055;0.416299;-2.823305;3.103061;-1.242474;
840;50.6601;0.000000;0.809168;2.173440;0.416262;-2.822821;3.103047;-1.241983;
841;50.7202;0.000000;0.809308;2.173805;0.416222;-2.823317;3.103055;-1.242474;
842;50.78;0.000000;0.809427;2.174161;0.416172;-2.823827;3.103063;-1.243012;
843;50.84;0.000000;0.809538;2.174507;0.416103;-2.824867;3.103075;-1.244058;
844;50.9001;0.000000;0.809677;2.174811;0.416064;-2.825458;3.103083;-1.244617;
845;50.9613;0.000000;0.809809;2.175105;0.416037;-2.826579;3.103096;-1.245707;
846;51.0201;0.000000;0.809927;2.175416;0.416022;-2.827158;3.103104;-1.246319;
847;51.0802;0.000000;0.810033;2.175718;0.416002;-2.827233;3.103107;-1.246428;
848;51.1401;0.000000;0.810126;2.176019;0.415983;-2.826792;3.103105;-1.245978;
849;51.2;0.000000;0.810216;2.176301;0.415962;-2.826453;3.103092;-1.245642;
850;51.2601;0.000000;0.810319;2.176585;0.415936;-2.826039;3.103090;-1.245221;
851;51.32;0.000000;0.810417;2.176833;0.415905;-2.825678;3.103089;-1.244846;
852;51.3801;0.000000;0.810510;2.177081;0.415868;-2.825834;3.103092;-1.244987;
853;51.4401;0.000000;0.810603;2.177319;0.415843;-2.825486;3.103091;-1.244637;
854;51.5002;0.000000;0.810687;2.177575;0.415824;-2.825112;3.103089;-1.244258;
855;51.5601;0.000000;0.810750;2.177829;0.415807;-2.825255;3.103093;-1.244461;
856;51.6201;0.000000;0.810856;2.178069;0.415785;-2.824982;3.103079;-1.244218;
857;51.68;0.000000;0.810940;2.178281;0.415761;-2.825191;3.103083;-1.244395;
858;51.7401;0.000000;0.811003;2.178482;0.415732;-2.825414;3.103086;-1.244597;
859;51.8;0.000000;0.811083;2.178675;0.415702;-2.825650;3.103090;-1.244813;
860;51.8601;0.000000;0.811143;2.178858;0.415667;-2.826417;3.103099;-1.245527;
861;51.9202;0.000000;0.811202;2.179059;0.415638;-2.826640;3.103102;-1.245783;
862;51.9801;0.000000;0.811281;2.179261;0.415617;-2.826420;3.103089;-1.245597;
863;52.0401;0.000000;0.811358;2.179446;0.415594;-2.826152;3.103088;-1.245322;
864;52.1001;0.000000;0.811434;2.179648;0.415570;-2.826375;3.103092;-1.245535;
865;52.16;0.000000;0.811498;2.179831;0.415541;-2.826625;3.103095;-1.245787;
866;52.2201;0.000000;0.811580;2.179998;0.415510;-2.826385;3.103094;-1.245573;
867;52.2822;0.000000;0.811650;2.180165;0.415475;-2.826144;3.103093;-1.245305;
868;52.3422;0.000000;0.811691;2.180320;0.415447;-2.826434;3.103097;-1.245579;
869;52.406;0.000000;0.811754;2.180467;0.415419;-2.826220;3.103096;-1.245393;
870;52.4693;0.000000;0.811826;2.180607;0.415401;-2.826020;3.103096;-1.245190;
871;52.5261;0.000000;0.811873;2.180745;0.415385;-2.825819;3.103095;-1.245008;
872;52.5861;0.000000;0.811924;2.180883;0.415363;-2.825619;3.103094;-1.244794;
873;52.6461;0.000000;0.811962;2.181028;0.415339;-2.824962;3.103077;-1.244133;
874;52.7062;0.000000;0.812003;2.181183;0.415312;-2.824735;3.103076;-1.243890;
875;52.7662;0.000000;0.812063;2.181313;0.415289;-2.825065;3.103080;-1.244228;
876;52.8261;0.000000;0.812123;2.181452;0.415261;-2.824864;3.103079;-1.244046;
877;52.886;0.000000;0.812170;2.181590;0.415239;-2.824664;3.103078;-1.243875;
878;52.9462;0.000000;0.812201;2.181708;0.415224;-2.825007;3.103082;-1.244217;
879;53.0062;0.000000;0.812251;2.181811;0.415214;-2.824860;3.103082;-1.244070;
880;53.0661;0.000000;0.812304;2.181922;0.415204;-2.825217;3.103086;-1.244415;
881;53.1262;0.000000;0.812329;2.182031;0.415202;-2.825057;3.103085;-1.244266;
882;53.1934;0.000000;0.812366;2.182133;0.415192;-2.825427;3.103089;-1.244614;
883;53.2497;0.000000;0.812403;2.182243;0.415189;-2.825266;3.103089;-1.244497;
884;53.3093;0.000000;0.812440;2.182344;0.415180;-2.825637;3.103093;-1.244846;
885;53.3661;0.000000;0.812533;2.182433;0.415168;-2.826034;3.103097;-1.245212;
886;53.4261;0.000000;0.812576;2.182516;0.415152;-2.825913;3.103096;-1.245073;
887;53.4961;0.000000;0.812596;2.182625;0.415126;-2.825753;3.103096;-1.244912;
888;53.5533;0.959975;0.812607;2.182644;0.415102;-2.826244;3.103100;-1.245389;
889;53.6141;0.958773;0.812642;2.182272;0.415072;-2.826805;3.103103;-1.245696;
890;53.6813;0.958773;0.812751;2.180978;0.415028;-2.831130;3.103169;-1.249787;
891;53.7342;0.959853;0.812895;2.179213;0.415062;-2.853123;3.103731;-1.271644;
892;53.7941;0.954482;0.813002;2.177669;0.415100;-2.904274;3.104675;-1.322911;
893;53.8542;0.951361;0.813020;2.176153;0.415117;-2.941314;3.105345;-1.360021;
894;53.917;0.953374;0.812866;2.174670;0.415189;-2.977311;3.105948;-1.396051;
895;53.9741;0.957209;0.812777;2.173209;0.415229;-3.039599;3.106395;-1.458367;
896;54.0341;0.961766;0.812652;2.171756;0.415235;-3.119512;3.106625;-1.538266;
897;54.0966;0.957600;0.812580;2.170343;0.415205;3.076940;3.106596;-1.624988;
898;54.1563;0.957600;0.812524;2.168914;0.415190;2.993267;3.106321;-1.708621;
899;54.2163;0.960099;0.812486;2.167486;0.415196;2.906279;3.105782;-1.795599;
900;54.2762;0.956801;0.812461;2.166078;0.415198;2.830444;3.105029;-1.871362;
901;54.3363;0.956801;0.812443;2.164661;0.415173;2.757331;3.104085;-1.944427;
902;54.3962;0.956720;0.812412;2.163271;0.415156;2.689320;3.103001;-2.012410;
903;54.4562;0.956119;0.812392;2.161873;0.415145;2.616206;3.101519;-2.085425;
904;54.5162;0.953672;0.812361;2.160492;0.415132;2.558906;3.100159;-2.142710;
905;54.5777;0.953128;0.812347;2.159131;0.415117;2.508262;3.098783;-2.193351;
906;54.6361;0.953128;0.812361;2.157762;0.415074;2.454237;3.097112;-2.247402;
907;54.6961;0.956321;0.812343;2.156401;0.414983;2.409079;3.095505;-2.292481;
908;54.7562;0.955528;0.812315;2.155030;0.414904;2.363449;3.093581;-2.338039;
909;54.8162;0.959875;0.812301;2.153670;0.414920;2.326063;3.091851;-2.375423;
910;54.8774;0.958509;0.812296;2.152319;0.414898;2.288994;3.089863;-2.412443;
911;54.9364;0.956118;0.812274;2.150949;0.414815;2.254528;3.087791;-2.446937;
912;54.9961;0.956118;0.812262;2.149572;0.414736;2.223063;3.085643;-2.478300;
913;55.0561;0.958160;0.812268;2.148231;0.414692;2.195419;3.083587;-2.505852;
914;55.1161;0.962685;0.812234;2.146871;0.414664;2.168487;3.081413;-2.532704;
915;55.1762;0.963089;0.812177;2.145528;0.414609;2.143204;3.079138;-2.557946;
916;55.2361;0.960047;0.812180;2.144196;0.414471;2.120418;3.076848;-2.580767;
917;55.2961;0.960047;0.812193;2.142865;0.414409;2.098485;3.074506;-2.602681;
918;55.3563;0.957948;0.812158;2.141551;0.414358;2.077136;3.072053;-2.623985;
919;55.4181;0.954013;0.812124;2.140245;0.414294;2.059106;3.069779;-2.641973;
920;55.4801;0.955596;0.812106;2.138940;0.414226;2.040386;3.067185;-2.660656;
921;55.5381;0.955566;0.812098;2.137627;0.414151;2.024012;3.064775;-2.677009;
922;55.5981;0.955417;0.812104;2.136314;0.414014;2.009813;3.062552;-2.691102;
923;55.6581;0.961653;0.812067;2.135000;0.413906;1.995870;3.060198;-2.705014;
924;55.718;0.961653;0.812019;2.133704;0.413813;1.982788;3.057894;-2.718031;
925;55.7781;0.957920;0.811974;2.132382;0.413741;1.969739;3.055422;-2.730994;
926;55.838;0.957208;0.811977;2.131078;0.413625;1.958255;3.053150;-2.742480;
927;55.8982;0.957208;0.811989;2.129802;0.413520;1.946683;3.050717;-2.753972;
928;55.9581;0.952629;0.811972;2.128499;0.413458;1.934874;3.048081;-2.765766;
929;56.0182;0.955807;0.811951;2.127231;0.413370;1.924838;3.045723;-2.775767;
930;56.0782;0.955807;0.811937;2.125954;0.413254;1.914754;3.043264;-2.785804;
931;56.1385;0.956337;0.811926;2.124678;0.413157;1.905071;3.040714;-2.795438;
932;56.2013;0.958772;0.811919;2.123437;0.413026;1.896046;3.038064;-2.804482;
933;56.2581;0.958218;0.811899;2.122169;0.412884;1.889563;3.035744;-2.810943;
934;56.3181;0.958218;0.811871;2.120928;0.412705;1.883436;3.033417;-2.817034;
935;56.3782;0.963440;0.811863;2.119670;0.412519;1.876258;3.030766;-2.824151;
936;56.4382;0.959275;0.811849;2.118412;0.412396;1.869450;3.028193;-2.830889;
937;56.4982;0.960903;0.811826;2.117162;0.412318;1.863980;3.026007;-2.836272;
938;56.5582;0.963058;0.811809;2.115913;0.412217;1.858084;3.023583;-2.842141;
939;56.6181;0.958061;0.811790;2.114664;0.412072;1.852358;3.021242;-2.847822;
940;56.6781;0.958061;0.811777;2.113406;0.411881;1.846945;3.018787;-2.853152;
941;56.7382;0.963374;0.811758;2.112202;0.411776;1.841872;3.016433;-2.858205;
942;56.7998;0.959939;0.811729;2.110953;0.411607;1.836842;3.014056;-2.863164;
943;56.8582;0.962945;0.811695;2.109730;0.411451;1.831357;3.011425;-2.868647;
944;56.9181;0.962945;0.811671;2.108508;0.411294;1.826480;3.009115;-2.873484;
945;56.9782;0.960899;0.811662;2.107295;0.411111;1.821810;3.006842;-2.878105;
946;57.0382;0.963435;0.811650;2.106099;0.410899;1.817367;3.004376;-2.882531;
947;57.0981;0.963567;0.811643;2.104886;0.410794;1.812663;3.001814;-2.887155;
948;57.1582;0.962994;0.811629;2.103700;0.410701;1.808242;2.999479;-2.891532;
949;57.2181;0.963643;0.811617;2.102504;0.410485;1.803932;2.996951;-2.895791;
950;57.2782;0.962232;0.811599;2.101300;0.410294;1.799582;2.994343;-2.900089;
951;57.3382;0.963965;0.811580;2.100122;0.410113;1.795666;2.991766;-2.904003;
952;57.3982;0.966714;0.811564;2.098927;0.409984;1.791940;2.989371;-2.907679;
953;57.4584;0.965808;0.811541;2.097741;0.409808;1.788448;2.987076;-2.911088;
954;57.5184;0.965137;0.811521;2.096545;0.409612;1.785113;2.984797;-2.914405;
955;57.5781;0.967480;0.811503;2.095359;0.409422;1.781761;2.982353;-2.917678;
956;57.6453;0.967480;0.811481;2.094190;0.409267;1.778825;2.980253;-2.920575;
957;57.7062;0.966644;0.811460;2.093066;0.409040;1.775674;2.977934;-2.923742;
958;57.7661;0.966644;0.811438;2.091853;0.408859;1.772218;2.975371;-2.927075;
