message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
121;7.35713;0.925550;0.808838;2.377224;0.187622;2.250501;2.177871;0.017519;
122;7.41713;0.909999;0.808542;2.373511;0.187565;2.250977;2.178382;0.019338;
123;7.48226;0.909768;0.808373;2.370032;0.187464;2.251422;2.179052;0.021422;
124;7.53808;0.916633;0.808266;2.366535;0.187384;2.252161;2.179922;0.024413;
125;7.60656;0.923962;0.808091;2.363216;0.187327;2.253821;2.181556;0.028211;
126;7.67183;0.914828;0.807923;2.359989;0.187275;2.255846;2.183831;0.033191;
127;7.72802;0.925684;0.807802;2.356774;0.187179;-2.255791;-2.184390;-0.038364;
128;7.78321;0.929675;0.807675;2.353363;0.187144;-2.253180;-2.182019;-0.044215;
129;7.84304;0.929675;0.807575;2.350115;0.187046;-2.249987;-2.179203;-0.051115;
130;7.90304;0.927387;0.807504;2.346767;0.186942;-2.246692;-2.176036;-0.058345;
131;7.96299;0.927387;0.807386;2.343685;0.186837;-2.242456;-2.172407;-0.067056;
132;8.02316;0.937633;0.807273;2.340378;0.186683;-2.238379;-2.168448;-0.075732;
133;8.08324;0.935039;0.807152;2.337239;0.186518;-2.233571;-2.164146;-0.085545;
134;8.1433;0.931345;0.807060;2.333961;0.186335;-2.228849;-2.159493;-0.095809;
135;8.20315;0.933751;0.806950;2.330862;0.186118;-2.223330;-2.154477;-0.106963;
136;8.26315;0.933751;0.806838;2.327756;0.185864;-2.217527;-2.149057;-0.118638;
137;8.32321;0.938547;0.806758;2.324539;0.185555;-2.211771;-2.143550;-0.130135;
138;8.38309;0.938547;0.806650;2.321470;0.185226;-2.205971;-2.137999;-0.141770;
139;8.44315;0.940731;0.806573;2.318494;0.184879;-2.199871;-2.132162;-0.153816;
140;8.50307;0.940011;0.806513;2.315368;0.184484;-2.193846;-2.126362;-0.165780;
141;8.58203;0.944712;0.806426;2.312241;0.184056;-2.187642;-2.120582;-0.177719;
142;8.63725;0.944712;0.806329;2.309497;0.183649;-2.181018;-2.115434;-0.189377;
143;8.69513;0.944712;0.806223;2.306307;0.183093;-2.174532;-2.108909;-0.201787;
144;8.75511;0.943068;0.806148;2.303280;0.182602;-2.168049;-2.102846;-0.213770;
145;8.81523;0.943068;0.806046;2.300338;0.182042;-2.161546;-2.096831;-0.225740;
146;8.87522;0.942787;0.805966;2.297321;0.181479;-2.155017;-2.090608;-0.237707;
147;8.94341;0.943751;0.805880;2.294470;0.180888;-2.148239;-2.084121;-0.250004;
148;8.99508;0.943751;0.805780;2.291542;0.180254;-2.141423;-2.077755;-0.262049;
149;9.0551;0.950591;0.805717;2.288624;0.179609;-2.134613;-2.071413;-0.273961;
150;9.11505;0.950591;0.805634;2.285762;0.178941;-2.127799;-2.064768;-0.285968;
151;9.17498;0.949273;0.805568;2.282955;0.178236;-2.120692;-2.058195;-0.298127;
152;9.23506;0.949252;0.805478;2.280185;0.177488;-2.113423;-2.051382;-0.310197;
153;9.29502;0.946039;0.805416;2.277337;0.176713;-2.106129;-2.044283;-0.322533;
154;9.35502;0.946039;0.805359;2.274677;0.175955;-2.098467;-2.037091;-0.335252;
155;9.41518;0.946039;0.805371;2.272136;0.175161;-2.090570;-2.030090;-0.348021;
156;9.47601;0.947521;0.805292;2.269270;0.174225;-2.083404;-2.023312;-0.359472;
157;9.53517;0.947521;0.805154;2.266520;0.173231;-2.076014;-2.016487;-0.370720;
158;9.59522;0.945105;0.805083;2.263897;0.172276;-2.068386;-2.009602;-0.382278;
159;9.65511;0.946331;0.805031;2.261104;0.171244;-2.061120;-2.002556;-0.393499;
160;9.715;0.942378;0.804908;2.258517;0.170245;-2.053478;-1.995599;-0.404863;
161;9.78657;0.947371;0.804834;2.255947;0.169207;-2.046130;-1.988624;-0.415914;
162;9.8391;0.946864;0.804805;2.253320;0.168167;-2.039067;-1.981684;-0.426776;
163;9.89915;0.945090;0.804745;2.250801;0.167116;-2.031085;-1.974673;-0.438242;
164;9.95914;0.945090;0.804663;2.248328;0.166080;-2.023568;-1.967507;-0.449358;
165;10.0192;0.949936;0.804572;2.245750;0.164966;-2.016210;-1.960369;-0.460293;
166;10.0792;0.956832;0.804517;2.243300;0.163815;-2.008837;-1.953043;-0.471020;
167;10.1391;0.949301;0.804490;2.240825;0.162630;-2.001485;-1.946085;-0.481649;
168;10.2105;0.949301;0.804403;2.238368;0.161350;-1.994097;-1.939181;-0.491942;
169;10.2631;0.956565;0.804345;2.236034;0.160136;-1.986537;-1.932139;-0.502492;
170;10.3231;0.956565;0.804226;2.233639;0.158818;-1.978708;-1.925220;-0.512898;
171;10.392;0.955504;0.804120;2.231348;0.157599;-1.970978;-1.918045;-0.523484;
172;10.4451;0.957099;0.803966;2.228962;0.156282;-1.963799;-1.911253;-0.533183;
173;10.505;0.947454;0.803778;2.226702;0.154953;-1.956104;-1.904340;-0.543250;
174;10.565;0.947454;0.803676;2.224403;0.153723;-1.948532;-1.897252;-0.553421;
175;10.625;0.961123;0.803724;2.222155;0.152359;-1.941222;-1.890376;-0.562855;
176;10.685;0.961123;0.803793;2.219930;0.151039;-1.933733;-1.883162;-0.572754;
177;10.745;0.954933;0.803802;2.217766;0.149653;-1.926287;-1.876209;-0.582325;
178;10.805;0.951461;0.803823;2.215590;0.148213;-1.918657;-1.868866;-0.592167;
179;10.865;0.951461;0.803790;2.213437;0.146781;-1.910743;-1.861282;-0.602133;
180;10.925;0.951461;0.803752;2.211312;0.145303;-1.902893;-1.853707;-0.611948;
181;10.985;0.951461;0.803726;2.209281;0.143826;-1.894811;-1.846246;-0.621872;
182;11.045;0.955378;0.803622;2.207139;0.142240;-1.887006;-1.839098;-0.631086;
183;11.105;0.955638;0.803596;2.205059;0.140734;-1.878997;-1.831628;-0.640714;
184;11.165;0.950803;0.803577;2.203106;0.139270;-1.870734;-1.824232;-0.650369;
185;11.2251;0.953166;0.803553;2.201123;0.137772;-1.862787;-1.816954;-0.659638;
186;11.285;0.957273;0.803541;2.199193;0.136291;-1.855012;-1.809880;-0.668590;
187;11.345;0.958334;0.803485;2.197178;0.134660;-1.847302;-1.802427;-0.677412;
188;11.405;0.956550;0.803483;2.195321;0.133125;-1.839333;-1.795156;-0.686511;
189;11.4649;0.956389;0.803421;2.193459;0.131459;-1.831675;-1.787935;-0.695117;
